product,code,entry_date,exit_date,window_d,entry_basis_pct,fut_ret_pct,spot_ret_pct,carry_pct,ann_pct,exp_month
IC,IC1905,2019-04-19,2019-05-17,28,-0.06920654693934046,-13.705633851587674,-13.76535520260218,0.05972135101450782,0.7785104685819769,5
IC,IC1906,2019-05-17,2019-06-21,35,-3.1979117971024262,3.8789172608191036,0.5569611110330941,3.3219561497860095,34.643256990625524,6
IC,IC1907,2019-06-21,2019-07-19,28,-0.737238001177183,-1.885427135678397,-2.6087650515268512,0.7233379158484543,9.429226403024492,7
IC,IC1908,2019-07-19,2019-08-16,28,-1.1841350487585058,-1.692167350831364,-2.8562648529050216,1.1640975020736577,15.174842437745895,8
IC,IC1909,2019-08-16,2019-09-20,35,-1.6234409862962762,11.560624249699881,9.74950335106226,1.8111208986376193,18.887403657220887,9
IC,IC1910,2019-09-20,2019-10-18,28,-1.0891454397319082,-3.3467381590705947,-4.399432752763211,1.0526945936926158,13.722625953493026,10
IC,IC1911,2019-10-18,2019-11-15,28,-1.6467911391260186,0.12404970162676054,-1.5247842769937625,1.648833978620523,21.493728649874676,11
IC,IC1912,2019-11-15,2019-12-20,35,-1.6098316687996537,8.074848560285464,6.335025422154716,1.7398231381307472,18.143869869077793,12
IC,IC2001,2019-12-20,2020-01-17,28,-0.09674372893328452,5.981823771279249,5.8792930029714086,0.10253076830784025,1.3365618011557747,1
IC,IC2002,2020-01-17,2020-02-21,35,-0.26704472319265243,5.115065803824637,4.834361567315026,0.2807042365096102,2.9273441807430776,2
IC,IC2003,2020-02-21,2020-03-20,28,-0.1312560634594558,-10.375757575757572,-10.493394828268999,0.11763725251142665,1.5334856130953831,3
IC,IC2004,2020-03-20,2020-04-17,28,-0.1738861625255999,3.379461175195475,3.199698597318279,0.17976257787719607,2.3433336044705917,4
IC,IC2005,2020-04-17,2020-05-15,28,-1.6776469134554297,5.226208157203249,3.460883923907754,1.7653242332954955,23.012262326887708,5
IC,IC2006,2020-05-15,2020-06-19,35,-2.2016658614219007,6.974244162380172,4.61902874814295,2.3552154142372217,24.56153217704531,6
IC,IC2007,2020-06-19,2020-07-17,28,-1.1714892078740329,10.698659386047815,9.401836538079023,1.2968228479687927,16.905012125307476,7
IC,IC2008,2020-07-17,2020-08-21,35,-0.381021643926584,5.3481986986192664,4.94679926009074,0.4013994385285269,4.186022716083209,8
IC,IC2009,2020-08-21,2020-09-18,28,-1.7443533358742627,-1.2581644230474254,-2.980570925837478,1.7224065027900526,22.452799054227473,9
IC,IC2010,2020-09-18,2020-10-16,28,-0.039440136394549866,-0.28380141667703196,-0.32312962140574886,0.0393282047287169,0.512671240213631,10
IC,IC2011,2020-10-16,2020-11-20,35,-0.9865515560035071,0.8593455003146566,-0.1356839420936451,0.9950294424083017,10.376735613686575,11
IC,IC2012,2020-11-20,2020-12-18,28,-0.49012420015536834,-1.3225796338098839,-1.8062215511136182,0.4836419173037343,6.304617850566537,12
IC,IC2101,2020-12-18,2021-01-15,28,-0.7661843131585693,2.3201421573335823,1.5361812789225437,0.7839608784110386,10.219490022143896,1
IC,IC2102,2021-01-15,2021-02-19,35,-0.634120468807934,5.0826641473783685,4.41631346485114,0.6663506825272281,6.949085689212521,2
IC,IC2103,2021-02-19,2021-03-19,28,-0.6562977613953097,-6.544494720965299,-7.157841110012287,0.613346389046987,7.995408285791081,3
IC,IC2104,2021-03-19,2021-04-16,28,-0.43737189522442116,2.6482412060301552,2.1992866480528006,0.4489545579773546,5.8524433450619435,4
IC,IC2105,2021-04-16,2021-05-21,35,-0.11006937371000518,3.323742372023908,3.2100145759012877,0.11372779612262018,1.1860184452787534,5
IC,IC2106,2021-05-21,2021-06-18,28,-0.6187611312740682,2.3714435275280277,1.7380088254554948,0.6334347020725328,8.25727379487409,6
IC,IC2107,2021-06-18,2021-07-16,28,-0.5268279184206254,5.181276647213573,4.627152316884819,0.5541243303287535,7.223406448928394,7
IC,IC2108,2021-07-16,2021-08-20,35,-1.0105075536517598,-0.11427990590423542,-1.1236326524745266,1.0093527465702912,10.526107214233036,8
IC,IC2109,2021-08-20,2021-09-17,28,-0.24612101361733027,7.170276020869171,6.906507451230115,0.2637685696390557,3.438411711366262,9
IC,IC2110,2021-09-17,2021-10-15,28,-0.4461632813466815,-4.044119655784728,-4.472239560173574,0.4281199043888462,5.580848753640316,10
IC,IC2111,2021-10-15,2021-11-19,35,-0.07302563868963974,1.841220547593947,1.7668503458397433,0.07437020175420361,0.7755749611509805,11
IC,IC2112,2021-11-19,2021-12-17,28,0.2930459291793989,2.1372384937238476,2.4365475133059533,-0.29930901958210576,-3.901706862409593,12
IC,IC2201,2021-12-17,2022-01-21,35,-0.09886334463980126,-4.559458720612353,-4.6538144318634895,0.09435571125113729,0.983995274476146,1
IC,IC2202,2022-01-21,2022-02-18,28,0.3833908825437495,-2.719853906294578,-2.3468906956460645,-0.3729632106485137,-4.8618418530966965,2
IC,IC2203,2022-02-18,2022-03-18,28,0.1589778486953145,-7.674612703897843,-7.5278357893748815,-0.14677691452296138,-1.9133419214600322,3
IC,IC2204,2022-03-18,2022-04-15,28,-0.1945991210527136,-3.2621960908946424,-3.4504470070274573,0.18825091613281497,2.453985156731338,4
IC,IC2205,2022-04-15,2022-05-20,35,-1.1450939680109604,-1.7632103688933198,-2.8881139213267293,1.1249035524334094,11.731137046805555,5
IC,IC2206,2022-05-20,2022-06-17,28,-0.3499726821710233,6.808120586637689,6.434321342244176,0.3737992443935134,4.8727401501297285,6
IC,IC2207,2022-06-17,2022-07-15,28,-0.15701780594633596,-0.47099834458167456,-0.6272765992613061,0.15627825467963152,2.0371986770737682,7
IC,IC2208,2022-07-15,2022-08-19,35,-1.7657661115562564,4.591690544412597,2.7448459172755735,1.8468446271370231,19.259951111571812,8
IC,IC2209,2022-08-19,2022-09-16,28,-1.155587101755169,-5.400459828036908,-6.493639912583815,1.0931800845469075,14.250383244986471,9
IC,IC2210,2022-09-16,2022-10-21,35,-1.4858687654604632,0.8065224738087018,-0.6913301571764952,1.497852630985197,15.62046315170277,10
IC,IC2211,2022-10-21,2022-11-18,28,-0.3675996064186509,4.5440627208183315,4.159759157722531,0.38430356309580027,5.009671447498825,11
IC,IC2212,2022-11-18,2022-12-16,28,0.027518993738222534,-2.61278074522171,-2.585980762453155,-0.026799982768554997,-0.34935691823294907,12
IC,IC2301,2022-12-16,2023-01-20,35,0.8722659089407286,2.2553226334752763,3.147260952884423,-0.8919383194091468,-9.301642473838244,1
IC,IC2302,2023-01-20,2023-02-17,28,0.5203636940216599,-0.28106178898058554,0.23783936153345397,-0.5189011505140395,-6.764247140629443,2
IC,IC2303,2023-02-17,2023-03-17,28,-0.35087943552510537,-0.5927909437834722,-0.9415903977911921,0.34879945400771994,4.546850025457778,3
IC,IC2304,2023-03-17,2023-04-21,35,-0.35856978561624603,1.8145174345193693,1.44944133762821,0.3650760968911593,3.8072221532935178,4
IC,IC2305,2023-04-21,2023-05-19,28,-0.7773285274322627,-1.914399256481758,-2.6768466123644363,0.7624473558826783,9.939045889184912,5
IC,IC2306,2023-05-19,2023-06-16,28,-0.2014333954678291,0.5883315872184269,0.3857130954578514,0.20261849176057556,2.6412767675932174,6
IC,IC2307,2023-06-16,2023-07-21,35,-0.1780384523999323,-3.477615833577885,-3.649462792567304,0.17184695898941893,1.7921182866039402,7
IC,IC2308,2023-07-21,2023-08-18,28,0.08293232485824407,-1.8856110979849405,-1.8042425542480367,-0.08136854373690383,-1.060697087998925,8
IC,IC2309,2023-08-18,2023-09-15,28,-0.45874636847292805,-1.5785381026438672,-2.0300429848959523,0.45150488225208507,5.885688643643252,9
IC,IC2310,2023-09-15,2023-10-20,35,0.3221756954869131,-4.965523276163797,-4.659345289826433,-0.3061779863373637,-3.192999000375364,10
IC,IC2311,2023-10-20,2023-11-17,28,-0.030753535275411217,3.501271045941867,3.469440746040253,0.03183029990161401,0.4149306951460398,11
IC,IC2312,2023-11-17,2023-12-15,28,-0.4817866149818322,-2.4270334072537425,-2.8971269001382804,0.47009349288453794,6.128004460816299,12
IC,IC2401,2023-12-15,2024-01-19,35,-0.4525384492722637,-7.386397112976873,-7.805509275296984,0.41911216232011217,4.3707411213383125,1
IC,IC2402,2024-01-19,2024-02-19,31,-1.5751397108963476,3.1223236648622477,1.498002994017944,1.6243206708443036,19.1250659631668,2
IC,IC2403,2024-02-19,2024-03-15,25,-0.4305262291935267,6.469488924735423,6.011109848826157,0.4583790759092654,6.692334508275275,3
IC,IC2404,2024-03-15,2024-04-19,35,0.7451586857270596,-2.525217327513485,-1.7988755180358806,-0.7263418094776042,-7.574707441695015,4
IC,IC2405,2024-04-19,2024-05-17,28,-0.5063114897524108,2.914145234493204,2.3930790925904777,0.5210661419027263,6.792469349803397,5
IC,IC2406,2024-05-17,2024-06-21,35,0.3362672497748897,-6.464910995531447,-6.150383124161629,-0.3145278713698185,-3.280076372856679,6
IC,IC2407,2024-06-21,2024-07-19,28,-0.9161234994782063,-3.758645219934398,-4.640334887290765,0.8816896673563668,11.493454592324067,7
IC,IC2408,2024-07-19,2024-08-16,28,-0.4966748042764647,-3.569600924435634,-4.048546420307209,0.4789454958715744,6.243396642611595,8
IC,IC2409,2024-08-16,2024-09-20,35,-0.6507304401043362,-3.4192728525889504,-4.047753043411273,0.6284801908223225,6.554150561432792,9
IC,IC2410,2024-09-20,2024-10-18,28,-0.20628672740045267,26.12787163672119,25.867686577981953,0.26018505873923736,3.391698087136487,10
IC,IC2411,2024-10-18,2024-11-15,28,-0.541640015804489,6.937328535290566,6.358113172111102,0.5792153631794639,7.550485984303726,11
IC,IC2412,2024-11-15,2024-12-20,35,-1.492964973129294,0.25316241628898783,-1.2435821830406368,1.4967445993296247,15.608907964437513,12
IC,IC2501,2024-12-20,2025-01-17,28,-0.549410695037418,-5.101092340050217,-5.622477088207667,0.5213847481574496,6.796622609909611,1
IC,IC2502,2025-01-17,2025-02-21,35,-0.48008350521728294,8.620510057471265,8.099040905402454,0.5214691520688097,5.438178300146158,2
IC,IC2503,2025-02-21,2025-03-21,28,-0.3172954981737668,-0.8975252123142319,-1.2119729033943538,0.31444769108012194,4.099050258723018,3
IC,IC2504,2025-03-21,2025-04-18,28,-1.0224798274052584,-6.110829274891783,-7.0708271056741046,0.959997830782322,12.51425743698384,4
IC,IC2505,2025-04-18,2025-05-16,28,-1.2793057924473545,4.411625191563906,3.075881222499799,1.335743969064107,17.41237673958568,5
IC,IC2506,2025-05-16,2025-06-20,35,-2.117941432917294,0.8288407297654121,-1.3066550643804686,2.1354957941458808,22.270170424664183,6
IC,IC2507,2025-06-20,2025-07-18,28,-1.0592698951706983,8.912389950611988,7.758713791754235,1.1536761588577527,15.038992785109992,7
IC,IC2508,2025-07-18,2025-08-15,28,-0.5333149318322972,8.370994383878427,7.793035689054051,0.5779586948243765,7.534104414674907,8
IC,IC2509,2025-08-15,2025-09-19,35,-0.453909443694191,9.977338845506045,9.478141318562727,0.499197526943318,5.205917066694602,9
IC,IC2510,2025-09-19,2025-10-17,28,-1.0806641587610077,-0.572273047149896,-1.6467528562001066,1.0744798090502106,14.006611796547388,10
IC,IC2511,2025-10-17,2025-11-21,35,-2.0092464405733654,-0.6850225355368056,-2.680505185197779,1.9954826496609734,20.810033346464436,11
IC,IC2512,2025-11-21,2025-12-19,28,-1.5269862603236601,5.924076809453482,4.306630710198434,1.6174460992550488,21.084565222431884,12
IC,IC2601,2025-12-19,2026-01-16,28,-0.3968729866993169,15.352812701257257,14.8950085482481,0.4578041530091559,5.9678041374407815,1
IC,IC2602,2026-01-16,2026-02-24,39,-0.14795143697378638,2.114987237145982,1.9639066461630161,0.151080590982966,1.4139593771482715,2
IC,IC2603,2026-02-24,2026-03-20,24,-0.349958338293056,-6.285775717903386,-6.61373645994524,0.3279607420418551,4.98773628521988,3
IC,IC2604,2026-03-20,2026-04-17,28,-1.8964027236411714,6.594470285580645,4.5730098478339976,2.021460437746647,26.351180706340223,4
IC,IC2605,2026-04-17,2026-05-15,28,-0.2139161278133539,4.4280898052915685,4.204701279230649,0.2233885260609192,2.912029000436982,5
IF,IF1006,2010-05-21,2010-06-18,28,1.8745499116190074,-2.9810781863620184,-1.1624100732507525,-1.8186681131112659,-23.70763790305757,6
IF,IF1007,2010-06-18,2010-07-16,28,0.025758969641207656,-4.503347803693614,-4.478748850045999,-0.02459895364761433,-0.3206649314778297,7
IF,IF1008,2010-07-16,2010-08-20,35,0.9557783950165439,11.110051133328259,12.172016996752433,-1.0619658634241746,-11.074786861423537,8
IF,IF1009,2010-08-20,2010-09-17,28,0.3451532583497959,-1.888219590663287,-1.549583583755465,-0.33863600690782203,-4.414362232905537,9
IF,IF1010,2010-09-17,2010-10-15,28,0.4245403138877383,15.002431568709174,15.490663252669501,-0.48823168396032735,-6.364448737339981,10
IF,IF1011,2010-10-15,2010-11-19,35,2.4559834958875624,-7.997346698113206,-5.737776717240218,-2.2595699808729885,-23.56408694338974,11
IF,IF1012,2010-11-19,2010-12-17,28,3.9500373310090904,-0.7012946979038204,3.2210412307376757,-3.922335928641496,-51.13045049836236,12
IF,IF1101,2010-12-17,2011-01-21,35,1.854870003880481,-8.990246875952446,-7.302134264648807,-1.6881126113036382,-17.60460294645223,1
IF,IF1102,2011-01-21,2011-02-18,28,0.15974387397313428,7.499331282599964,7.671054878886019,-0.17172359628605527,-2.2385397373003633,2
IF,IF1103,2011-02-18,2011-03-18,28,0.5072952856685177,-0.39951723711085796,0.10575131644836588,-0.5052685535592238,-6.586536501754168,3
IF,IF1104,2011-03-18,2011-04-15,28,0.42597615652060555,3.360249984530661,3.800540004784847,-0.44029002025418595,-5.739494906884924,4
IF,IF1105,2011-04-15,2011-05-20,35,0.9575522103920976,-7.415796963946875,-6.52925488130125,-0.886542082645625,-9.245367433304375,5
IF,IF1106,2011-05-20,2011-06-17,28,0.11272368606453373,-6.7436504382317075,-6.638528443516456,-0.10512199471525152,-1.3703402882523859,6
IF,IF1107,2011-06-17,2011-07-15,28,-0.9391571596155599,8.079293628808859,7.064259204631984,1.015034424176875,13.231698743734261,7
IF,IF1108,2011-07-15,2011-08-19,35,0.5661048335164841,-11.017521503663597,-10.513787391913066,-0.5037341117505312,-5.253227165398397,8
IF,IF1109,2011-08-19,2011-09-16,28,0.45253404745880393,-2.4599044835697526,-2.0185023414340586,-0.44140214213569395,-5.753992209983153,9
IF,IF1110,2011-09-16,2011-10-21,35,-0.057732079304890487,-8.054255630301244,-8.107337820358229,0.053082190056985556,0.553571410594278,10
IF,IF1111,2011-10-21,2011-11-18,28,0.25050697840867336,3.493574488338891,3.7528331146367666,-0.25925862629787577,-3.3796213785258806,11
IF,IF1112,2011-11-18,2011-12-16,28,0.32652685798381087,-10.167698067079234,-9.874371474123134,-0.2933265929561002,-3.823721658177735,12
IF,IF1201,2011-12-16,2012-01-20,35,1.6911674030353405,4.454294555490512,6.220791536083481,-1.7664969805929687,-18.42203994046953,1
IF,IF1202,2012-01-20,2012-02-17,28,0.7157955418908575,0.8689084982907991,1.5909236484755285,-0.7220151501847294,-9.411983207765221,2
IF,IF1203,2012-02-17,2012-03-16,28,0.47839348060813225,1.8652443328888602,2.3525610207829395,-0.48731668789407934,-6.352521110047819,3
IF,IF1204,2012-03-16,2012-04-20,35,1.141158715002921,-0.21317091739626592,0.925555179104931,-1.138726096501197,-11.875286434941053,4
IF,IF1205,2012-04-20,2012-05-18,28,0.5722133211261158,-2.2504172356243357,-1.691081101701375,-0.5593361339229608,-7.291346031495739,5
IF,IF1206,2012-05-18,2012-06-15,28,-0.344189331294856,-0.48321781792695084,-0.8257439650455778,0.34252614711862694,4.465072989224958,6
IF,IF1207,2012-06-15,2012-07-20,35,0.1882001259884398,-6.15676013434352,-5.980147038684713,-0.17661309565880634,-1.8418222832989803,7
IF,IF1208,2012-07-20,2012-08-17,28,0.6679290039326737,-4.7697395618024,-4.133669031815057,-0.6360705299873426,-8.29163369447786,8
IF,IF1209,2012-08-17,2012-09-21,35,1.3187938982992036,-5.581833761782351,-4.3366527465467435,-1.245181015235608,-12.985459158885625,9
IF,IF1210,2012-09-21,2012-10-19,28,0.575390702993134,5.318985742645732,5.924981395095563,-0.6059956524498311,-7.899586183721013,10
IF,IF1211,2012-10-19,2012-11-16,28,0.5359231286601158,-7.559655701380619,-7.064246516071271,-0.49540918530934785,-6.458012594211142,11
IF,IF1212,2012-11-16,2012-12-21,35,0.6642420219508852,8.881307812070682,9.604543212608153,-0.7232354005374697,-7.54231203417647,12
IF,IF1301,2012-12-21,2013-01-18,28,0.6077173798759254,8.374717832957113,9.033329828619486,-0.6586119956623726,-8.585477800598786,1
IF,IF1302,2013-01-18,2013-02-18,31,0.6888996891079839,5.205715599141891,5.930477446828197,-0.724761847686306,-8.533486271145215,2
IF,IF1303,2013-02-18,2013-03-15,25,0.22248196658037306,-6.68471152448773,-6.477101835567256,-0.2076096889204737,-3.031101458238916,3
IF,IF1304,2013-03-15,2013-04-19,35,-1.3631001280948045,-0.18196889555538442,-1.5425886054017846,1.3606197098464001,14.189319831255315,4
IF,IF1305,2013-04-19,2013-05-17,28,0.2534809137967112,1.6464184285263528,1.9040726988006185,-0.2576542702742657,-3.3587074517895346,5
IF,IF1306,2013-05-17,2013-06-21,35,-0.16841680442696164,-10.013216201508202,-10.164769067188217,0.1515528656800158,1.5804798849487363,6
IF,IF1307,2013-06-21,2013-07-19,28,-0.8034557235421127,-3.46585960634036,-4.241468682505401,0.7756090761650403,10.110618314294275,7
IF,IF1308,2013-07-19,2013-08-16,28,-2.7882407603718833,8.130858468677493,5.115909798313778,3.014948670363715,39.30200945295557,8
IF,IF1309,2013-08-16,2013-09-23,38,-1.889092017062766,7.783658472574584,5.747525984670987,2.036132487903597,19.55758837065297,9
IF,IF1310,2013-09-23,2013-10-18,25,0.18870604468072524,-1.6461438755670854,-1.4605442038837069,-0.18559967168337854,-2.7097552065773267,10
IF,IF1311,2013-10-18,2013-11-15,28,-0.5419741697416914,-2.2977225672877744,-2.827243674222446,0.5295211069346717,6.902685858255542,11
IF,IF1312,2013-11-15,2013-12-20,35,-0.6403871990370935,-2.30762668486606,-2.933236138011708,0.625609453145648,6.5242128685189,12
IF,IF1401,2013-12-20,2014-01-17,28,0.44972274374534893,-5.117795357732757,-4.691088503689478,-0.42670685404327946,-5.562428633064179,1
IF,IF1402,2014-01-17,2014-02-21,35,0.7485592296345019,2.806475081847948,3.5760424397350166,-0.7695673578870688,-8.025488160822288,2
IF,IF1403,2014-02-21,2014-03-21,28,0.23353325195052213,-5.432000706027706,-5.211152981971945,-0.22084772405576159,-2.878907831441178,3
IF,IF1404,2014-03-21,2014-04-18,28,0.49927674863516747,3.107995171325073,3.622789417199379,-0.514794245874306,-6.710710705147203,4
IF,IF1405,2014-04-18,2014-05-16,28,0.22785197726885634,-3.7653877257615376,-3.546115258877669,-0.2192724668838686,-2.858373229021858,5
IF,IF1406,2014-05-16,2014-06-20,35,-0.5410856259833002,-0.027694329703353837,-0.5686301056494147,0.5409357759460609,5.641187377723207,6
IF,IF1407,2014-06-20,2014-07-18,28,0.1403881097374994,1.6133720930232576,1.756025185345167,-0.14265309232190937,-1.8595849534820328,7
IF,IF1408,2014-07-18,2014-08-15,28,-0.3880565335154348,9.338984621085778,8.914687547584222,0.4242970735015561,5.531015422430999,8
IF,IF1409,2014-08-15,2014-09-19,35,0.7452095186853194,1.741379310344815,2.49956575340724,-0.7581864430624252,-7.906801477651006,9
IF,IF1410,2014-09-19,2014-10-17,28,0.9088992770964921,-0.1380355533710076,0.7696091195787513,-0.9076446729497589,-11.831796629523643,10
IF,IF1411,2014-10-17,2014-11-21,35,0.26127652243819355,4.970544918998532,5.244808308347304,-0.27426338934877226,-2.860175346065768,11
IF,IF1412,2014-11-21,2014-12-19,28,1.4380918975798,28.768249577378203,30.6200553412058,-1.8518057638275964,-24.139610849895455,12
IF,IF1501,2014-12-19,2015-01-16,28,4.517869184086313,3.9491864116471653,8.645474671647403,-4.6962882600002365,-61.21947196071737,1
IF,IF1502,2015-01-16,2015-02-25,40,0.7101781212410726,-4.752399650959848,-4.0759720322738335,-0.6764276186860152,-6.172402020509889,2
IF,IF1503,2015-02-25,2015-03-20,23,-0.14658222919505431,11.439589425999186,11.276238791612748,0.16335063438643882,2.5923035456978334,3
IF,IF1504,2015-03-20,2015-04-17,28,0.8287044064639468,17.367185506506754,18.33981254454189,-0.9726270380351343,-12.678888174386572,4
IF,IF1505,2015-04-17,2015-05-15,28,0.10392162830841994,0.6435148987924633,0.7481052782621234,-0.1045903794696601,-1.3634103038009262,5
IF,IF1506,2015-05-15,2015-06-19,35,-1.5327911127031923,4.429103659872902,2.8284236398987694,1.6006800199741322,16.69280592258738,6
IF,IF1507,2015-06-19,2015-07-17,28,-3.506746972781271,-10.294040887342316,-13.439801892929848,3.145761005587533,41.00724167998034,7
IF,IF1508,2015-07-17,2015-08-21,35,-0.8310947758371606,-10.890377469196167,-11.630962886817887,0.7405854176217197,7.723247926626506,8
