date,product,ann_pct,pair
2023-08-08,IC,-2.184254126791132,1-2
2023-08-09,IC,-2.3282680804014797,1-2
2023-08-10,IC,-1.899494729670951,1-2
2023-08-11,IC,-0.17642651714724747,1-2
2023-08-14,IC,-1.3216784229660634,1-2
2023-08-15,IC,-1.6826561461230565,1-2
2023-08-21,IC,-0.8387493193590742,1-2
2023-08-22,IC,-0.9816665919585015,1-2
2023-08-23,IC,-0.8871604788234665,1-2
2023-08-24,IC,-0.8114758654143526,1-2
2023-08-25,IC,-0.4104267825197718,1-2
2023-08-28,IC,-0.3692052477721245,1-2
2023-08-29,IC,0.14458022221785388,1-2
2023-08-30,IC,-0.5057678317801021,1-2
2023-08-31,IC,-1.1609876346865926,1-2
2023-09-01,IC,-0.942089771525825,1-2
2023-09-04,IC,-1.0714652654445112,1-2
2023-09-05,IC,-0.756267698045576,1-2
2023-09-06,IC,-0.5044049058559664,1-2
2023-09-07,IC,-0.03657992714076938,1-2
2023-09-08,IC,-0.03660946229222054,1-2
2023-09-11,IC,0.18108302532681764,1-2
2023-09-12,IC,-0.43366551319554414,1-2
2023-09-18,IC,0.363999002742541,1-2
2023-09-19,IC,-0.22835221044939713,1-2
2023-09-20,IC,-0.87327611391483,1-2
2023-09-21,IC,-0.23179548144874082,1-2
2023-09-22,IC,0.5465517327438141,1-2
2023-09-25,IC,-0.3666351929606877,1-2
2023-09-26,IC,-1.102269467135802,1-2
2023-09-27,IC,-0.2743783263673397,1-2
2023-09-28,IC,0.0,1-2
2023-10-09,IC,-1.1049166267248973,1-2
2023-10-10,IC,-0.8322144250501182,1-2
2023-10-11,IC,-0.46364042842916076,1-2
2023-10-12,IC,0.04601706539714215,1-2
2023-10-13,IC,-0.36945376513862166,1-2
2023-10-16,IC,-0.8861487349859868,1-2
2023-10-17,IC,-0.7924729754583695,1-2
2023-10-23,IC,2.4300007608613403,1-2
2023-10-24,IC,2.407651715039622,1-2
2023-10-25,IC,1.5619233052866017,1-2
2023-10-26,IC,2.0387264941350822,1-2
2023-10-27,IC,1.5698801964403881,1-2
2023-10-30,IC,0.9912013903975238,1-2
2023-10-31,IC,1.4196516084198956,1-2
2023-11-01,IC,1.4217677182121304,1-2
2023-11-02,IC,1.0514599973810836,1-2
2023-11-03,IC,0.9957079983995495,1-2
2023-11-06,IC,1.1657766308097197,1-2
2023-11-07,IC,0.8388490531348523,1-2
2023-11-08,IC,1.2131020130590198,1-2
2023-11-09,IC,1.4492957818639707,1-2
2023-11-10,IC,2.1600967476327284,1-2
2023-11-13,IC,2.5699486906383453,1-2
2023-11-14,IC,5.313280519759163,1-2
2023-11-20,IC,3.343086121358605,1-2
2023-11-21,IC,2.7549417596540597,1-2
2023-11-22,IC,2.2216490857040037,1-2
2023-11-23,IC,2.6825907211758624,1-2
2023-11-24,IC,2.1461839600989276,1-2
2023-11-27,IC,2.525625467971324,1-2
2023-11-28,IC,3.1973328936249144,1-2
2023-11-29,IC,3.513593242970382,1-2
2023-11-30,IC,3.8315231512757544,1-2
2023-12-01,IC,4.65476752082703,1-2
2023-12-04,IC,5.009539752434257,1-2
2023-12-05,IC,6.019822915290041,1-2
2023-12-06,IC,6.178245510744739,1-2
2023-12-07,IC,4.781993501729379,1-2
2023-12-08,IC,3.9982473436301893,1-2
2023-12-11,IC,3.690463293973103,1-2
2023-12-12,IC,3.908788080049873,1-2
2023-12-18,IC,2.9378480848427215,1-2
2023-12-19,IC,2.0634143583808946,1-2
2023-12-20,IC,2.2617094951703622,1-2
2023-12-21,IC,3.0531750717378343,1-2
2023-12-22,IC,1.949956775553257,1-2
2023-12-25,IC,2.2634145155210375,1-2
2023-12-26,IC,1.7003091694104946,1-2
2023-12-27,IC,2.770188221008015,1-2
2023-12-28,IC,2.2770680768971574,1-2
2023-12-29,IC,2.7811344790433106,1-2
2024-01-02,IC,2.1868046410584854,1-2
2024-01-03,IC,2.759576612903305,1-2
2024-01-04,IC,3.2675429311106536,1-2
2024-01-05,IC,3.3082367869562055,1-2
2024-01-08,IC,6.368170525876702,1-2
2024-01-09,IC,6.56877995247884,1-2
2024-01-10,IC,6.311634840274932,1-2
2024-01-11,IC,5.2212711913951955,1-2
2024-01-12,IC,5.150924781137296,1-2
2024-01-15,IC,6.033594271466576,1-2
2024-01-16,IC,5.303896748137519,1-2
2024-01-22,IC,24.28221288515406,1-2
2024-01-23,IC,12.824780397595708,1-2
2024-01-24,IC,14.16831846712917,1-2
2024-01-25,IC,8.5909669211197,1-2
2024-01-26,IC,9.833037586707693,1-2
2024-01-29,IC,12.215307257964637,1-2
2024-01-30,IC,15.098114007204972,1-2
2024-01-31,IC,15.331742243436638,1-2
2024-02-01,IC,16.77284595300267,1-2
2024-02-02,IC,19.8059473542361,1-2
2024-02-05,IC,32.29907588910675,1-2
2024-02-06,IC,3.885400640359321,1-2
2024-02-07,IC,3.3022657255389785,1-2
2024-02-08,IC,12.512816499041,1-2
2024-02-20,IC,4.1903261205998295,1-2
2024-02-21,IC,4.058767037891973,1-2
2024-02-22,IC,3.9769631877966045,1-2
2024-02-23,IC,3.7132462707196856,1-2
2024-02-26,IC,3.8073783908250434,1-2
2024-02-27,IC,4.102785808857341,1-2
2024-02-28,IC,3.47753835927543,1-2
2024-02-29,IC,2.3459593795526614,1-2
2024-03-01,IC,0.348859436727447,1-2
2024-03-04,IC,3.0343886724683498,1-2
2024-03-05,IC,4.673319525513122,1-2
2024-03-06,IC,4.193848020660621,1-2
2024-03-07,IC,4.21019413249757,1-2
2024-03-08,IC,4.309165159621566,1-2
2024-03-11,IC,3.41329382591522,1-2
2024-03-12,IC,4.205535853025621,1-2
2024-03-18,IC,4.207203986903769,1-2
2024-03-19,IC,5.069843017008631,1-2
2024-03-20,IC,3.9564277094902893,1-2
2024-03-21,IC,2.920444290541206,1-2
2024-03-22,IC,4.631237311678598,1-2
2024-03-25,IC,4.348367602224635,1-2
2024-03-26,IC,4.868706886695241,1-2
2024-03-27,IC,6.9206274850965785,1-2
2024-03-28,IC,5.218299791048104,1-2
2024-03-29,IC,5.147369905513853,1-2
2024-04-01,IC,4.842390150711101,1-2
2024-04-02,IC,4.228272100727681,1-2
2024-04-03,IC,5.311550436031808,1-2
2024-04-08,IC,4.354640159218089,1-2
2024-04-09,IC,4.807511383735236,1-2
2024-04-10,IC,5.715238821414957,1-2
2024-04-11,IC,4.984504970307908,1-2
2024-04-12,IC,4.772801569140197,1-2
2024-04-15,IC,5.97811202818148,1-2
2024-04-16,IC,6.705147542251708,1-2
2024-04-22,IC,7.165339650369629,1-2
2024-04-23,IC,7.208876560332945,1-2
2024-04-24,IC,8.247094760972418,1-2
2024-04-25,IC,7.527341736049481,1-2
2024-04-26,IC,5.698033114671678,1-2
2024-04-29,IC,3.395437560427535,1-2
2024-04-30,IC,4.117098265347466,1-2
2024-05-06,IC,5.122833646958529,1-2
2024-05-07,IC,6.499091491255895,1-2
2024-05-08,IC,6.313580103679441,1-2
2024-05-09,IC,6.163368900859905,1-2
2024-05-10,IC,5.840000000000034,1-2
2024-05-13,IC,6.375179107443478,1-2
2024-05-14,IC,6.6158520613966845,1-2
2024-05-20,IC,4.252698110144728,1-2
2024-05-21,IC,5.824242775908265,1-2
2024-05-22,IC,5.7936507936507935,1-2
2024-05-23,IC,6.394878706199461,1-2
2024-05-24,IC,5.514135458687831,1-2
2024-05-27,IC,6.349760762969056,1-2
2024-05-28,IC,5.75309259299515,1-2
2024-05-29,IC,6.28931244267633,1-2
2024-05-30,IC,5.944464048207161,1-2
2024-05-31,IC,5.750685899003026,1-2
2024-06-03,IC,6.450353444024376,1-2
2024-06-04,IC,6.268831513066344,1-2
2024-06-05,IC,6.54107546416141,1-2
2024-06-06,IC,6.135873848748482,1-2
2024-06-07,IC,5.866931237459631,1-2
2024-06-11,IC,6.653703591177145,1-2
2024-06-12,IC,7.0436125048243925,1-2
2024-06-13,IC,8.096716947648623,1-2
2024-06-14,IC,7.4461046479573065,1-2
2024-06-17,IC,7.566878769618601,1-2
2024-06-18,IC,7.071543991558025,1-2
2024-06-24,IC,4.7431343671489214,1-2
2024-06-25,IC,6.225218658892031,1-2
2024-06-26,IC,5.825138026224934,1-2
2024-06-27,IC,5.333761982698153,1-2
2024-06-28,IC,6.243567100984722,1-2
2024-07-01,IC,5.851048466293061,1-2
2024-07-02,IC,6.27714460605717,1-2
2024-07-03,IC,5.203128490306646,1-2
2024-07-04,IC,6.435773757224843,1-2
2024-07-05,IC,7.146417001886626,1-2
2024-07-08,IC,6.713200265331867,1-2
2024-07-09,IC,6.693286010056246,1-2
2024-07-10,IC,6.780393998478221,1-2
2024-07-11,IC,5.635111595308929,1-2
2024-07-12,IC,6.137593215382366,1-2
2024-07-15,IC,6.032808561629832,1-2
2024-07-16,IC,7.466783227075031,1-2
2024-07-22,IC,6.1625349265797915,1-2
2024-07-23,IC,5.812279895881182,1-2
2024-07-24,IC,5.9330446327753315,1-2
2024-07-25,IC,6.896723186315863,1-2
2024-07-26,IC,6.820430146923997,1-2
2024-07-29,IC,6.007086667362478,1-2
2024-07-30,IC,5.248377740635057,1-2
2024-07-31,IC,3.981678064114929,1-2
2024-08-01,IC,4.2828697064157515,1-2
2024-08-02,IC,4.868245557117583,1-2
2024-08-05,IC,5.499075219558882,1-2
2024-08-06,IC,4.953560371516947,1-2
2024-08-07,IC,5.267625960354893,1-2
2024-08-08,IC,5.470610276431251,1-2
2024-08-09,IC,5.746628424971053,1-2
2024-08-12,IC,5.243167569541745,1-2
2024-08-13,IC,5.36389858812809,1-2
2024-08-19,IC,5.616421493198744,1-2
2024-08-20,IC,6.130274814624026,1-2
2024-08-21,IC,5.671687238664525,1-2
2024-08-22,IC,6.2668913548059955,1-2
2024-08-23,IC,5.329921844743566,1-2
2024-08-26,IC,5.378056199855613,1-2
2024-08-27,IC,5.551837430031638,1-2
2024-08-28,IC,5.6070100426925915,1-2
2024-08-29,IC,5.122879725476149,1-2
2024-08-30,IC,5.94152884490168,1-2
2024-09-02,IC,6.184089685530502,1-2
2024-09-03,IC,5.550034173349699,1-2
2024-09-04,IC,5.500784929356305,1-2
2024-09-05,IC,6.561505418029251,1-2
2024-09-06,IC,8.05962230101547,1-2
2024-09-09,IC,6.998101884694287,1-2
2024-09-10,IC,7.587386868783779,1-2
2024-09-11,IC,7.735466024182235,1-2
2024-09-12,IC,7.816295481858182,1-2
2024-09-13,IC,7.610803995732765,1-2
2024-09-23,IC,5.49536793818771,1-2
2024-09-24,IC,5.675927845739319,1-2
2024-09-25,IC,5.255221120911764,1-2
2024-09-26,IC,1.8816588383548611,1-2
2024-09-27,IC,4.045516680829097,1-2
2024-09-30,IC,3.4098243706900693,1-2
2024-10-08,IC,3.7301247956095227,1-2
2024-10-09,IC,-0.5850253243837821,1-2
2024-10-10,IC,2.652416869221022,1-2
2024-10-11,IC,3.2402257975238338,1-2
2024-10-14,IC,2.049713856882325,1-2
2024-10-15,IC,3.305274264925727,1-2
2024-10-21,IC,0.7708010699705687,1-2
2024-10-22,IC,1.5620878929480282,1-2
2024-10-23,IC,2.13796766491443,1-2
2024-10-24,IC,2.118588941706346,1-2
2024-10-25,IC,1.6190640479065526,1-2
2024-10-28,IC,2.3855860074234925,1-2
2024-10-29,IC,2.732628011899804,1-2
2024-10-30,IC,2.762107870115673,1-2
2024-10-31,IC,4.271378836195547,1-2
2024-11-01,IC,3.0456229906496186,1-2
2024-11-04,IC,2.114828423680284,1-2
2024-11-05,IC,2.430104602804693,1-2
2024-11-06,IC,3.695163104611986,1-2
2024-11-07,IC,3.662212976301734,1-2
2024-11-08,IC,4.5605997501041236,1-2
2024-11-11,IC,6.8186813186813495,1-2
2024-11-12,IC,7.892256514507516,1-2
2024-11-18,IC,3.8175218407776548,1-2
2024-11-19,IC,2.972341604760527,1-2
2024-11-20,IC,5.15228218170599,1-2
2024-11-21,IC,5.117061544931966,1-2
2024-11-22,IC,5.3650575890971846,1-2
2024-11-25,IC,5.892680564244428,1-2
2024-11-26,IC,6.722068962013483,1-2
2024-11-27,IC,7.13575936284362,1-2
2024-11-28,IC,5.580983797224799,1-2
2024-11-29,IC,5.531038866959266,1-2
2024-12-02,IC,5.713727507924143,1-2
2024-12-03,IC,5.365951449469014,1-2
2024-12-04,IC,4.912396613321588,1-2
2024-12-05,IC,6.060221312836299,1-2
2024-12-06,IC,6.679347956947742,1-2
2024-12-09,IC,5.348302687411759,1-2
2024-12-10,IC,4.62894279684333,1-2
2024-12-11,IC,5.508353732442823,1-2
2024-12-12,IC,5.111876359322521,1-2
2024-12-13,IC,5.675104173145097,1-2
2024-12-16,IC,6.430272398124074,1-2
2024-12-17,IC,5.728803915990703,1-2
2024-12-23,IC,3.2810123081177935,1-2
2024-12-24,IC,4.346128695380527,1-2
2024-12-25,IC,3.554827570941478,1-2
2024-12-26,IC,3.8873988089131535,1-2
2024-12-27,IC,3.6971925296452635,1-2
2024-12-30,IC,3.5893191831170714,1-2
2024-12-31,IC,4.193351708430576,1-2
2025-01-02,IC,3.934025276837891,1-2
2025-01-03,IC,3.0053519967065343,1-2
2025-01-06,IC,3.9414342882550266,1-2
2025-01-07,IC,4.212171760089803,1-2
2025-01-08,IC,4.923310378258084,1-2
2025-01-09,IC,4.739734270828279,1-2
2025-01-10,IC,4.528729730886208,1-2
2025-01-13,IC,5.098118659338341,1-2
2025-01-14,IC,3.6078520204073934,1-2
2025-01-20,IC,4.111917905021226,1-2
2025-01-21,IC,5.032554576790587,1-2
2025-01-22,IC,5.2399239134335005,1-2
2025-01-23,IC,4.988216000453783,1-2
2025-01-24,IC,3.4215686771283997,1-2
2025-01-27,IC,6.502778236800665,1-2
2025-02-05,IC,5.384917356432138,1-2
2025-02-06,IC,3.7422229779741905,1-2
2025-02-07,IC,4.174948097566612,1-2
2025-02-10,IC,5.39808839346823,1-2
2025-02-11,IC,5.955038812942106,1-2
2025-02-12,IC,7.817983358423083,1-2
2025-02-13,IC,6.259273673712591,1-2
2025-02-14,IC,5.412296564195378,1-2
2025-02-17,IC,5.91188856494983,1-2
2025-02-18,IC,5.194046842107804,1-2
2025-02-24,IC,6.556760589018654,1-2
2025-02-25,IC,5.455746494628473,1-2
2025-02-26,IC,7.12501317340035,1-2
2025-02-27,IC,7.5832360584704785,1-2
2025-02-28,IC,8.675791776070973,1-2
2025-03-03,IC,7.353663810048001,1-2
2025-03-04,IC,7.5602873518403,1-2
2025-03-05,IC,8.844552140665375,1-2
2025-03-06,IC,7.316584257650756,1-2
2025-03-07,IC,8.010798597285598,1-2
2025-03-10,IC,8.628841607564972,1-2
2025-03-11,IC,11.066491223024421,1-2
2025-03-12,IC,10.435208046241044,1-2
2025-03-13,IC,10.614254824167615,1-2
2025-03-14,IC,8.869883213400929,1-2
2025-03-17,IC,10.019831409355236,1-2
2025-03-18,IC,10.101206374329335,1-2
2025-03-24,IC,9.205761657829193,1-2
2025-03-25,IC,8.278056869726342,1-2
2025-03-26,IC,8.232426923114437,1-2
2025-03-27,IC,8.998401795429693,1-2
2025-03-28,IC,8.674379403953433,1-2
2025-03-31,IC,9.203591452501302,1-2
2025-04-01,IC,10.01365582402449,1-2
2025-04-02,IC,9.441630215178366,1-2
2025-04-03,IC,9.698856529842447,1-2
2025-04-07,IC,10.135933968644913,1-2
2025-04-08,IC,15.71834524678122,1-2
2025-04-09,IC,13.495338120244302,1-2
2025-04-10,IC,13.580363365771134,1-2
2025-04-11,IC,14.327567472015687,1-2
2025-04-14,IC,16.30705039548725,1-2
2025-04-15,IC,18.336137202672933,1-2
2025-04-21,IC,14.979765497966158,1-2
2025-04-22,IC,15.587729805739285,1-2
2025-04-23,IC,16.20746132848037,1-2
2025-04-24,IC,16.44813018306987,1-2
2025-04-25,IC,15.855464507848646,1-2
2025-04-28,IC,16.202313497140768,1-2
2025-04-29,IC,16.458563305771428,1-2
2025-04-30,IC,17.68133267496553,1-2
2025-05-06,IC,15.507445240636342,1-2
2025-05-07,IC,18.184406248887942,1-2
2025-05-08,IC,16.951034830893484,1-2
2025-05-09,IC,18.159944537335242,1-2
2025-05-12,IC,17.967651195499297,1-2
2025-05-13,IC,20.7664051012828,1-2
2025-05-19,IC,16.7178727105237,1-2
2025-05-20,IC,18.10320963351442,1-2
2025-05-21,IC,17.803373634645986,1-2
2025-05-22,IC,18.07769695093643,1-2
2025-05-23,IC,17.770574604910347,1-2
2025-05-26,IC,18.67106803559773,1-2
2025-05-27,IC,17.670245406735667,1-2
2025-05-28,IC,17.510023557309832,1-2
2025-05-29,IC,16.251569213811166,1-2
2025-05-30,IC,16.038472805390228,1-2
2025-06-03,IC,16.529355015830696,1-2
2025-06-04,IC,16.19314570462466,1-2
2025-06-05,IC,16.607180773080692,1-2
2025-06-06,IC,16.228369331817525,1-2
2025-06-09,IC,16.111556982343416,1-2
2025-06-10,IC,16.01541161713225,1-2
2025-06-11,IC,16.868777189474724,1-2
2025-06-12,IC,18.202983249295873,1-2
2025-06-13,IC,18.507723511441075,1-2
2025-06-16,IC,15.583639313465975,1-2
2025-06-17,IC,15.512151206067431,1-2
2025-06-23,IC,12.397589311349002,1-2
2025-06-24,IC,10.972900765279002,1-2
2025-06-25,IC,8.274645284339325,1-2
2025-06-26,IC,8.674212042895677,1-2
2025-06-27,IC,8.375566883632752,1-2
2025-06-30,IC,9.902017107110899,1-2
2025-07-01,IC,11.293316831683086,1-2
2025-07-02,IC,11.315490337914765,1-2
2025-07-03,IC,12.14020609446565,1-2
2025-07-04,IC,11.913760522246996,1-2
2025-07-07,IC,12.307165992301448,1-2
2025-07-08,IC,11.388372903001184,1-2
2025-07-09,IC,11.845406235870028,1-2
2025-07-10,IC,12.010413541475243,1-2
2025-07-11,IC,10.824177663833552,1-2
2025-07-14,IC,12.485057537482179,1-2
2025-07-15,IC,12.972168191532752,1-2
2025-07-21,IC,8.782897530503053,1-2
2025-07-22,IC,9.153541013103155,1-2
2025-07-23,IC,7.736227824463056,1-2
2025-07-24,IC,7.303015006195279,1-2
2025-07-25,IC,7.583195440338267,1-2
2025-07-28,IC,8.715617394498782,1-2
2025-07-29,IC,9.12479186149954,1-2
2025-07-30,IC,9.362459145256743,1-2
2025-07-31,IC,10.796398245777675,1-2
2025-08-01,IC,10.52424639580609,1-2
2025-08-04,IC,10.41335710812131,1-2
2025-08-05,IC,11.238482422297999,1-2
2025-08-06,IC,10.589748736383106,1-2
2025-08-07,IC,12.2267395972908,1-2
2025-08-08,IC,12.125077427791355,1-2
2025-08-11,IC,11.490170463308143,1-2
2025-08-12,IC,10.950443936916272,1-2
2025-08-18,IC,6.263739605689682,1-2
2025-08-19,IC,8.62871000213518,1-2
2025-08-20,IC,7.244021335667727,1-2
2025-08-21,IC,7.801570029535101,1-2
2025-08-22,IC,7.701591802974292,1-2
2025-08-25,IC,6.217592900352358,1-2
2025-08-26,IC,6.668272145223805,1-2
2025-08-27,IC,8.442571588381002,1-2
2025-08-28,IC,8.626187861725086,1-2
2025-08-29,IC,9.117983280356338,1-2
2025-09-01,IC,9.65996750262612,1-2
2025-09-02,IC,8.562107993594449,1-2
2025-09-03,IC,9.672133232707814,1-2
2025-09-04,IC,11.3949243156759,1-2
2025-09-05,IC,9.977380569826119,1-2
2025-09-08,IC,10.059886093696049,1-2
2025-09-09,IC,11.32608732115597,1-2
2025-09-10,IC,11.57367547930528,1-2
2025-09-11,IC,9.510007877037493,1-2
2025-09-12,IC,9.341170875617673,1-2
2025-09-15,IC,11.83350421669902,1-2
2025-09-16,IC,10.601123979433943,1-2
2025-09-22,IC,9.606154914284074,1-2
2025-09-23,IC,12.938082442398974,1-2
2025-09-24,IC,9.656887790465126,1-2
2025-09-25,IC,10.806510346574653,1-2
2025-09-26,IC,9.762445295952428,1-2
2025-09-29,IC,9.371871429749321,1-2
2025-09-30,IC,8.69853038527735,1-2
2025-10-09,IC,8.72543385817717,1-2
2025-10-10,IC,10.098791677739074,1-2
2025-10-13,IC,10.316806029914027,1-2
2025-10-14,IC,12.899195341878562,1-2
2025-10-20,IC,11.848591112471192,1-2
2025-10-21,IC,10.350499092558984,1-2
2025-10-22,IC,9.927935747292175,1-2
2025-10-23,IC,9.517552759740191,1-2
2025-10-24,IC,9.467542988032386,1-2
2025-10-27,IC,10.062858403176005,1-2
2025-10-28,IC,10.167532647134296,1-2
2025-10-29,IC,8.925671757200915,1-2
2025-10-30,IC,9.322705654394895,1-2
2025-10-31,IC,8.783591863786308,1-2
2025-11-03,IC,9.579258522570274,1-2
2025-11-04,IC,11.685950280092204,1-2
2025-11-05,IC,11.407166974837171,1-2
2025-11-06,IC,10.469730782575914,1-2
2025-11-07,IC,11.142252535989948,1-2
2025-11-10,IC,12.070439441980943,1-2
2025-11-11,IC,12.57592957718425,1-2
2025-11-12,IC,12.534340659340689,1-2
2025-11-13,IC,11.907709844152205,1-2
2025-11-14,IC,12.894351284381337,1-2
2025-11-17,IC,13.211995888312586,1-2
2025-11-18,IC,13.44115854765873,1-2
2025-11-24,IC,9.616762781599892,1-2
2025-11-25,IC,10.167194561638448,1-2
2025-11-26,IC,10.920169293636826,1-2
2025-11-27,IC,11.095036142564625,1-2
2025-11-28,IC,10.589869078594107,1-2
2025-12-01,IC,10.766520545700423,1-2
2025-12-02,IC,10.312052759435652,1-2
2025-12-03,IC,10.702681084038142,1-2
2025-12-04,IC,10.7278986209713,1-2
2025-12-05,IC,11.02425223627415,1-2
2025-12-08,IC,9.854370496929517,1-2
2025-12-09,IC,10.297006794989304,1-2
2025-12-10,IC,10.405251857033614,1-2
2025-12-11,IC,10.88817892674891,1-2
2025-12-12,IC,10.80965766489308,1-2
2025-12-15,IC,10.154150885371143,1-2
2025-12-16,IC,9.515393363138893,1-2
2025-12-22,IC,6.506909631386117,1-2
2025-12-23,IC,6.418119124408247,1-2
2025-12-24,IC,6.070074336213436,1-2
2025-12-25,IC,5.266856135463869,1-2
2025-12-26,IC,5.174608904684154,1-2
2025-12-29,IC,5.403066915467016,1-2
2025-12-30,IC,5.021802511488947,1-2
2025-12-31,IC,6.039026085463647,1-2
2026-01-05,IC,4.909754673682907,1-2
2026-01-06,IC,3.6449833518604224,1-2
2026-01-07,IC,4.565120163863771,1-2
2026-01-08,IC,4.793237135386632,1-2
2026-01-09,IC,3.48426733971893,1-2
2026-01-12,IC,1.767939744738398,1-2
2026-01-13,IC,2.5491280490912214,1-2
2026-01-19,IC,2.9069884668117054,1-2
2026-01-20,IC,1.659332266511493,1-2
2026-01-21,IC,0.3996933858958834,1-2
2026-01-22,IC,0.7242063492063492,1-2
2026-01-23,IC,-0.3513047361653307,1-2
2026-01-26,IC,2.7292404565133146,1-2
2026-01-27,IC,1.1743062380083944,1-2
2026-01-28,IC,0.21166782649050178,1-2
2026-01-29,IC,2.428305312920762,1-2
2026-01-30,IC,2.6916116585352285,1-2
2026-02-02,IC,9.198278334514324,1-2
2026-02-03,IC,2.534110118328772,1-2
2026-02-04,IC,1.3537055748010625,1-2
2026-02-05,IC,4.6447952841884375,1-2
2026-02-06,IC,4.3466298732764725,1-2
2026-02-09,IC,1.9029629273143693,1-2
2026-02-10,IC,3.3385399076889777,1-2
2026-02-11,IC,1.0945971882347296,1-2
2026-02-12,IC,-0.10800350345585016,1-2
2026-02-13,IC,1.5070857704517862,1-2
2026-02-25,IC,2.173945869041579,1-2
2026-02-26,IC,3.4292425132119235,1-2
2026-02-27,IC,3.810816454374443,1-2
2026-03-02,IC,3.636605170953654,1-2
2026-03-03,IC,8.156445857303078,1-2
2026-03-04,IC,4.3281588409879435,1-2
2026-03-05,IC,5.486385041791984,1-2
2026-03-06,IC,6.200588454427492,1-2
2026-03-09,IC,7.45351060132082,1-2
2026-03-10,IC,6.022484397708871,1-2
2026-03-11,IC,6.771148243830159,1-2
2026-03-12,IC,7.0417234768526455,1-2
2026-03-13,IC,7.791094392441488,1-2
2026-03-16,IC,6.664606654774692,1-2
2026-03-17,IC,8.198562443845463,1-2
2026-03-23,IC,8.882818827487384,1-2
2026-03-24,IC,12.296857761302922,1-2
2026-03-25,IC,9.49915746114966,1-2
2026-03-26,IC,9.294379665242612,1-2
2026-03-27,IC,8.379591090140067,1-2
2026-03-30,IC,8.889612595227488,1-2
2026-03-31,IC,8.521433126822284,1-2
2026-04-01,IC,7.892598033001959,1-2
2026-04-02,IC,9.578959379278837,1-2
2026-04-03,IC,10.040389673125532,1-2
2026-04-07,IC,8.601328814904646,1-2
2026-04-08,IC,6.654908728554037,1-2
2026-04-09,IC,7.576778385150231,1-2
2026-04-10,IC,6.616946743341985,1-2
2026-04-13,IC,8.31498215506122,1-2
2026-04-14,IC,7.692889157655035,1-2
2026-04-20,IC,11.57279292360687,1-2
2026-04-21,IC,11.75787926317201,1-2
2026-04-22,IC,10.29708173291321,1-2
2026-04-23,IC,11.248624189800754,1-2
2026-04-24,IC,10.84813524071829,1-2
2026-04-27,IC,10.522329717580424,1-2
2026-04-28,IC,10.693195816611427,1-2
2026-04-29,IC,9.38193124892032,1-2
2026-04-30,IC,9.154949041285242,1-2
2026-05-06,IC,8.934287328186693,1-2
2026-05-07,IC,7.7384817204871,1-2
2026-05-08,IC,8.032400042422491,1-2
2026-05-11,IC,8.926568819457753,1-2
2026-05-12,IC,9.5465911368573,1-2
2026-05-18,IC,7.794703872437584,1-2
2026-05-19,IC,7.77416899862277,1-2
2026-05-20,IC,9.094257124065393,1-2
2026-05-21,IC,10.510381969305252,1-2
2026-05-22,IC,8.864037769173404,1-2
2026-05-25,IC,8.77671428906556,1-2
2026-05-26,IC,9.319764687700419,1-2
2026-05-27,IC,10.052206815623672,1-2
2026-05-28,IC,8.750884185325187,1-2
2026-05-29,IC,10.641269763912192,1-2
2026-06-01,IC,8.839611391081526,1-2
2026-06-02,IC,9.057655536554531,1-2
2026-06-03,IC,9.95309773123909,1-2
2026-06-04,IC,8.918390617364622,1-2
2026-06-05,IC,10.169114648517237,1-2
2026-06-08,IC,9.665156467076017,1-2
2026-06-09,IC,10.95383708375943,1-2
2026-06-10,IC,10.51372936109114,1-2
2026-06-11,IC,10.790173839686847,1-2
2026-06-12,IC,10.686073415852828,1-2
2026-06-15,IC,10.373912505881655,1-2
2026-06-16,IC,11.637922238698357,1-2
2026-06-22,IC,8.037434627030002,1-2
2026-06-23,IC,7.555341191129243,1-2
2026-06-24,IC,8.261924009700934,1-2
2026-06-25,IC,8.057814911532505,1-2
2026-06-26,IC,10.959418250058688,1-2
2026-06-29,IC,11.346185074350005,1-2
2026-06-30,IC,9.83583306740422,1-2
2026-07-01,IC,10.908795581905304,1-2
2026-07-02,IC,9.993489039883805,1-2
2026-07-03,IC,9.78890069038759,1-2
2026-07-06,IC,10.602014523307476,1-2
2026-07-07,IC,10.567566002581856,1-2
2026-07-08,IC,8.909876674792079,1-2
2026-07-09,IC,8.364316614053593,1-2
2026-07-10,IC,9.968670185595185,1-2
2015-04-16,IC,1.8220569148477201,1-4
2015-04-17,IC,4.364107708077127,1-4
2015-04-20,IC,5.327339136001773,1-4
2015-04-21,IC,4.206233992850975,1-4
2015-04-22,IC,5.58072957422164,1-4
2015-04-23,IC,4.655220127299643,1-4
2015-04-24,IC,6.030107832610968,1-4
2015-04-27,IC,5.816485886389973,1-4
2015-04-28,IC,5.386443083045166,1-4
2015-04-29,IC,5.8317558844204855,1-4
2015-04-30,IC,6.229422137810984,1-4
2015-05-04,IC,6.618198243440462,1-4
2015-05-05,IC,6.753371300890826,1-4
2015-05-06,IC,7.330627966159987,1-4
2015-05-07,IC,6.615857571479417,1-4
2015-05-08,IC,6.681881056852834,1-4
2015-05-11,IC,7.89883005342529,1-4
2015-05-12,IC,8.624839079416603,1-4
2015-05-18,IC,10.058351330939688,1-4
2015-05-19,IC,7.301491290855402,1-4
2015-05-20,IC,6.602597918164943,1-4
