product,thr_ticks,window,month,minute,active,hit_rate,mean_ret,total
IC0000,5,pos_open,2023-02,09:36,18,0.4444444444444444,8.880970491856012e-05,0.0015985746885340824
IC0000,5,pos_open,2023-02,09:37,16,0.4375,-2.804536418982151e-05,-0.00044872582703714414
IC0000,5,pos_open,2023-02,09:38,17,0.5882352941176471,5.357099425633038e-05,0.0009107069023576164
IC0000,5,pos_open,2023-02,09:39,14,0.5714285714285714,0.00010856056142273727,0.0015198478599183218
IC0000,5,pos_open,2023-02,09:40,17,0.5882352941176471,7.470198305906606e-05,0.0012699337120041232
IC0000,5,pos_open,2023-02,09:41,15,0.5333333333333333,0.00014761362124344018,0.0022142043186516025
IC0000,5,pos_open,2023-02,09:42,15,0.6666666666666666,6.309231829813023e-05,0.0009463847744719533
IC0000,5,pos_open,2023-02,09:43,17,0.7058823529411765,0.0003473385725743353,0.0059047557337637
IC0000,5,pos_open,2023-02,09:44,16,0.5,2.9776454792976303e-05,0.00047642327668762086
IC0000,5,pos_open,2023-02,09:45,16,0.5625,0.0002755666930470066,0.0044090670887521055
IC0000,5,pos_open,2023-02,09:46,16,0.4375,2.2598091067312087e-05,0.0003615694570769934
IC0000,5,pos_open,2023-02,09:47,19,0.3157894736842105,-0.00015693096639492565,-0.002981688361503587
IC0000,5,pos_open,2023-02,09:48,17,0.5294117647058824,-2.8193440863375106e-05,-0.0004792884946773768
IC0000,5,pos_open,2023-02,09:49,16,0.75,0.0004002137172800166,0.0064034194764802654
IC0000,5,pos_open,2023-02,09:50,15,0.6,0.00011707669304210633,0.001756150395631595
IC0000,5,pos_open,2023-02,09:51,16,0.5,3.514858611381594e-05,0.000562377377821055
IC0000,5,pos_open,2023-02,09:52,13,0.5384615384615384,0.00017959027399270757,0.0023346735619051984
IC0000,5,pos_open,2023-02,09:53,16,0.8125,0.0004218336265509326,0.0067493380248149215
IC0000,5,pos_open,2023-02,09:54,13,0.46153846153846156,4.337143000586997e-05,0.0005638285900763096
IC0000,5,pos_open,2023-02,09:55,13,0.6153846153846154,0.00014729516443513245,0.001914837137656722
IC0000,5,pos_open,2023-02,09:56,17,0.47058823529411764,5.068985482143831e-07,8.617275319644513e-06
IC0000,5,pos_open,2023-02,09:57,17,0.47058823529411764,9.658427039102742e-05,0.0016419325966474663
IC0000,5,pos_open,2023-02,09:58,18,0.5555555555555556,7.19864533939142e-05,0.0012957561610904555
IC0000,5,pos_open,2023-02,09:59,13,0.5384615384615384,8.557617816399385e-05,0.00111249031613192
IC0000,10,pos_open,all,09:31,31,0.3548387096774194,-0.0003117194043378864,-0.009663301534474478
IC0000,10,pos_open,all,09:32,22,0.5,0.00024330766094987633,0.005352768540897279
IC0000,10,pos_open,all,09:33,25,0.48,0.00011651369305611947,0.002912842326402987
IC0000,10,pos_open,all,09:34,22,0.7272727272727273,0.0003991519380129215,0.008781342636284273
IC0000,10,pos_open,all,09:35,25,0.4,-4.628078908996969e-06,-0.00011570197272492422
IC0000,10,pos_open,all,09:36,26,0.5,0.00011859081941103009,0.0030833613046867825
IC0000,10,pos_open,all,09:37,18,0.5,2.1417592589852614e-05,0.00038551666661734707
IC0000,10,pos_open,all,09:38,22,0.5,0.00012437040363700756,0.0027361488800141665
IC0000,10,pos_open,all,09:39,23,0.6086956521739131,0.00010187458557962764,0.002343115468331436
IC0000,10,pos_open,all,09:40,22,0.5454545454545454,4.9336079911300636e-05,0.001085393758048614
IC0000,10,pos_open,all,09:41,18,0.5555555555555556,7.378075226260883e-05,0.001328053540726959
IC0000,10,pos_open,all,09:42,20,0.55,8.849757608147545e-05,0.0017699515216295092
IC0000,10,pos_open,all,09:43,21,0.5238095238095238,0.00016650192897382787,0.0034965405084503853
IC0000,10,pos_open,all,09:44,18,0.4444444444444444,-2.5601994742546148e-05,-0.00046083590536583063
IC0000,10,pos_open,all,09:45,19,0.5263157894736842,0.00014081099471005993,0.0026754088994911385
IC0000,10,pos_open,all,09:46,22,0.36363636363636365,-6.267132311567966e-05,-0.0013787691085449527
IC0000,10,pos_open,all,09:47,24,0.4166666666666667,-8.158980655872487e-05,-0.001958155357409397
IC0000,10,pos_open,all,09:48,21,0.5714285714285714,0.00010616373753650052,0.002229438488266511
IC0000,10,pos_open,all,09:49,22,0.6818181818181818,0.00024176828813850376,0.005318902339047082
IC0000,10,pos_open,all,09:50,16,0.5,0.00013549563941891996,0.0021679302307027193
IC0000,10,pos_open,all,09:51,19,0.5263157894736842,2.5713684488834342e-05,0.0004885600052878525
IC0000,10,pos_open,all,09:52,15,0.6666666666666666,0.0002394408306016338,0.003591612459024507
IC0000,10,pos_open,all,09:53,17,0.7058823529411765,0.0002647010137624793,0.004499917233962147
IC0000,10,pos_open,all,09:54,15,0.5333333333333333,4.412819922768504e-05,0.0006619229884152755
IC0000,10,pos_open,all,09:55,17,0.5882352941176471,0.00010523742441200213,0.0017890362150040362
IC0000,10,pos_open,all,09:56,23,0.391304347826087,-4.7334665448450295e-05,-0.0010886973053143567
IC0000,10,pos_open,all,09:57,17,0.35294117647058826,-0.0001274129486940122,-0.002166020127798207
IC0000,10,pos_open,all,09:58,18,0.7222222222222222,0.00015364593893299163,0.0027656269007938494
IC0000,10,pos_open,all,09:59,16,0.4375,5.483321212239323e-05,0.0008773313939582916
IC0000,10,pos_open,2023-01,09:31,13,0.38461538461538464,-0.000373798321136376,-0.004859378174772888
IC0000,10,pos_open,2023-01,09:32,10,0.7,0.0002699802853510236,0.002699802853510236
IC0000,10,pos_open,2023-01,09:33,12,0.5,0.00019792165370668044,0.002375059844480165
IC0000,10,pos_open,2023-01,09:34,9,0.6666666666666666,0.0005260180848534684,0.004734162763681216
IC0000,10,pos_open,2023-01,09:35,11,0.36363636363636365,1.3525950992526232e-05,0.00014878546091778855
IC0000,10,pos_open,2023-01,09:36,8,0.625,0.00018559832701908752,0.0014847866161527001
IC0000,10,pos_open,2023-01,09:37,8,0.5,0.00029141684924505196,0.0023313347939604157
IC0000,10,pos_open,2023-01,09:38,10,0.4,0.00010642980942053848,0.0010642980942053848
IC0000,10,pos_open,2023-01,09:39,10,0.7,0.0001233938739812146,0.001233938739812146
IC0000,10,pos_open,2023-01,09:40,8,0.5,0.00013027703448602324,0.0010422162758881859
IC0000,10,pos_open,2023-01,09:41,7,0.7142857142857143,0.00010818256522144536,0.0007572779565501175
IC0000,10,pos_open,2023-01,09:42,7,0.42857142857142855,0.00016749773436925647,0.0011724841405847952
IC0000,10,pos_open,2023-01,09:43,7,0.14285714285714285,-0.00019118505725293896,-0.0013382954007705727
IC0000,10,pos_open,2023-01,09:44,5,0.4,-0.00015954155093822475,-0.0007977077546911238
IC0000,10,pos_open,2023-01,09:45,6,0.3333333333333333,-0.00014448996284862256,-0.0008669397770917353
IC0000,10,pos_open,2023-01,09:46,9,0.3333333333333333,-0.00013874302868254073,-0.0012486872581428665
IC0000,10,pos_open,2023-01,09:47,8,0.5,-4.595694721498678e-06,-3.676555777198942e-05
IC0000,10,pos_open,2023-01,09:48,6,0.8333333333333334,0.0004646537271703795,0.002787922363022277
IC0000,10,pos_open,2023-01,09:49,9,0.6666666666666666,3.657834286519002e-05,0.00032920508578671015
IC0000,10,pos_open,2023-01,09:50,5,0.2,-6.219740613029323e-05,-0.00031098703065146616
IC0000,10,pos_open,2023-01,09:51,6,0.5,-5.417135569344792e-05,-0.00032502813416068754
IC0000,10,pos_open,2023-01,09:52,6,0.8333333333333334,0.0003134971905875232,0.001880983143525139
IC0000,10,pos_open,2023-01,09:53,6,0.5,-9.284402374687417e-06,-5.57064142481245e-05
IC0000,10,pos_open,2023-01,09:54,4,0.75,0.00020510452568889281,0.0008204181027555713
IC0000,10,pos_open,2023-01,09:55,5,0.6,5.081081986946234e-05,0.0002540540993473117
IC0000,10,pos_open,2023-01,09:56,7,0.14285714285714285,-0.0002509152737616744,-0.0017564069163317209
IC0000,10,pos_open,2023-01,09:57,5,0.2,-0.00041754474884849737,-0.0020877237442424867
IC0000,10,pos_open,2023-01,09:58,5,0.8,0.00016573843950626888,0.0008286921975313444
IC0000,10,pos_open,2023-01,09:59,6,0.3333333333333333,-9.176414480914034e-05,-0.000550584868854842
IC0000,10,pos_open,2023-02,09:31,18,0.3333333333333333,-0.00026688463109453275,-0.00480392335970159
IC0000,10,pos_open,2023-02,09:32,12,0.3333333333333333,0.00022108047394892028,0.0026529656873870433
IC0000,10,pos_open,2023-02,09:33,13,0.46153846153846156,4.1367883224832435e-05,0.0005377824819228216
IC0000,10,pos_open,2023-02,09:34,13,0.7692307692307693,0.00031132152866177363,0.004047179872603057
IC0000,10,pos_open,2023-02,09:35,14,0.42857142857142855,-1.8891959545908055e-05,-0.00026448743364271277
IC0000,10,pos_open,2023-02,09:36,18,0.4444444444444444,8.880970491856012e-05,0.0015985746885340824
IC0000,10,pos_open,2023-02,09:37,10,0.5,-0.00019458181273430687,-0.0019458181273430686
IC0000,10,pos_open,2023-02,09:38,12,0.5833333333333334,0.00013932089881739848,0.0016718507858087817
IC0000,10,pos_open,2023-02,09:39,13,0.5384615384615384,8.532128680917615e-05,0.00110917672851929
IC0000,10,pos_open,2023-02,09:40,14,0.5714285714285714,3.0841058686020036e-06,4.317748216042805e-05
IC0000,10,pos_open,2023-02,09:41,11,0.45454545454545453,5.188868947062194e-05,0.0005707755841768414
IC0000,10,pos_open,2023-02,09:42,13,0.6153846153846154,4.595902931113184e-05,0.000597467381044714
IC0000,10,pos_open,2023-02,09:43,14,0.7142857142857143,0.0003453454220872113,0.004834835909220958
IC0000,10,pos_open,2023-02,09:44,13,0.46153846153846156,2.5913219178868703e-05,0.0003368718493252931
IC0000,10,pos_open,2023-02,09:45,13,0.6153846153846154,0.00027248835973714414,0.0035423486765828738
IC0000,10,pos_open,2023-02,09:46,13,0.38461538461538464,-1.0006296184775862e-05,-0.0001300818504020862
IC0000,10,pos_open,2023-02,09:47,16,0.375,-0.00012008686247733796,-0.0019213897996374074
IC0000,10,pos_open,2023-02,09:48,15,0.4666666666666667,-3.723225831705109e-05,-0.0005584838747557663
IC0000,10,pos_open,2023-02,09:49,13,0.6923076923076923,0.00038382286563541326,0.004989697253260372
IC0000,10,pos_open,2023-02,09:50,11,0.6363636363636364,0.0002253561146685623,0.0024789172613541854
IC0000,10,pos_open,2023-02,09:51,13,0.5384615384615384,6.258370303450308e-05,0.00081358813944854
IC0000,10,pos_open,2023-02,09:52,9,0.5555555555555556,0.0001900699239443742,0.001710629315499368
IC0000,10,pos_open,2023-02,09:53,11,0.8181818181818182,0.000414147604382752,0.004555623648210272
IC0000,10,pos_open,2023-02,09:54,11,0.45454545454545453,-1.4408646758208702e-05,-0.00015849511434029573
IC0000,10,pos_open,2023-02,09:55,12,0.5833333333333334,0.00012791517630472704,0.0015349821156567245
IC0000,10,pos_open,2023-02,09:56,16,0.5,4.173185068858526e-05,0.0006677096110173641
IC0000,10,pos_open,2023-02,09:57,12,0.4166666666666667,-6.52469862964337e-06,-7.829638355572044e-05
IC0000,10,pos_open,2023-02,09:58,13,0.6923076923076923,0.00014899497717403885,0.001936934703262505
IC0000,10,pos_open,2023-02,09:59,10,0.5,0.00014279162628131337,0.0014279162628131337
IC0000,15,pos_open,all,09:31,22,0.36363636363636365,-0.00037803747904802625,-0.008316824539056578
IC0000,15,pos_open,all,09:32,14,0.5714285714285714,0.0004557944182152258,0.006381121855013161
IC0000,15,pos_open,all,09:33,17,0.4117647058823529,6.641659593788126e-06,0.00011290821309439814
IC0000,15,pos_open,all,09:34,17,0.8235294117647058,0.0005096877190899123,0.008664691224528509
IC0000,15,pos_open,all,09:35,17,0.35294117647058826,-4.780322275580386e-05,-0.0008126547868486655
IC0000,15,pos_open,all,09:36,20,0.45,0.0001469893304732739,0.002939786609465478
IC0000,15,pos_open,all,09:37,15,0.5333333333333333,5.556698368272735e-05,0.0008335047552409103
IC0000,15,pos_open,all,09:38,17,0.4117647058823529,-3.115783641032396e-05,-0.0005296832189755074
IC0000,15,pos_open,all,09:39,18,0.5,1.2107863567250515e-06,2.1794154421050926e-05
IC0000,15,pos_open,all,09:40,17,0.5294117647058824,6.996319187649803e-05,0.0011893742619004666
IC0000,15,pos_open,all,09:41,9,0.5555555555555556,0.00019277962460943301,0.0017350166214848972
IC0000,15,pos_open,all,09:42,17,0.5294117647058824,8.683175042018967e-05,0.0014761397571432244
IC0000,15,pos_open,all,09:43,18,0.6111111111111112,0.0002013835554443011,0.0036249039979974196
IC0000,15,pos_open,all,09:44,14,0.35714285714285715,-8.566356461265594e-05,-0.0011992899045771832
IC0000,15,pos_open,all,09:45,12,0.6666666666666666,0.00027513274541141053,0.0033015929449369263
IC0000,15,pos_open,all,09:46,10,0.3,-0.00021391298242685598,-0.0021391298242685597
IC0000,15,pos_open,all,09:47,19,0.42105263157894735,4.1276861490153516e-05,0.0007842603683129168
IC0000,15,pos_open,all,09:48,18,0.5555555555555556,0.00011338893199553452,0.0020410007759196214
IC0000,15,pos_open,all,09:49,17,0.7647058823529411,0.00028158684485851356,0.00478697636259473
IC0000,15,pos_open,all,09:50,13,0.46153846153846156,9.035092461472639e-05,0.001174562019991443
IC0000,15,pos_open,all,09:51,13,0.5384615384615384,-5.7667041924917096e-06,-7.496715450239222e-05
IC0000,15,pos_open,all,09:52,11,0.7272727272727273,0.00029089918959766185,0.00319989108557428
IC0000,15,pos_open,all,09:53,12,0.75,0.0002565597428634825,0.00307871691436179
IC0000,15,pos_open,all,09:54,9,0.5555555555555556,0.0001234542900639093,0.0011110886105751838
IC0000,15,pos_open,all,09:55,12,0.5833333333333334,0.00013116357795213882,0.0015739629354256657
IC0000,15,pos_open,all,09:56,13,0.38461538461538464,-3.4021368488854276e-05,-0.0004422777903551056
IC0000,15,pos_open,all,09:57,12,0.4166666666666667,-9.073765977572294e-05,-0.0010888519173086753
IC0000,15,pos_open,all,09:58,15,0.7333333333333333,0.00021222227181620922,0.0031833340772431384
IC0000,15,pos_open,all,09:59,14,0.5,9.728190472966882e-05,0.0013619466662153634
IC0000,15,pos_open,2023-01,09:31,10,0.3,-0.0005290588208740399,-0.005290588208740399
IC0000,15,pos_open,2023-01,09:32,7,0.7142857142857143,0.00032687711511726814,0.002288139805820877
IC0000,15,pos_open,2023-01,09:33,7,0.42857142857142855,0.00024776156528167573,0.0017343309569717302
IC0000,15,pos_open,2023-01,09:34,7,0.8571428571428571,0.0008060172659522445,0.0056421208616657115
IC0000,15,pos_open,2023-01,09:35,6,0.16666666666666666,-0.0002001974922500501,-0.0012011849535003005
IC0000,15,pos_open,2023-01,09:36,5,0.6,0.0003447322880114845,0.0017236614400574224
IC0000,15,pos_open,2023-01,09:37,6,0.5,0.00037418354581519875,0.0022451012748911925
IC0000,15,pos_open,2023-01,09:38,8,0.375,0.00012228826823088013,0.000978306145847041
IC0000,15,pos_open,2023-01,09:39,6,0.5,-5.7965966423193883e-05,-0.0003477957985391633
IC0000,15,pos_open,2023-01,09:40,6,0.3333333333333333,9.366961397920075e-05,0.0005620176838752045
IC0000,15,pos_open,2023-01,09:41,2,1.0,0.0005127682576426817,0.0010255365152853635
IC0000,15,pos_open,2023-01,09:42,6,0.5,0.0002120244913476621,0.0012721469480859726
IC0000,15,pos_open,2023-01,09:43,4,0.25,-0.0003024829778058846,-0.0012099319112235385
IC0000,15,pos_open,2023-01,09:44,3,0.3333333333333333,-0.00020593116411756393,-0.0006177934923526918
IC0000,15,pos_open,2023-01,09:45,4,0.25,-0.00023760431596306364,-0.0009504172638522546
IC0000,15,pos_open,2023-01,09:46,3,0.3333333333333333,-0.00041551290672510916,-0.0012465387201753275
IC0000,15,pos_open,2023-01,09:47,6,0.5,7.620664615724342e-05,0.00045723987694346047
IC0000,15,pos_open,2023-01,09:48,4,0.75,0.0005394680335287227,0.002157872134114891
IC0000,15,pos_open,2023-01,09:49,8,0.625,3.6972967864659645e-05,0.00029578374291727716
IC0000,15,pos_open,2023-01,09:50,4,0.25,-3.716431849593027e-05,-0.00014865727398372108
IC0000,15,pos_open,2023-01,09:51,4,0.5,-9.269429880065516e-05,-0.00037077719520262065
IC0000,15,pos_open,2023-01,09:52,3,1.0,0.0003858203467044241,0.0011574610401132723
IC0000,15,pos_open,2023-01,09:53,5,0.6,7.345282809883003e-05,0.0003672641404941501
IC0000,15,pos_open,2023-01,09:55,1,0.0,-0.00014929582137590547,-0.00014929582137590547
IC0000,15,pos_open,2023-01,09:56,3,0.0,-0.00024338168724998463,-0.0007301450617499539
IC0000,15,pos_open,2023-01,09:57,3,0.3333333333333333,-0.00039020499865623687,-0.0011706149959687107
IC0000,15,pos_open,2023-01,09:58,4,0.75,0.00015327318703478587,0.0006130927481391435
IC0000,15,pos_open,2023-01,09:59,5,0.4,-6.379080444880447e-05,-0.00031895402224402236
IC0000,15,pos_open,2023-02,09:31,12,0.4166666666666667,-0.00025218636085968155,-0.0030262363303161788
IC0000,15,pos_open,2023-02,09:32,7,0.42857142857142855,0.0005847117213131835,0.004092982049192284
IC0000,15,pos_open,2023-02,09:33,10,0.4,-0.0001621422743877332,-0.001621422743877332
IC0000,15,pos_open,2023-02,09:34,10,0.8,0.00030225703628627976,0.0030225703628627976
IC0000,15,pos_open,2023-02,09:35,11,0.45454545454545453,3.5320924241057725e-05,0.000388530166651635
IC0000,15,pos_open,2023-02,09:36,15,0.4,8.107501129387037e-05,0.0012161251694080555
IC0000,15,pos_open,2023-02,09:37,9,0.5555555555555556,-0.00015684405773892026,-0.0014115965196502822
IC0000,15,pos_open,2023-02,09:38,9,0.4444444444444444,-0.00016755437386917205,-0.0015079893648225484
IC0000,15,pos_open,2023-02,09:39,12,0.5,3.079916274668452e-05,0.00036958995296021424
IC0000,15,pos_open,2023-02,09:40,11,0.6363636363636364,5.703241618411474e-05,0.0006273565780252621
IC0000,15,pos_open,2023-02,09:41,7,0.42857142857142855,0.00010135430088564767,0.0007094801061995337
IC0000,15,pos_open,2023-02,09:42,11,0.5454545454545454,1.8544800823386527e-05,0.0002039928090572518
IC0000,15,pos_open,2023-02,09:43,14,0.7142857142857143,0.0003453454220872113,0.004834835909220958
IC0000,15,pos_open,2023-02,09:44,11,0.36363636363636365,-5.2863310202226494e-05,-0.0005814964122244914
IC0000,15,pos_open,2023-02,09:45,8,0.875,0.0005315012760986476,0.004252010208789181
IC0000,15,pos_open,2023-02,09:46,7,0.2857142857142857,-0.00012751301487046174,-0.0008925911040932322
IC0000,15,pos_open,2023-02,09:47,13,0.38461538461538464,2.51554224130351e-05,0.0003270204913694563
IC0000,15,pos_open,2023-02,09:48,14,0.5,-8.347954156804973e-06,-0.00011687135819526961
IC0000,15,pos_open,2023-02,09:49,9,0.8888888888888888,0.0004990214021863837,0.004491192619677453
IC0000,15,pos_open,2023-02,09:50,9,0.5555555555555556,0.00014702436599724046,0.0013232192939751641
IC0000,15,pos_open,2023-02,09:51,9,0.5555555555555556,3.286778230002538e-05,0.00029581004070022843
IC0000,15,pos_open,2023-02,09:52,8,0.625,0.000255303755682626,0.002042430045461008
IC0000,15,pos_open,2023-02,09:53,7,0.8571428571428571,0.0003873503962668057,0.0027114527738676397
IC0000,15,pos_open,2023-02,09:54,9,0.5555555555555556,0.0001234542900639093,0.0011110886105751838
IC0000,15,pos_open,2023-02,09:55,11,0.6363636363636364,0.00015665988698196102,0.0017232587568015711
IC0000,15,pos_open,2023-02,09:56,10,0.5,2.8786727139484826e-05,0.00028786727139484825
IC0000,15,pos_open,2023-02,09:57,9,0.4444444444444444,9.084786517781711e-06,8.17630786600354e-05
IC0000,15,pos_open,2023-02,09:58,11,0.7272727272727273,0.00023365830264581773,0.002570241329103995
IC0000,15,pos_open,2023-02,09:59,9,0.5555555555555556,0.000186766743162154,0.0016809006884593858
IC0000,20,pos_open,all,09:31,19,0.3157894736842105,-0.0004652298647375445,-0.008839367430013345
IC0000,20,pos_open,all,09:32,11,0.6363636363636364,0.0006082890221428272,0.006691179243571099
IC0000,20,pos_open,all,09:33,13,0.3076923076923077,-0.00011672422275806807,-0.001517414895854885
IC0000,20,pos_open,all,09:34,10,0.8,0.000582078999008906,0.005820789990089059
IC0000,20,pos_open,all,09:35,15,0.4,-1.0712213066440176e-06,-1.6068319599660263e-05
IC0000,20,pos_open,all,09:36,15,0.5333333333333333,0.00028080288014549205,0.004212043202182381
IC0000,20,pos_open,all,09:37,11,0.45454545454545453,0.00012480715735797463,0.001372878730937721
IC0000,20,pos_open,all,09:38,11,0.36363636363636365,-0.00010720977886713445,-0.001179307567538479
IC0000,20,pos_open,all,09:39,16,0.5,-1.4488424975769854e-05,-0.00023181479961231766
IC0000,20,pos_open,all,09:40,11,0.45454545454545453,1.2989683468633828e-05,0.0001428865181549721
IC0000,20,pos_open,all,09:41,7,0.42857142857142855,0.00021816952330401738,0.0015271866631281217
IC0000,20,pos_open,all,09:42,12,0.5,0.00015697046037107162,0.0018836455244528594
IC0000,20,pos_open,all,09:43,14,0.5,0.00012890002866158427,0.0018046004012621797
IC0000,20,pos_open,all,09:44,12,0.3333333333333333,-0.0001442944006135316,-0.0017315328073623792
IC0000,20,pos_open,all,09:45,6,0.6666666666666666,0.00038769156218088074,0.0023261493730852845
IC0000,20,pos_open,all,09:46,6,0.3333333333333333,-8.201925820237414e-05,-0.0004921155492142448
IC0000,20,pos_open,all,09:47,13,0.38461538461538464,-0.00011137106958955748,-0.0014478239046642472
