code,d,mn,close
IC0000,2023-03-01,1970-01-01 11:19:00,6389.5
IC0000,2023-03-01,1970-01-01 11:20:00,6391.7
IC0000,2023-03-01,1970-01-01 11:21:00,6396.9
IC0000,2023-03-01,1970-01-01 11:22:00,6390.9
IC0000,2023-03-01,1970-01-01 11:23:00,6389.0
IC0000,2023-03-01,1970-01-01 11:24:00,6391.5
IC0000,2023-03-01,1970-01-01 11:25:00,6389.3
IC0000,2023-03-01,1970-01-01 11:26:00,6394.5
IC0000,2023-03-01,1970-01-01 11:27:00,6393.1
IC0000,2023-03-01,1970-01-01 11:28:00,6394.2
IC0000,2023-03-01,1970-01-01 11:29:00,6394.700000000001
IC0000,2023-03-01,1970-01-01 11:30:00,6394.6
IC0000,2023-03-01,1970-01-01 13:00:00,6398.1
IC0000,2023-03-01,1970-01-01 13:01:00,6399.0
IC0000,2023-03-01,1970-01-01 13:02:00,6395.299999999999
IC0000,2023-03-01,1970-01-01 13:03:00,6399.1
IC0000,2023-03-01,1970-01-01 13:04:00,6405.4
IC0000,2023-03-01,1970-01-01 13:05:00,6401.9
IC0000,2023-03-01,1970-01-01 13:06:00,6401.9
IC0000,2023-03-01,1970-01-01 13:07:00,6394.1
IC0000,2023-03-01,1970-01-01 13:08:00,6392.5
IC0000,2023-03-01,1970-01-01 13:09:00,6389.1
IC0000,2023-03-01,1970-01-01 13:10:00,6392.1
IC0000,2023-03-01,1970-01-01 13:11:00,6393.0
IC0000,2023-03-01,1970-01-01 13:12:00,6393.700000000001
IC0000,2023-03-01,1970-01-01 13:13:00,6393.6
IC0000,2023-03-01,1970-01-01 13:14:00,6395.5
IC0000,2023-03-01,1970-01-01 13:15:00,6397.5
IC0000,2023-03-01,1970-01-01 13:16:00,6400.4
IC0000,2023-03-01,1970-01-01 13:17:00,6400.700000000001
IC0000,2023-03-01,1970-01-01 13:18:00,6397.5
IC0000,2023-03-01,1970-01-01 13:19:00,6398.4
IC0000,2023-03-01,1970-01-01 13:20:00,6394.3
IC0000,2023-03-01,1970-01-01 13:21:00,6389.4
IC0000,2023-03-01,1970-01-01 13:22:00,6389.4
IC0000,2023-03-01,1970-01-01 13:23:00,6385.5
IC0000,2023-03-01,1970-01-01 13:24:00,6387.700000000001
IC0000,2023-03-01,1970-01-01 13:25:00,6385.2
IC0000,2023-03-01,1970-01-01 13:26:00,6383.4
IC0000,2023-03-01,1970-01-01 13:27:00,6383.0
IC0000,2023-03-01,1970-01-01 13:28:00,6386.9
IC0000,2023-03-01,1970-01-01 13:29:00,6384.1
IC0000,2023-03-01,1970-01-01 13:30:00,6381.799999999999
IC0000,2023-03-01,1970-01-01 13:31:00,6376.2
IC0000,2023-03-01,1970-01-01 13:32:00,6378.3
IC0000,2023-03-01,1970-01-01 13:33:00,6378.7
IC0000,2023-03-01,1970-01-01 13:34:00,6375.8
IC0000,2023-03-01,1970-01-01 13:35:00,6377.5
IC0000,2023-03-01,1970-01-01 13:36:00,6381.4
IC0000,2023-03-01,1970-01-01 13:37:00,6380.1
IC0000,2023-03-01,1970-01-01 13:38:00,6383.0
IC0000,2023-03-01,1970-01-01 13:39:00,6384.6
IC0000,2023-03-01,1970-01-01 13:40:00,6383.799999999999
IC0000,2023-03-01,1970-01-01 13:41:00,6383.4
IC0000,2023-03-01,1970-01-01 13:42:00,6378.4
IC0000,2023-03-01,1970-01-01 13:43:00,6376.799999999999
IC0000,2023-03-01,1970-01-01 13:44:00,6379.3
IC0000,2023-03-01,1970-01-01 13:45:00,6379.9
IC0000,2023-03-01,1970-01-01 13:46:00,6382.0
IC0000,2023-03-01,1970-01-01 13:47:00,6378.9
IC0000,2023-03-01,1970-01-01 13:48:00,6381.1
IC0000,2023-03-01,1970-01-01 13:49:00,6382.5
IC0000,2023-03-01,1970-01-01 13:50:00,6382.3
IC0000,2023-03-01,1970-01-01 13:51:00,6387.1
IC0000,2023-03-01,1970-01-01 13:52:00,6384.5
IC0000,2023-03-01,1970-01-01 13:53:00,6383.5
IC0000,2023-03-01,1970-01-01 13:54:00,6378.8
IC0000,2023-03-01,1970-01-01 13:55:00,6381.4
IC0000,2023-03-01,1970-01-01 13:56:00,6382.799999999999
IC0000,2023-03-01,1970-01-01 13:57:00,6380.4
IC0000,2023-03-01,1970-01-01 13:58:00,6380.7
IC0000,2023-03-01,1970-01-01 13:59:00,6379.7
IC0000,2023-03-01,1970-01-01 14:00:00,6381.0
IC0000,2023-03-01,1970-01-01 14:01:00,6380.5
IC0000,2023-03-01,1970-01-01 14:02:00,6384.700000000001
IC0000,2023-03-01,1970-01-01 14:03:00,6385.9
IC0000,2023-03-01,1970-01-01 14:04:00,6381.0
IC0000,2023-03-01,1970-01-01 14:05:00,6381.2
IC0000,2023-03-01,1970-01-01 14:06:00,6381.6
IC0000,2023-03-01,1970-01-01 14:07:00,6381.3
IC0000,2023-03-01,1970-01-01 14:08:00,6382.3
IC0000,2023-03-01,1970-01-01 14:09:00,6381.9
IC0000,2023-03-01,1970-01-01 14:10:00,6386.7
IC0000,2023-03-01,1970-01-01 14:11:00,6383.799999999999
IC0000,2023-03-01,1970-01-01 14:12:00,6387.7
IC0000,2023-03-01,1970-01-01 14:13:00,6386.8
IC0000,2023-03-01,1970-01-01 14:14:00,6389.9
IC0000,2023-03-01,1970-01-01 14:15:00,6389.7
IC0000,2023-03-01,1970-01-01 14:16:00,6390.0
IC0000,2023-03-01,1970-01-01 14:17:00,6389.200000000001
IC0000,2023-03-01,1970-01-01 14:18:00,6385.5
IC0000,2023-03-01,1970-01-01 14:19:00,6387.0
IC0000,2023-03-01,1970-01-01 14:20:00,6388.1
IC0000,2023-03-01,1970-01-01 14:21:00,6390.200000000001
IC0000,2023-03-01,1970-01-01 14:22:00,6391.799999999999
IC0000,2023-03-01,1970-01-01 14:23:00,6391.2
IC0000,2023-03-01,1970-01-01 14:24:00,6391.9
IC0000,2023-03-01,1970-01-01 14:25:00,6392.799999999999
IC0000,2023-03-01,1970-01-01 14:26:00,6392.799999999999
IC0000,2023-03-01,1970-01-01 14:27:00,6390.1
IC0000,2023-03-01,1970-01-01 14:28:00,6393.799999999999
IC0000,2023-03-01,1970-01-01 14:29:00,6391.1
IC0000,2023-03-01,1970-01-01 14:30:00,6385.9
IC0000,2023-03-01,1970-01-01 14:31:00,6389.1
IC0000,2023-03-01,1970-01-01 14:32:00,6392.1
IC0000,2023-03-01,1970-01-01 14:33:00,6391.200000000001
IC0000,2023-03-01,1970-01-01 14:34:00,6388.0
IC0000,2023-03-01,1970-01-01 14:35:00,6387.4
IC0000,2023-03-01,1970-01-01 14:36:00,6386.0
IC0000,2023-03-01,1970-01-01 14:37:00,6385.9
IC0000,2023-03-01,1970-01-01 14:38:00,6387.7
IC0000,2023-03-01,1970-01-01 14:39:00,6388.9
IC0000,2023-03-01,1970-01-01 14:40:00,6389.9
IC0000,2023-03-01,1970-01-01 14:41:00,6389.6
IC0000,2023-03-01,1970-01-01 14:42:00,6390.7
IC0000,2023-03-01,1970-01-01 14:43:00,6388.3
IC0000,2023-03-01,1970-01-01 14:44:00,6389.4
IC0000,2023-03-01,1970-01-01 14:45:00,6388.5
IC0000,2023-03-01,1970-01-01 14:46:00,6386.5
IC0000,2023-03-01,1970-01-01 14:47:00,6388.200000000001
IC0000,2023-03-01,1970-01-01 14:48:00,6386.299999999999
IC0000,2023-03-01,1970-01-01 14:49:00,6386.9
IC0000,2023-03-01,1970-01-01 14:50:00,6386.8
IC0000,2023-03-01,1970-01-01 14:51:00,6391.8
IC0000,2023-03-01,1970-01-01 14:52:00,6390.5
IC0000,2023-03-01,1970-01-01 14:53:00,6389.1
IC0000,2023-03-01,1970-01-01 14:54:00,6389.0
IC0000,2023-03-01,1970-01-01 14:55:00,6388.9
IC0000,2023-03-01,1970-01-01 14:56:00,6387.3
IC0000,2023-03-01,1970-01-01 14:57:00,6386.0
IC0000,2023-03-01,1970-01-01 14:58:00,6387.1
IC0000,2023-03-01,1970-01-01 14:59:00,6386.9
IC0000,2023-03-01,1970-01-01 15:00:00,6386.9
IC0000,2023-03-02,1970-01-01 09:30:00,6389.0
IC0000,2023-03-02,1970-01-01 09:31:00,6392.9
IC0000,2023-03-02,1970-01-01 09:32:00,6392.5
IC0000,2023-03-02,1970-01-01 09:33:00,6389.0
IC0000,2023-03-02,1970-01-01 09:34:00,6390.6
IC0000,2023-03-02,1970-01-01 09:35:00,6395.1
IC0000,2023-03-02,1970-01-01 09:36:00,6391.700000000001
IC0000,2023-03-02,1970-01-01 09:37:00,6389.3
IC0000,2023-03-02,1970-01-01 09:38:00,6386.1
IC0000,2023-03-02,1970-01-01 09:39:00,6384.700000000001
IC0000,2023-03-02,1970-01-01 09:40:00,6386.1
IC0000,2023-03-02,1970-01-01 09:41:00,6382.2
IC0000,2023-03-02,1970-01-01 09:42:00,6383.7
IC0000,2023-03-02,1970-01-01 09:43:00,6387.6
IC0000,2023-03-02,1970-01-01 09:44:00,6392.1
IC0000,2023-03-02,1970-01-01 09:45:00,6395.7
IC0000,2023-03-02,1970-01-01 09:46:00,6393.6
IC0000,2023-03-02,1970-01-01 09:47:00,6392.1
IC0000,2023-03-02,1970-01-01 09:48:00,6393.299999999999
IC0000,2023-03-02,1970-01-01 09:49:00,6396.3
IC0000,2023-03-02,1970-01-01 09:50:00,6400.9
IC0000,2023-03-02,1970-01-01 09:51:00,6400.9
IC0000,2023-03-02,1970-01-01 09:52:00,6395.9
IC0000,2023-03-02,1970-01-01 09:53:00,6402.7
IC0000,2023-03-02,1970-01-01 09:54:00,6404.4
IC0000,2023-03-02,1970-01-01 09:55:00,6399.9
IC0000,2023-03-02,1970-01-01 09:56:00,6399.7
IC0000,2023-03-02,1970-01-01 09:57:00,6395.799999999999
IC0000,2023-03-02,1970-01-01 09:58:00,6395.5
IC0000,2023-03-02,1970-01-01 09:59:00,6398.799999999999
IC0000,2023-03-02,1970-01-01 10:00:00,6399.5
IC0000,2023-03-02,1970-01-01 10:01:00,6396.799999999999
IC0000,2023-03-02,1970-01-01 10:02:00,6396.0
IC0000,2023-03-02,1970-01-01 10:03:00,6396.0
IC0000,2023-03-02,1970-01-01 10:04:00,6397.9
IC0000,2023-03-02,1970-01-01 10:05:00,6397.4
IC0000,2023-03-02,1970-01-01 10:06:00,6392.700000000001
IC0000,2023-03-02,1970-01-01 10:07:00,6392.299999999999
IC0000,2023-03-02,1970-01-01 10:08:00,6389.4
IC0000,2023-03-02,1970-01-01 10:09:00,6383.4
IC0000,2023-03-02,1970-01-01 10:10:00,6376.7
IC0000,2023-03-02,1970-01-01 10:11:00,6377.5
IC0000,2023-03-02,1970-01-01 10:12:00,6379.1
IC0000,2023-03-02,1970-01-01 10:13:00,6382.9
IC0000,2023-03-02,1970-01-01 10:14:00,6380.9
IC0000,2023-03-02,1970-01-01 10:15:00,6385.9
IC0000,2023-03-02,1970-01-01 10:16:00,6383.5
IC0000,2023-03-02,1970-01-01 10:17:00,6382.2
IC0000,2023-03-02,1970-01-01 10:18:00,6378.6
IC0000,2023-03-02,1970-01-01 10:19:00,6382.9
IC0000,2023-03-02,1970-01-01 10:20:00,6384.5
IC0000,2023-03-02,1970-01-01 10:21:00,6383.6
IC0000,2023-03-02,1970-01-01 10:22:00,6379.2
IC0000,2023-03-02,1970-01-01 10:23:00,6374.6
IC0000,2023-03-02,1970-01-01 10:24:00,6377.200000000001
IC0000,2023-03-02,1970-01-01 10:25:00,6381.299999999999
IC0000,2023-03-02,1970-01-01 10:26:00,6380.5
IC0000,2023-03-02,1970-01-01 10:27:00,6384.799999999999
IC0000,2023-03-02,1970-01-01 10:28:00,6381.200000000001
IC0000,2023-03-02,1970-01-01 10:29:00,6384.4
IC0000,2023-03-02,1970-01-01 10:30:00,6381.7
IC0000,2023-03-02,1970-01-01 10:31:00,6379.0
IC0000,2023-03-02,1970-01-01 10:32:00,6377.1
IC0000,2023-03-02,1970-01-01 10:33:00,6374.8
IC0000,2023-03-02,1970-01-01 10:34:00,6375.3
IC0000,2023-03-02,1970-01-01 10:35:00,6373.0
IC0000,2023-03-02,1970-01-01 10:36:00,6373.7
IC0000,2023-03-02,1970-01-01 10:37:00,6377.7
IC0000,2023-03-02,1970-01-01 10:38:00,6377.5
IC0000,2023-03-02,1970-01-01 10:39:00,6375.4
IC0000,2023-03-02,1970-01-01 10:40:00,6380.7
IC0000,2023-03-02,1970-01-01 10:41:00,6381.3
IC0000,2023-03-02,1970-01-01 10:42:00,6375.6
IC0000,2023-03-02,1970-01-01 10:43:00,6372.200000000001
IC0000,2023-03-02,1970-01-01 10:44:00,6371.3
IC0000,2023-03-02,1970-01-01 10:45:00,6372.3
IC0000,2023-03-02,1970-01-01 10:46:00,6368.9
IC0000,2023-03-02,1970-01-01 10:47:00,6371.0
IC0000,2023-03-02,1970-01-01 10:48:00,6370.0
IC0000,2023-03-02,1970-01-01 10:49:00,6372.4
IC0000,2023-03-02,1970-01-01 10:50:00,6374.6
IC0000,2023-03-02,1970-01-01 10:51:00,6371.8
IC0000,2023-03-02,1970-01-01 10:52:00,6370.6
IC0000,2023-03-02,1970-01-01 10:53:00,6370.3
IC0000,2023-03-02,1970-01-01 10:54:00,6372.3
IC0000,2023-03-02,1970-01-01 10:55:00,6371.0
IC0000,2023-03-02,1970-01-01 10:56:00,6373.200000000001
IC0000,2023-03-02,1970-01-01 10:57:00,6378.4
IC0000,2023-03-02,1970-01-01 10:58:00,6379.4
IC0000,2023-03-02,1970-01-01 10:59:00,6375.6
IC0000,2023-03-02,1970-01-01 11:00:00,6375.8
IC0000,2023-03-02,1970-01-01 11:01:00,6377.799999999999
IC0000,2023-03-02,1970-01-01 11:02:00,6380.1
IC0000,2023-03-02,1970-01-01 11:03:00,6380.4
IC0000,2023-03-02,1970-01-01 11:04:00,6378.200000000001
IC0000,2023-03-02,1970-01-01 11:05:00,6382.7
IC0000,2023-03-02,1970-01-01 11:06:00,6376.5
IC0000,2023-03-02,1970-01-01 11:07:00,6374.5
IC0000,2023-03-02,1970-01-01 11:08:00,6375.0
IC0000,2023-03-02,1970-01-01 11:09:00,6373.1
IC0000,2023-03-02,1970-01-01 11:10:00,6376.9
IC0000,2023-03-02,1970-01-01 11:11:00,6378.5
IC0000,2023-03-02,1970-01-01 11:12:00,6378.3
IC0000,2023-03-02,1970-01-01 11:13:00,6379.5
IC0000,2023-03-02,1970-01-01 11:14:00,6377.5
IC0000,2023-03-02,1970-01-01 11:15:00,6372.9
IC0000,2023-03-02,1970-01-01 11:16:00,6374.6
IC0000,2023-03-02,1970-01-01 11:17:00,6375.3
IC0000,2023-03-02,1970-01-01 11:18:00,6377.200000000001
IC0000,2023-03-02,1970-01-01 11:19:00,6377.9
IC0000,2023-03-02,1970-01-01 11:20:00,6382.0
IC0000,2023-03-02,1970-01-01 11:21:00,6381.0
IC0000,2023-03-02,1970-01-01 11:22:00,6378.799999999999
IC0000,2023-03-02,1970-01-01 11:23:00,6379.9
IC0000,2023-03-02,1970-01-01 11:24:00,6380.200000000001
IC0000,2023-03-02,1970-01-01 11:25:00,6381.4
IC0000,2023-03-02,1970-01-01 11:26:00,6381.299999999999
IC0000,2023-03-02,1970-01-01 11:27:00,6382.0
IC0000,2023-03-02,1970-01-01 11:28:00,6381.4
IC0000,2023-03-02,1970-01-01 11:29:00,6381.7
IC0000,2023-03-02,1970-01-01 13:00:00,6382.4
IC0000,2023-03-02,1970-01-01 13:01:00,6381.6
IC0000,2023-03-02,1970-01-01 13:02:00,6382.299999999999
IC0000,2023-03-02,1970-01-01 13:03:00,6385.4
IC0000,2023-03-02,1970-01-01 13:04:00,6383.7
IC0000,2023-03-02,1970-01-01 13:05:00,6382.9
IC0000,2023-03-02,1970-01-01 13:06:00,6380.1
IC0000,2023-03-02,1970-01-01 13:07:00,6379.0
IC0000,2023-03-02,1970-01-01 13:08:00,6378.4
IC0000,2023-03-02,1970-01-01 13:09:00,6376.3
IC0000,2023-03-02,1970-01-01 13:10:00,6378.7
IC0000,2023-03-02,1970-01-01 13:11:00,6378.200000000001
IC0000,2023-03-02,1970-01-01 13:12:00,6377.6
IC0000,2023-03-02,1970-01-01 13:13:00,6375.0
IC0000,2023-03-02,1970-01-01 13:14:00,6371.7
IC0000,2023-03-02,1970-01-01 13:15:00,6372.0
IC0000,2023-03-02,1970-01-01 13:16:00,6372.6
IC0000,2023-03-02,1970-01-01 13:17:00,6370.5
IC0000,2023-03-02,1970-01-01 13:18:00,6369.6
IC0000,2023-03-02,1970-01-01 13:19:00,6369.7
IC0000,2023-03-02,1970-01-01 13:20:00,6371.3
IC0000,2023-03-02,1970-01-01 13:21:00,6369.4
IC0000,2023-03-02,1970-01-01 13:22:00,6366.299999999999
IC0000,2023-03-02,1970-01-01 13:23:00,6364.299999999999
IC0000,2023-03-02,1970-01-01 13:24:00,6365.6
IC0000,2023-03-02,1970-01-01 13:25:00,6367.0
IC0000,2023-03-02,1970-01-01 13:26:00,6368.7
IC0000,2023-03-02,1970-01-01 13:27:00,6368.6
IC0000,2023-03-02,1970-01-01 13:28:00,6365.799999999999
IC0000,2023-03-02,1970-01-01 13:29:00,6372.4
IC0000,2023-03-02,1970-01-01 13:30:00,6372.6
IC0000,2023-03-02,1970-01-01 13:31:00,6374.9
IC0000,2023-03-02,1970-01-01 13:32:00,6374.9
IC0000,2023-03-02,1970-01-01 13:33:00,6372.9
IC0000,2023-03-02,1970-01-01 13:34:00,6374.799999999999
IC0000,2023-03-02,1970-01-01 13:35:00,6372.6
IC0000,2023-03-02,1970-01-01 13:36:00,6372.3
IC0000,2023-03-02,1970-01-01 13:37:00,6371.4
IC0000,2023-03-02,1970-01-01 13:38:00,6371.7
IC0000,2023-03-02,1970-01-01 13:39:00,6369.5
IC0000,2023-03-02,1970-01-01 13:40:00,6371.299999999999
IC0000,2023-03-02,1970-01-01 13:41:00,6370.4
IC0000,2023-03-02,1970-01-01 13:42:00,6372.4
IC0000,2023-03-02,1970-01-01 13:43:00,6371.9
IC0000,2023-03-02,1970-01-01 13:44:00,6371.5
IC0000,2023-03-02,1970-01-01 13:45:00,6372.7
IC0000,2023-03-02,1970-01-01 13:46:00,6373.7
IC0000,2023-03-02,1970-01-01 13:47:00,6371.9
IC0000,2023-03-02,1970-01-01 13:48:00,6369.4
IC0000,2023-03-02,1970-01-01 13:49:00,6371.799999999999
IC0000,2023-03-02,1970-01-01 13:50:00,6371.5
IC0000,2023-03-02,1970-01-01 13:51:00,6371.0
IC0000,2023-03-02,1970-01-01 13:52:00,6372.1
IC0000,2023-03-02,1970-01-01 13:53:00,6377.1
