code,tick,mean,n
IC0000,1,0.0,3739
IC0000,2,0.01273067665150998,3739
IC0000,3,0.013452794864932576,3739
IC0000,4,0.012570205937422503,3739
IC0000,5,0.007756084514579982,3739
IC0000,6,-0.009146830703395364,3739
IC0000,7,-0.01679593474191281,3739
IC0000,8,-0.02353570473387439,3739
IC0000,9,-0.021824017116880402,3739
IC0000,10,-0.018989034501200125,3739
IC0000,11,-0.022786841401440296,3739
IC0000,12,-0.023268253543721945,3739
IC0000,13,-0.02070072211822914,3739
IC0000,14,-0.021101898903453913,3739
IC0000,15,-0.01781224926450738,3739
IC0000,16,-0.020139074618890373,3739
IC0000,17,-0.029580101631463546,3739
IC0000,18,-0.036212891147369884,3739
IC0000,19,-0.03776410805027931,3739
IC0000,20,-0.0363733618614795,3739
IC0000,21,-0.04027814923776567,3739
IC0000,22,-0.04322011232950459,3739
IC0000,23,-0.0422037978069071,3739
IC0000,24,-0.0386199518587954,3739
IC0000,25,-0.042337523401967996,3739
IC0000,26,-0.04707140946777116,3739
IC0000,27,-0.05175180529552943,3739
IC0000,28,-0.047766782562179824,3739
IC0000,29,-0.05308906124633325,3739
IC0000,30,-0.052580903985025504,3739
IC0000,31,-0.045092270660603076,3739
IC0000,32,-0.04995988232148051,3739
IC0000,33,-0.04223054292592541,3739
IC0000,34,-0.03319069269859161,3739
IC0000,35,-0.03912810912008101,3739
IC0000,36,-0.03359186948382368,3739
IC0000,37,-0.037764108050285156,3739
IC0000,38,-0.033895131086139355,3738
IC0000,39,-0.031281776826339217,3737
IC0000,40,-0.022906074391225682,3737
IC0000,41,-0.02515386673803148,3737
IC0000,42,-0.033422531442339164,3737
IC0000,43,-0.028472036392832755,3737
IC0000,44,-0.021472556894254306,3735
IC0000,45,-0.029949102598456085,3733
IC0000,46,-0.02968917470524169,3732
IC0000,47,-0.01779683730902892,3731
IC0000,48,-0.032895442359252694,3730
IC0000,49,-0.019651474530840412,3730
IC0000,50,-0.018293991416320432,3728
IC0000,51,-0.02283337805205732,3727
IC0000,52,-0.02742151864772101,3727
IC0000,53,-0.03313625369524742,3721
IC0000,54,-0.028636730303849032,3719
IC0000,55,-0.039800861141014436,3716
IC0000,56,-0.024009700889245093,3711
IC0000,57,-0.035294117647052495,3706
IC0000,58,-0.04697297297297376,3700
IC0000,59,-0.024817320703656984,3695
IC0000,60,-0.04083514099782893,3688
IC0000,61,-0.030940728656887444,3678
IC0000,62,-0.03473168074094525,3671
IC0000,63,-0.020960698689949927,3664
IC0000,64,-0.029674240350397334,3653
IC0000,65,-0.0235665294924658,3645
IC0000,66,-0.025888185072986656,3631
IC0000,67,-0.010960420703015726,3613
IC0000,68,-0.01870144284129392,3604
IC0000,69,-0.019849665924285335,3592
IC0000,70,-0.026840190316255653,3573
IC0000,71,-0.016887884778311005,3541
IC0000,72,-0.012350597609563462,3514
IC0000,73,-0.021174785100296332,3490
IC0000,74,-0.01924299335453033,3461
IC0000,75,-0.018157971436897062,3431
IC0000,76,-0.005001471020894918,3399
IC0000,77,-0.014094558429988004,3363
IC0000,78,-0.019147659063636968,3332
IC0000,79,-0.004826958105649004,3294
IC0000,80,-0.015046153846164928,3250
IC0000,81,0.0008140262993033494,3194
IC0000,82,0.011918419375387504,3138
