code,tick,mean,n
IC0000,1,0.0,4678
IC0000,2,0.02067122702009538,4678
IC0000,3,0.05391192817443212,4678
IC0000,4,0.06357417699870196,4678
IC0000,5,0.055878580589983594,4678
IC0000,6,0.04330910645574048,4678
IC0000,7,0.017550235143221345,4678
IC0000,8,0.017122702009394336,4678
IC0000,9,0.007781103035473507,4678
IC0000,10,-0.0069901667379373145,4678
IC0000,11,-0.022082086361704154,4678
IC0000,12,-0.0324070115434013,4678
IC0000,13,-0.02909362975630969,4678
IC0000,14,-0.03189397178283646,4678
IC0000,15,-0.046985891406602906,4678
IC0000,16,-0.07285164600258409,4678
IC0000,17,-0.08112441214196102,4678
IC0000,18,-0.0979050876443142,4678
IC0000,19,-0.11372381359557387,4678
IC0000,20,-0.1066908935442655,4678
IC0000,21,-0.11043180846518043,4678
IC0000,22,-0.129649422830289,4678
IC0000,23,-0.13710987601541133,4678
IC0000,24,-0.12813168020523547,4678
IC0000,25,-0.14311671654554103,4678
IC0000,26,-0.1487387772552554,4678
IC0000,27,-0.16303185802867107,4677
IC0000,28,-0.1599101988454255,4677
IC0000,29,-0.17688689330768173,4677
IC0000,30,-0.18180457558265986,4677
IC0000,31,-0.20974983964081328,4677
IC0000,32,-0.20327132777423462,4677
IC0000,33,-0.2057515501389893,4677
IC0000,34,-0.20848834723115428,4677
IC0000,35,-0.22563609151166622,4677
IC0000,36,-0.22121471343029933,4676
IC0000,37,-0.23005990586223485,4674
IC0000,38,-0.24739884393065578,4671
IC0000,39,-0.2590451723399971,4671
IC0000,40,-0.25876685934492377,4671
IC0000,41,-0.26282655246255826,4670
IC0000,42,-0.26076708806515086,4667
IC0000,43,-0.2581260720411932,4664
IC0000,44,-0.2651791461060003,4661
IC0000,45,-0.270882542409299,4657
IC0000,46,-0.2765312701483117,4653
IC0000,47,-0.28049462365592887,4650
IC0000,48,-0.2782225091457004,4647
IC0000,49,-0.28291316526612115,4641
IC0000,50,-0.28033246977549126,4632
IC0000,51,-0.28099870298315405,4626
IC0000,52,-0.2967085318319809,4618
IC0000,53,-0.26924078091107745,4610
IC0000,54,-0.2715590345727448,4599
IC0000,55,-0.2641986062717841,4592
IC0000,56,-0.26906270482850875,4577
IC0000,57,-0.27262765724306676,4563
IC0000,58,-0.282270127584704,4546
IC0000,59,-0.2710782147591875,4526
IC0000,60,-0.2811626358997234,4507
IC0000,61,-0.2756016042780969,4488
IC0000,62,-0.27067383031119674,4467
IC0000,63,-0.2547726249437385,4442
IC0000,64,-0.26491387126022464,4412
IC0000,65,-0.270805752111401,4381
IC0000,66,-0.26933669956393014,4357
IC0000,67,-0.2550624133148522,4326
IC0000,68,-0.2749183387774283,4286
IC0000,69,-0.2717043314501151,4248
IC0000,70,-0.26661105815063824,4196
IC0000,71,-0.26283653846155697,4160
IC0000,72,-0.25886920650329076,4121
IC0000,73,-0.25475135401281235,4062
IC0000,74,-0.2299925205684461,4011
IC0000,75,-0.21632653061225943,3969
IC0000,76,-0.2055867346938944,3920
IC0000,77,-0.21205161290323304,3875
IC0000,78,-0.20622547737380298,3823
IC0000,79,-0.20899204244032543,3770
IC0000,80,-0.19778438259930436,3701
IC0000,81,-0.18011519473396695,3646
IC0000,82,-0.17460762331839866,3568
IC0000,83,-0.19073546180160605,3508
IC0000,84,-0.20075978959672705,3422
IC0000,85,-0.1699940405244447,3356
IC0000,86,-0.18462704669498087,3298
IC0000,87,-0.16956387256420263,3233
IC0000,88,-0.14693163751988594,3145
IC0000,89,-0.13843892880471487,3062
IC0000,90,-0.12824120603016786,2985
IC0000,91,-0.12821305841925287,2910
IC0000,92,-0.11107572540693997,2826
IC0000,93,-0.11319520174482721,2751
IC0000,94,-0.10250467289719721,2675
IC0000,95,-0.04940269749520541,2595
IC0000,96,-0.03255166931639132,2516
IC0000,97,-0.023821238212395325,2439
IC0000,98,-0.014649681528672848,2355
IC0000,99,0.008228980321983484,2236
IC0000,100,0.03361423220974047,2136
IC0000,101,0.05348610433934125,2051
IC0000,102,0.10122574055158269,1958
IC0000,103,0.09983974358975117,1872
IC0000,104,0.11229646266142208,1781
IC0000,105,0.17949172576829506,1692
IC0000,106,0.18658690176321227,1588
IC0000,107,0.23569000679806612,1471
IC0000,108,0.21143884892085257,1390
IC0000,109,0.2572100313479444,1276
IC0000,110,0.3764406779660838,1180
IC0000,111,0.47784037558681225,1065
IC0000,112,0.5276795005202889,961
IC0000,113,0.6357638888888723,864
IC0000,114,0.8139290407358829,761
IC0000,115,0.960559006211144,644
IC0000,116,1.0956043956043953,546
IC0000,117,1.3015695067264432,446
IC0000,118,1.8389534883720782,344
IC0000,119,2.344262295081956,244
IC0000,120,3.2643939393939436,132
IC0000,121,3.8499999999996057,6
IF0000,1,0.0,4667
IF0000,2,0.012984786800943648,4667
IF0000,3,0.02063424041140254,4667
IF0000,4,0.0022498392971961757,4667
IF0000,5,-0.02159845725304599,4667
IF0000,6,-0.050460681379901826,4667
IF0000,7,-0.08575101778444062,4667
IF0000,8,-0.0999357188772218,4667
IF0000,9,-0.12194128990784898,4667
IF0000,10,-0.14626098135846533,4667
IF0000,11,-0.1620527105206744,4667
IF0000,12,-0.17158774373259056,4667
IF0000,13,-0.1835868866509582,4667
IF0000,14,-0.19719305763873798,4667
IF0000,15,-0.1955860295693241,4667
IF0000,16,-0.20756374544675182,4667
IF0000,17,-0.2159845725305355,4667
IF0000,18,-0.21759160059995733,4667
IF0000,19,-0.2385043925433877,4667
IF0000,20,-0.2490250696378863,4667
IF0000,21,-0.26644525391043145,4667
IF0000,22,-0.2772873366188208,4667
IF0000,23,-0.28962931219198274,4667
IF0000,24,-0.29303621169916444,4667
IF0000,25,-0.284872509106493,4667
IF0000,26,-0.31167773730448106,4667
IF0000,27,-0.3157060209985026,4667
IF0000,28,-0.3172059138633032,4667
IF0000,29,-0.32601242768375166,4667
IF0000,30,-0.3317763016927387,4667
IF0000,31,-0.3507178058710151,4667
IF0000,32,-0.3609813584744005,4667
