code,tick,mean,n
IC0000,1,0.0,4464
IC0000,2,0.014829749103947909,4464
IC0000,3,0.03965053763440942,4464
IC0000,4,0.024910394265226617,4464
IC0000,5,0.018189964157701775,4464
IC0000,6,-0.022804659498211796,4464
IC0000,7,-0.037186379928311135,4464
IC0000,8,-0.0806451612903187,4464
IC0000,9,-0.08584229390681081,4464
IC0000,10,-0.14343637992832278,4464
IC0000,11,-0.16756272401434386,4464
IC0000,12,-0.18714157706093792,4464
IC0000,13,-0.19451164874551607,4464
IC0000,14,-0.1951164874552016,4464
IC0000,15,-0.19222670250896615,4464
IC0000,16,-0.20732526881720958,4464
IC0000,17,-0.20409946236559473,4464
IC0000,18,-0.2192652329749139,4464
IC0000,19,-0.23543906810035556,4464
IC0000,20,-0.24419802867384133,4464
IC0000,21,-0.2761424731182814,4464
IC0000,22,-0.278741039426526,4464
IC0000,23,-0.2774417562724155,4464
IC0000,24,-0.3000672043010816,4464
IC0000,25,-0.2991039426523319,4464
IC0000,26,-0.3331317204301156,4464
IC0000,27,-0.33147401433691914,4464
IC0000,28,-0.3735887096774242,4464
IC0000,29,-0.3537634408602217,4464
IC0000,30,-0.38254928315412917,4464
IC0000,31,-0.38006272401435776,4464
IC0000,32,-0.3924731182795744,4464
IC0000,33,-0.4011648745519828,4464
IC0000,34,-0.4240591397849581,4464
IC0000,35,-0.41530360743895506,4463
IC0000,36,-0.4227201434012917,4463
IC0000,37,-0.42742549854358347,4463
IC0000,38,-0.44859959668384036,4463
IC0000,39,-0.4492717902755966,4463
IC0000,40,-0.4349092538651203,4463
IC0000,41,-0.4432892673089963,4463
IC0000,42,-0.43408021510195044,4463
IC0000,43,-0.4318915284625754,4462
IC0000,44,-0.41856502242153043,4460
IC0000,45,-0.421524663677137,4460
IC0000,46,-0.42175863615971937,4458
IC0000,47,-0.43462746858168944,4456
IC0000,48,-0.42656039515042404,4454
IC0000,49,-0.43357303370787387,4450
IC0000,50,-0.42133063609801447,4449
IC0000,51,-0.4105416947628705,4449
IC0000,52,-0.41245783674388636,4447
IC0000,53,-0.398380566801628,4446
IC0000,54,-0.4039180364782693,4441
IC0000,55,-0.3828564992115411,4439
IC0000,56,-0.39729486023445026,4436
IC0000,57,-0.3937471783295808,4430
IC0000,58,-0.3905600722673874,4428
IC0000,59,-0.3959049773755748,4420
IC0000,60,-0.38136322463767236,4416
IC0000,61,-0.3712341197822163,4408
IC0000,62,-0.352511934530578,4399
IC0000,63,-0.3327633378933025,4386
IC0000,64,-0.3307604475907768,4379
IC0000,65,-0.3127343392775495,4374
IC0000,66,-0.31807146129179564,4366
IC0000,67,-0.29551827166168115,4351
IC0000,68,-0.2789060696976739,4333
IC0000,69,-0.28095348299006795,4321
IC0000,70,-0.2601671309192254,4308
IC0000,71,-0.27818478768081834,4286
IC0000,72,-0.27066008926474594,4257
IC0000,73,-0.26267705382436535,4236
IC0000,74,-0.24837098692034495,4205
IC0000,75,-0.24348864994026198,4185
IC0000,76,-0.25057775637940116,4154
IC0000,77,-0.23072259941804427,4124
IC0000,78,-0.23233064318904267,4089
IC0000,79,-0.21475450283740788,4053
IC0000,80,-0.225958188153315,4018
IC0000,81,-0.20929003021148637,3972
IC0000,82,-0.20097013020168886,3917
IC0000,83,-0.1775019394879786,3867
IC0000,84,-0.17961750065496354,3817
IC0000,85,-0.15851714057932403,3763
IC0000,86,-0.16487725923929245,3707
IC0000,87,-0.17079791609542577,3647
IC0000,88,-0.17122101145572538,3579
IC0000,89,-0.16036550542546787,3502
IC0000,90,-0.17403846153846025,3432
IC0000,91,-0.18959074733096118,3372
