code,tick,mean,n
IC0000,1,0.0,4640
IC0000,2,0.010301724137932053,4640
IC0000,3,0.02728448275862606,4640
IC0000,4,0.03237068965517473,4640
IC0000,5,0.023965517241375547,4640
IC0000,6,0.021961206896552624,4640
IC0000,7,0.022456896551721943,4640
IC0000,8,0.011594827586211052,4640
IC0000,9,0.015431034482756543,4640
IC0000,10,0.012521551724137813,4640
IC0000,11,0.020431034482757286,4640
IC0000,12,0.02566810344827202,4640
IC0000,13,0.025624999999992668,4640
IC0000,14,0.03146551724138264,4640
IC0000,15,0.03021551724138829,4640
IC0000,16,0.027327586206903648,4640
IC0000,17,0.026853448275863126,4640
IC0000,18,0.0253448275862058,4640
IC0000,19,0.01620689655172802,4640
IC0000,20,0.012823275862070337,4640
IC0000,21,0.018943965517254042,4640
IC0000,22,0.024698275862077082,4640
IC0000,23,0.01911637931033773,4640
IC0000,24,0.02340517241379808,4640
IC0000,25,0.01989224137931019,4640
IC0000,26,0.013857758620690086,4640
IC0000,27,0.011831896551724256,4640
IC0000,28,0.011961206896547607,4640
IC0000,29,0.007413793103447805,4640
IC0000,30,-0.002262931034476878,4640
IC0000,31,-0.007887931034492441,4640
IC0000,32,-0.01312500000000835,4640
IC0000,33,-0.015237068965509753,4640
IC0000,34,-0.013663793103445062,4640
IC0000,35,-0.012909482758624923,4640
IC0000,36,-0.005862068965521514,4640
IC0000,37,-0.010088381116623529,4639
IC0000,38,-0.013386505712430262,4639
IC0000,39,-0.010153050226334316,4639
IC0000,40,-0.0073722785083083775,4639
IC0000,41,-0.00700582021988007,4639
IC0000,42,-0.0058848889847007025,4639
IC0000,43,-0.009721922828198752,4639
IC0000,44,-0.006553136451817514,4639
IC0000,45,-0.0024574261694374983,4639
IC0000,46,-0.0004957965078712511,4639
IC0000,47,0.0028460543337592197,4638
IC0000,48,0.0009273237006570028,4637
IC0000,49,0.0004960103515243416,4637
IC0000,50,0.00968298468837426,4637
IC0000,51,0.0029982743744539934,4636
IC0000,52,0.0075744497194564645,4634
IC0000,53,0.02057426597580098,4632
IC0000,54,0.01230835672640093,4631
IC0000,55,0.01836249729962705,4629
IC0000,56,0.019688783228863464,4627
IC0000,57,0.020955882352935197,4624
IC0000,58,0.0213419913419928,4620
IC0000,59,0.020407720667969167,4611
IC0000,60,0.023611111111120228,4608
IC0000,61,0.023100303951374416,4606
IC0000,62,0.024820691154097685,4601
IC0000,63,0.024766050054409773,4595
IC0000,64,0.02633071553228141,4584
IC0000,65,0.03071881144854776,4577
IC0000,66,0.022876532399292705,4568
IC0000,67,0.025565561168444294,4553
IC0000,68,0.02758544652701722,4535
IC0000,69,0.03359876133598673,4521
IC0000,70,0.0383077948034587,4503
IC0000,71,0.046617548559954376,4479
IC0000,72,0.05022451728783602,4454
IC0000,73,0.055324909747301,4432
IC0000,74,0.04869169510807219,4395
IC0000,75,0.05565973016235424,4373
IC0000,76,0.06158452326117302,4342
IC0000,77,0.06538014415251882,4301
IC0000,78,0.06665098777046216,4252
IC0000,79,0.07363054304006855,4217
IC0000,80,0.06955374280230274,4168
IC0000,81,0.07116040955631746,4102
IC0000,82,0.07164769915884,4042
IC0000,83,0.06576508890558395,3993
IC0000,84,0.07908513341804663,3935
IC0000,85,0.07469567469568497,3861
IC0000,86,0.08289855072464472,3795
IC0000,87,0.09656928437415589,3731
IC0000,88,0.1098880087407825,3661
IC0000,89,0.11681046479264423,3593
IC0000,90,0.11739994323020267,3523
IC0000,91,0.12217049752691236,3437
IC0000,92,0.1270908004778948,3348
IC0000,93,0.1329040171726402,3261
IC0000,94,0.1480519480519439,3157
IC0000,95,0.17438261442212394,3037
IC0000,96,0.16998631074607548,2922
IC0000,97,0.16599576271185906,2832
IC0000,98,0.18789667896678725,2710
IC0000,99,0.20157631680123947,2601
IC0000,100,0.21455721795390376,2473
IC0000,101,0.25514176893779655,2363
IC0000,102,0.28255813953489317,2236
IC0000,103,0.32874940105415185,2087
IC0000,104,0.2956499747091576,1977
IC0000,105,0.31258894362343653,1827
IC0000,106,0.32786304604486777,1694
IC0000,107,0.3737579617834506,1570
IC0000,108,0.39249478804727095,1439
IC0000,109,0.48034188034188724,1287
IC0000,110,0.517235494880556,1172
IC0000,111,0.594301994301991,1053
IC0000,112,0.6555673382820957,943
IC0000,113,0.7111913357400974,831
IC0000,114,0.7685006877579252,727
IC0000,115,0.8554471544715467,615
IC0000,116,0.8550980392156584,510
IC0000,117,1.0665012406947783,403
IC0000,118,1.2023178807946822,302
IC0000,119,1.5009756097561011,205
IC0000,120,2.108490566037727,106
IF0000,1,0.0,4584
IF0000,2,0.006588132635247955,4584
IF0000,3,0.010536649214664686,4584
IF0000,4,0.011191099476434771,4584
IF0000,5,0.01273996509598824,4584
IF0000,6,0.008551483420593725,4584
IF0000,7,0.004864746945889393,4584
IF0000,8,0.0020069808027828573,4584
IF0000,9,0.0038830715532292563,4584
IF0000,10,0.0014179755671865563,4584
IF0000,11,0.0030322862129151993,4584
IF0000,12,0.00292321116928171,4584
IF0000,13,-0.0009816753926784902,4584
IF0000,14,-0.0023996509598641536,4584
IF0000,15,-0.002377835951140551,4584
IF0000,16,-0.0024432809773226685,4584
IF0000,17,-0.003621291448519734,4584
IF0000,18,-0.004842931937178489,4584
IF0000,19,-0.002726876090754702,4584
IF0000,20,-0.004733856893542817,4584
IF0000,21,-0.005257417102972575,4584
IF0000,22,0.002159685863872282,4584
IF0000,23,0.0015488656195440456,4584
IF0000,24,-0.00026178010471954166,4584
IF0000,25,-0.002770506108203594,4584
IF0000,26,-0.004057591623043375,4584
IF0000,27,-0.0070462478185071035,4584
IF0000,28,-0.008747818499135614,4584
IF0000,29,-0.011321989528805355,4584
IF0000,30,-0.011540139616056065,4584
IF0000,31,-0.014550610820248455,4584
IF0000,32,-0.011082024432817649,4584
IF0000,33,-0.016884816753929895,4584
IF0000,34,-0.01679755671902606,4584
IF0000,35,-0.016732111692847912,4584
IF0000,36,-0.017255671902274495,4584
IF0000,37,-0.016644851657937824,4584
IF0000,38,-0.017586733580621742,4583
IF0000,39,-0.017463435931014962,4581
IF0000,40,-0.014915920506658995,4579
IF0000,41,-0.010067700371255215,4579
IF0000,42,-0.014784887530024576,4579
IF0000,43,-0.015006553079947138,4578
IF0000,44,-0.011210664335663879,4576
IF0000,45,-0.013330419580425643,4576
IF0000,46,-0.014410671331735705,4573
IF0000,47,-0.013432509297749867,4571
IF0000,48,-0.013512921594393601,4566
IF0000,49,-0.014207410655560125,4561
IF0000,50,-0.01520737327189393,4557
IF0000,51,-0.01363636363636082,4554
IF0000,52,-0.015729349736383888,4552
IF0000,53,-0.018547854785491393,4545
IF0000,54,-0.01744596382885219,4534
IF0000,55,-0.022065001105462827,4523
IF0000,56,-0.020354767184039047,4510
IF0000,57,-0.018494671403200328,4504
IF0000,58,-0.017842046718582326,4495
IF0000,59,-0.01463687150838761,4475
IF0000,60,-0.015627802690586487,4460
IF0000,61,-0.012564737671701033,4441
IF0000,62,-0.012785181838721361,4427
IF0000,63,-0.008612873980062333,4412
IF0000,64,-0.009148839326355422,4394
IF0000,65,-0.00432098765432839,4374
IF0000,66,-0.005530059660394551,4358
IF0000,67,-6.931608133248686e-05,4328
IF0000,68,-0.003231806556617934,4301
IF0000,69,-0.0008423022929367648,4274
IF0000,70,7.07714083468853e-05,4239
IF0000,71,0.0014733840304190723,4208
IF0000,72,0.0014868105515540202,4170
IF0000,73,0.006404059932336659,4138
IF0000,74,0.007059110893985342,4094
IF0000,75,0.004358532381184952,4061
IF0000,76,0.006792734511068491,4019
IF0000,77,0.003471698113200729,3975
IF0000,78,0.008864617729230514,3937
IF0000,79,0.005704008221990866,3892
IF0000,80,0.010698404394452262,3823
IF0000,81,0.011314741035864643,3765
IF0000,82,0.015158065387729826,3701
IF0000,83,0.017415265913471478,3629
IF0000,84,0.02242543612830378,3554
IF0000,85,0.021251441753172198,3468
IF0000,86,0.021799003808964282,3413
IF0000,87,0.025698827772769352,3327
IF0000,88,0.025138121546960795,3258
IF0000,89,0.024866562009425663,3185
IF0000,90,0.027900996464163587,3111
IF0000,91,0.03327825512227973,3026
IF0000,92,0.02931562819202956,2937
IF0000,93,0.04072905713284049,2853
IF0000,94,0.03872832369941549,2768
IF0000,95,0.04274524431181848,2681
IF0000,96,0.051716158889315605,2593
IF0000,97,0.055636070853453845,2484
IF0000,98,0.06454049517414076,2383
IF0000,99,0.07469405594404764,2288
IF0000,100,0.07206218564242545,2187
IF0000,101,0.08650071804690557,2089
IF0000,102,0.10299949161158034,1967
IF0000,103,0.11272237196764955,1855
IF0000,104,0.11905034324942058,1748
IF0000,105,0.11894031668696169,1642
IF0000,106,0.13818415969092368,1553
IF0000,107,0.15808257522743183,1429
IF0000,108,0.18317972350229542,1302
IF0000,109,0.2115352697095342,1205
IF0000,110,0.19871323529410787,1088
IF0000,111,0.22304526748970604,972
IF0000,112,0.2633918128654878,855
IF0000,113,0.29125168236876925,743
IF0000,114,0.2928460342146037,643
IF0000,115,0.3472426470588237,544
IF0000,116,0.34687500000000526,448
IF0000,117,0.34366197183095776,355
IF0000,118,0.36818181818180545,264
IF0000,119,0.3972222222222096,180
IF0000,120,0.03296703296706295,91
IH0000,1,0.0,4472
IH0000,2,-0.0016100178890828365,4472
IH0000,3,-0.0024821109123438568,4472
IH0000,4,0.002415026833627763,4472
IH0000,5,-0.0004472271914058147,4472
IH0000,6,-0.00015652951699164365,4472
IH0000,7,-0.0010733452593865238,4472
IH0000,8,-0.005299642218246117,4472
IH0000,9,-0.0027057245080459,4472
IH0000,10,-0.0032871198568847158,4472
IH0000,11,-0.002929338103755468,4472
IH0000,12,-0.0023703041144911576,4472
IH0000,13,-0.0040250447227195485,4472
IH0000,14,-0.003510733452589911,4472
IH0000,15,-0.0017441860465092281,4472
IH0000,16,-0.0021019677996324767,4472
IH0000,17,-0.0023703041144824124,4472
IH0000,18,-0.0018559928443569447,4472
IH0000,19,-0.004360465116272257,4472
IH0000,20,-0.005569223887264916,4471
IH0000,21,-0.0028865518012930673,4469
IH0000,22,-0.005884985455355416,4469
IH0000,23,-0.0051700984780657195,4468
IH0000,24,-0.00235057085291216,4467
IH0000,25,-0.003201253637786942,4467
IH0000,26,-0.0035146630848384695,4467
IH0000,27,-0.004727761595335871,4463
IH0000,28,-0.004551569506724561,4460
IH0000,29,-0.006101390758186773,4458
IH0000,30,-0.005496971056760661,4457
IH0000,31,-0.006874859582114008,4451
IH0000,32,-0.006765565295569667,4449
IH0000,33,-0.007837837837837059,4440
IH0000,34,-0.00976544880468727,4434
IH0000,35,-0.010661847752425261,4427
IH0000,36,-0.010489352061621226,4414
IH0000,37,-0.008106267029972814,4404
IH0000,38,-0.007216025495101565,4393
IH0000,39,-0.008900045641256482,4382
IH0000,40,-0.010362219165514733,4362
IH0000,41,-0.0055235903337121015,4345
IH0000,42,-0.00616059067836238,4334
IH0000,43,-0.00396475770925108,4313
IH0000,44,-0.0017265515632325344,4286
IH0000,45,-0.003373945641987966,4268
IH0000,46,-0.005348727615460395,4244
IH0000,47,-0.0045066413662249874,4216
IH0000,48,-0.004640038268356222,4181
IH0000,49,-0.003372681281616367,4151
