code,tick,mean,n
IC0000,1,0.0,4657
IC0000,2,0.03231694223750855,4657
IC0000,3,0.04749838952115717,4657
IC0000,4,0.05104144298905378,4657
IC0000,5,0.04380502469400648,4657
IC0000,6,0.040734378355163255,4657
IC0000,7,0.03313291818768447,4657
IC0000,8,0.035945887910679646,4657
IC0000,9,0.027056044663952214,4657
IC0000,10,0.021473051320595196,4657
IC0000,11,0.014043375563677284,4657
IC0000,12,0.005905089113167863,4657
IC0000,13,-0.0016319519003647294,4657
IC0000,14,-0.0047240712905176905,4657
IC0000,15,-0.011144513635383215,4657
IC0000,16,-0.012196693150088075,4657
IC0000,17,-0.019239853983242895,4657
IC0000,18,-0.0377066781189477,4657
IC0000,19,-0.04625295254455338,4657
IC0000,20,-0.05765514279577859,4657
IC0000,21,-0.06968005153531223,4657
IC0000,22,-0.07290100923340269,4657
IC0000,23,-0.07575692505904488,4657
IC0000,24,-0.08161906806956631,4657
IC0000,25,-0.07494094910885334,4657
IC0000,26,-0.08108224178655521,4657
IC0000,27,-0.08404552286879431,4657
IC0000,28,-0.0828215589435192,4657
IC0000,29,-0.09188318660081433,4657
IC0000,30,-0.09018681554648329,4657
IC0000,31,-0.09838952115095102,4657
IC0000,32,-0.09733734163623484,4657
IC0000,33,-0.10008589220527699,4657
IC0000,34,-0.09325746188532925,4657
IC0000,35,-0.09609190465964511,4657
IC0000,36,-0.09776680266264923,4657
IC0000,37,-0.09461026411852234,4657
IC0000,38,-0.09980670103092935,4656
IC0000,39,-0.10163230240549843,4656
IC0000,40,-0.1000859475719741,4654
IC0000,41,-0.10386764073914787,4654
IC0000,42,-0.10395443799698117,4653
IC0000,43,-0.09976349172219932,4651
IC0000,44,-0.10952688172041646,4650
IC0000,45,-0.11402452140245144,4649
IC0000,46,-0.11082418764794041,4647
IC0000,47,-0.1191214470284063,4644
IC0000,48,-0.1231315959508924,4643
IC0000,49,-0.12374488256841046,4641
IC0000,50,-0.13122844827585298,4640
IC0000,51,-0.1293813321836575,4639
IC0000,52,-0.12618636755824045,4636
IC0000,53,-0.13117443868739292,4632
IC0000,54,-0.1317120622568141,4626
IC0000,55,-0.13135135135133386,4625
IC0000,56,-0.1291585550508254,4623
IC0000,57,-0.13276310090948254,4618
IC0000,58,-0.13299393414210484,4616
IC0000,59,-0.128571428571417,4613
IC0000,60,-0.1371502927781303,4611
IC0000,61,-0.12561373017596603,4603
IC0000,62,-0.12274902131360564,4598
IC0000,63,-0.1309668989546986,4592
IC0000,64,-0.12511445389142944,4587
IC0000,65,-0.11788830715531386,4584
IC0000,66,-0.11809045226130335,4577
IC0000,67,-0.11592649310872488,4571
IC0000,68,-0.11956664478004263,4569
IC0000,69,-0.11237135975475701,4567
IC0000,70,-0.11160342180302801,4559
IC0000,71,-0.11032059727712153,4554
IC0000,72,-0.108655536028114,4552
IC0000,73,-0.11082270127583893,4546
IC0000,74,-0.10498346196251246,4535
IC0000,75,-0.10397175639894443,4532
IC0000,76,-0.09885108263366842,4526
IC0000,77,-0.09760850310007291,4516
IC0000,78,-0.1078135405105442,4505
IC0000,79,-0.09875472537246778,4497
IC0000,80,-0.08826678563461719,4483
IC0000,81,-0.08708956890774495,4477
IC0000,82,-0.07418344519016401,4470
IC0000,83,-0.07209510991475582,4458
IC0000,84,-0.06483022262198647,4447
IC0000,85,-0.06177998644679569,4427
IC0000,86,-0.05651189127972655,4415
IC0000,87,-0.05523679417120972,4392
IC0000,88,-0.058621479276392364,4367
IC0000,89,-0.03901933701656495,4344
IC0000,90,-0.02584892584891757,4329
IC0000,91,-0.017712691771270616,4302
IC0000,92,-0.0007975604034682346,4263
IC0000,93,0.0036738563640806798,4219
IC0000,94,0.010440613026828069,4176
IC0000,95,0.008791474933395318,4129
IC0000,96,0.014492398234437428,4078
IC0000,97,0.033855331841911016,4023
IC0000,98,0.03574317492416941,3956
IC0000,99,0.04474768280124057,3884
IC0000,100,0.052521008403368034,3808
IC0000,101,0.07173971497715446,3719
IC0000,102,0.08056937534550154,3618
IC0000,103,0.09626034827290784,3503
IC0000,104,0.11715730002974184,3363
IC0000,105,0.13549984524914752,3231
IC0000,106,0.16379198966408193,3096
IC0000,107,0.19180771834801483,2954
IC0000,108,0.2029496402877697,2780
IC0000,109,0.2432369942196538,2595
IC0000,110,0.26273779983457035,2418
IC0000,111,0.2646153846153859,2210
IC0000,112,0.28678217821783314,2020
IC0000,113,0.3314743235781408,1811
IC0000,114,0.40946969696970925,1584
IC0000,115,0.4743459302325732,1376
IC0000,116,0.48857890148211586,1147
IC0000,117,0.47993456924754874,917
IC0000,118,0.6116110304789413,689
IC0000,119,0.7182377049180403,488
IC0000,120,1.0320312500000135,256
IF0000,1,0.0,4611
IF0000,2,0.008479722402947872,4611
IF0000,3,0.006983300802429724,4611
