code,tick,mean,n
IC0000,1,0.0,5351
IC0000,2,0.01190431695010836,5351
IC0000,3,0.0022238833862835497,5351
IC0000,4,-0.004485142963935544,5351
IC0000,5,-0.014950476546447397,5351
IC0000,6,-0.02593907680807958,5351
IC0000,7,-0.03218090076620407,5351
IC0000,8,-0.03176976266118075,5351
IC0000,9,-0.04539338441413459,5351
IC0000,10,-0.04911231545505228,5351
IC0000,11,-0.05634460848439204,5351
IC0000,12,-0.061296953840407405,5351
IC0000,13,-0.06299065420561309,5350
IC0000,14,-0.05723364485981645,5350
IC0000,15,-0.06727102803738175,5350
IC0000,16,-0.05620560747662834,5350
IC0000,17,-0.07208824079266768,5349
IC0000,18,-0.07741633950270371,5349
IC0000,19,-0.08145100972325992,5348
IC0000,20,-0.08908002991772312,5348
IC0000,21,-0.09151084517576301,5348
IC0000,22,-0.09255657377968965,5347
IC0000,23,-0.09336076304470099,5347
IC0000,24,-0.0966517022072664,5346
IC0000,25,-0.09521047708138457,5345
IC0000,26,-0.09221702525725022,5345
IC0000,27,-0.09135317237506532,5343
IC0000,28,-0.08867253323348716,5341
IC0000,29,-0.09865168539326953,5340
IC0000,30,-0.09934420086190178,5337
IC0000,31,-0.09508719294956333,5333
IC0000,32,-0.09444235824258629,5326
IC0000,33,-0.09469924812029924,5320
IC0000,34,-0.0899284638554273,5312
IC0000,35,-0.09918944392083023,5305
IC0000,36,-0.09393653192293407,5294
IC0000,37,-0.08750709823963454,5283
IC0000,38,-0.08141962421711917,5269
IC0000,39,-0.07467174119885314,5255
IC0000,40,-0.07608487860828973,5231
IC0000,41,-0.07477910103726176,5206
IC0000,42,-0.06922483609717754,5186
IC0000,43,-0.05970178156467576,5164
IC0000,44,-0.05718178279487229,5138
IC0000,45,-0.05208292587523109,5113
IC0000,46,-0.04867360974651473,5089
IC0000,47,-0.05313055500692278,5063
IC0000,48,-0.04438492063491843,5040
IC0000,49,-0.04617535450368952,5007
IC0000,50,-0.044627766599601465,4970
IC0000,51,-0.0488663967611396,4940
IC0000,52,-0.03482962660681527,4901
IC0000,53,-0.033936651583718454,4862
IC0000,54,-0.027511912160772024,4827
IC0000,55,-0.026591525777498643,4791
