code,tick,mean,n
IC0000,1,0.0,3986
IC0000,2,0.041068740592078365,3986
IC0000,3,0.07328148519818715,3986
IC0000,4,0.08156046161565352,3986
IC0000,5,0.09520822880080577,3986
IC0000,6,0.1000250878073354,3986
IC0000,7,0.10381334671350322,3986
IC0000,8,0.08562468640241282,3986
IC0000,9,0.06505268439537865,3986
IC0000,10,0.06241846462619354,3986
IC0000,11,0.055544405418971314,3986
IC0000,12,0.05923231309584145,3986
IC0000,13,0.0495233316608107,3986
IC0000,14,0.0476668339187114,3986
IC0000,15,0.035950827897633805,3986
IC0000,16,0.038108379327642335,3986
IC0000,17,0.048369292523822736,3986
IC0000,18,0.03158554942298285,3986
IC0000,19,0.032363271450083476,3986
IC0000,20,0.03093326643251407,3986
IC0000,21,0.03419468138485933,3986
IC0000,22,0.035649774209728,3986
IC0000,23,0.02982940291018807,3986
IC0000,24,0.018891118916205627,3986
IC0000,25,0.011465127947812296,3986
IC0000,26,0.018866031108877388,3986
IC0000,27,0.008554942298047121,3986
IC0000,28,0.0008278976417372583,3986
IC0000,29,-0.005920722528859512,3986
IC0000,30,-0.01748620170597245,3986
IC0000,31,-0.030757651781236007,3986
IC0000,32,-0.02882589061716499,3986
IC0000,33,-0.03447064726542161,3986
IC0000,34,-0.042272955343698626,3986
IC0000,35,-0.05105368790767094,3986
IC0000,36,-0.05426492724534762,3986
IC0000,37,-0.06199197190163923,3986
IC0000,38,-0.05348720521826798,3986
IC0000,39,-0.06708479678876195,3986
IC0000,40,-0.07157551430004977,3986
IC0000,41,-0.08301555444052834,3986
IC0000,42,-0.09217260411440532,3986
IC0000,43,-0.07142498745610062,3986
IC0000,44,-0.06630707476167272,3986
IC0000,45,-0.06312092323129895,3986
IC0000,46,-0.05715002508781536,3986
IC0000,47,-0.06201705970898276,3986
IC0000,48,-0.06126442548921471,3986
IC0000,49,-0.055243351731064594,3986
IC0000,50,-0.03723030607124266,3986
IC0000,51,-0.03956347215253063,3986
IC0000,52,-0.036578023080785525,3986
IC0000,53,-0.03607626693427798,3986
IC0000,54,-0.04320120421475592,3986
IC0000,55,-0.0509533366783744,3986
IC0000,56,-0.060486703462125944,3986
IC0000,57,-0.051229302558959494,3986
IC0000,58,-0.03986452584044419,3986
IC0000,59,-0.05298544907175884,3986
IC0000,60,-0.06836427496237331,3986
IC0000,61,-0.05220772704465753,3986
IC0000,62,-0.04836929252383575,3986
IC0000,63,-0.0562468640240879,3986
IC0000,64,-0.05679879578525193,3986
