code,tick,mean,n
IC0000,1,0.0,4343
IC0000,2,0.017430347685926106,4343
IC0000,3,0.03750863458440534,4343
IC0000,4,0.029772046972132624,4343
IC0000,5,0.008864839972367027,4343
IC0000,6,-0.008703661063785865,4343
IC0000,7,-0.040478931614084356,4343
IC0000,8,-0.06571494358738485,4343
IC0000,9,-0.7829610868063459,4343
IC0000,10,-0.7904443932765403,4343
IC0000,11,-0.8156113285747209,4343
IC0000,12,-0.8249136541561184,4343
IC0000,13,-0.8259267787243826,4343
IC0000,14,-0.8418834906746587,4343
IC0000,15,-0.8782408473405411,4343
IC0000,16,-0.8695371862767646,4343
IC0000,17,-0.9031775270550273,4343
IC0000,18,-0.9189500345383244,4343
IC0000,19,-0.9180520377619089,4343
IC0000,20,-0.9241077596131749,4343
IC0000,21,-0.9346304397881657,4343
IC0000,22,-0.9530969376007355,4343
IC0000,23,-0.9578632281832843,4343
IC0000,24,-0.9692608795763412,4343
IC0000,25,-0.9689154962007835,4343
IC0000,26,-0.9902371632512104,4343
IC0000,27,-1.0104075523831486,4343
IC0000,28,-1.0248676030393749,4343
IC0000,29,-1.0433110752935815,4343
IC0000,30,-1.6793000230255632,4343
IC0000,31,-1.0821551922634127,4343
IC0000,32,-1.083076214598201,4343
IC0000,33,-1.079092793000224,4343
IC0000,34,-1.0837209302325614,4343
IC0000,35,-1.0910660833525287,4343
IC0000,36,-1.094588993783096,4343
IC0000,37,-1.0937600736817699,4343
IC0000,38,-1.0886714252820606,4343
IC0000,39,-1.0878194796223815,4343
IC0000,40,-1.7129203132197148,4342
IC0000,41,-1.0888991248272546,4342
IC0000,42,-1.7231690465223388,4342
IC0000,43,-1.7140027637033541,4342
IC0000,44,-1.0918701059419713,4342
IC0000,45,-1.0908294930875564,4340
IC0000,46,-1.7112237842820919,4339
IC0000,47,-1.705855232826184,4338
IC0000,48,-1.7275242047026225,4338
IC0000,49,-2.344052558782841,4338
IC0000,50,-1.7151717777265445,4337
IC0000,51,-1.702513837638379,4336
IC0000,52,-1.7167512690355424,4334
IC0000,53,-1.6985691207016014,4333
IC0000,54,-1.6936489607390282,4330
IC0000,55,-1.0733179190751427,4325
IC0000,56,-1.7040240518038752,4324
IC0000,57,-1.7034746351633085,4317
IC0000,58,-1.6990498261877138,4315
IC0000,59,-1.6984226397587616,4311
IC0000,60,-1.012171893147505,4305
IC0000,61,-1.0085136078157686,4299
IC0000,62,-1.0019795062878414,4294
IC0000,63,-1.0058082575227472,4287
IC0000,64,-1.0107634835395685,4283
IC0000,65,-1.6369097709209826,4278
IC0000,66,-1.6365510777882022,4268
IC0000,67,-1.6352056404230308,4255
IC0000,68,-1.636395759717307,4245
IC0000,69,-1.6437115839243444,4230
IC0000,70,-1.6424134660976748,4218
IC0000,71,-1.647154084305786,4199
IC0000,72,-1.6572418738049757,4184
IC0000,73,-1.6552783109404976,4168
IC0000,74,-1.659128131021198,4152
IC0000,75,-1.6775193798449677,4128
IC0000,76,-1.6812028244460673,4107
IC0000,77,-1.695004897159655,4084
IC0000,78,-2.4221456692913312,4064
IC0000,79,-1.7123757455268378,4024
IC0000,80,-1.71745673438674,3987
IC0000,81,-1.7159929257200595,3958
IC0000,82,-1.7347671163145941,3929
IC0000,83,-2.52123393316194,3890
IC0000,84,-3.22778641783307,3858
IC0000,85,-3.2532004197271727,3812
