code,tick,mean,n
IC0000,1,0.0,4907
IC0000,2,0.005644996943130736,4907
IC0000,3,0.00841654778886529,4907
IC0000,4,0.007642143876080176,4907
IC0000,5,-0.009027919298962744,4907
IC0000,6,-0.014897085795818115,4907
IC0000,7,-0.03405339311189348,4907
IC0000,8,-0.036824943957622105,4907
IC0000,9,-0.04171591603832537,4907
IC0000,10,-0.05001018952517732,4907
IC0000,11,-0.04585286325658225,4907
IC0000,12,-0.04966374566946437,4907
IC0000,13,-0.05109027919300421,4907
IC0000,14,-0.05539025881394913,4907
IC0000,15,-0.06331770939476034,4907
IC0000,16,-0.06788261667007214,4907
IC0000,17,-0.07515793764011953,4907
IC0000,18,-0.08275932341553632,4907
IC0000,19,-0.08337069492563229,4907
IC0000,20,-0.08601997146934591,4907
IC0000,21,-0.08991237008356279,4907
IC0000,22,-0.08893417566741531,4907
IC0000,23,-0.10063175056042911,4907
IC0000,24,-0.10774403912778847,4907
IC0000,25,-0.10849806399023819,4907
IC0000,26,-0.11895251681272762,4907
IC0000,27,-0.11465253719177528,4907
IC0000,28,-0.12494395761158371,4907
IC0000,29,-0.1267984511921824,4907
IC0000,30,-0.13170980232323254,4907
IC0000,31,-0.12327287548401794,4907
IC0000,32,-0.13075198695742862,4907
IC0000,33,-0.1363766048502271,4907
IC0000,34,-0.134909313226017,4907
IC0000,35,-0.13843488893418202,4907
IC0000,36,-0.13079274505808774,4907
IC0000,37,-0.13062971265539786,4907
IC0000,38,-0.12563684532301964,4907
IC0000,39,-0.13395149786021793,4907
IC0000,40,-0.12471978805787873,4907
IC0000,41,-0.13550754178559357,4906
IC0000,42,-0.12003668976765217,4906
IC0000,43,-0.1093170234454864,4905
IC0000,44,-0.11411092985319246,4904
IC0000,45,-0.10873113015096993,4902
IC0000,46,-0.10671291573149766,4901
IC0000,47,-0.10541037158025451,4898
IC0000,48,-0.1012456606085446,4897
IC0000,49,-0.09867211440246634,4895
IC0000,50,-0.0877834525025586,4895
IC0000,51,-0.0870374156614228,4891
IC0000,52,-0.08512075317233629,4886
IC0000,53,-0.08572306431790847,4882
IC0000,54,-0.08456018043878923,4877
IC0000,55,-0.0836717948718017,4875
IC0000,56,-0.0854679802955739,4872
IC0000,57,-0.0747684708787944,4859
IC0000,58,-0.08124356598725334,4857
IC0000,59,-0.07027640264027525,4848
IC0000,60,-0.06880165289256668,4840
IC0000,61,-0.06403726708075931,4830
IC0000,62,-0.056093003944375004,4817
IC0000,63,-0.05147855060392674,4802
IC0000,64,-0.024807171148642337,4797
IC0000,65,-0.02698578595320167,4784
IC0000,66,-0.03396226415095579,4770
IC0000,67,-0.026986128625487146,4758
IC0000,68,-0.018283660959646057,4731
IC0000,69,-0.011531110639209294,4709
IC0000,70,-0.012264957264966321,4680
IC0000,71,-0.026280671545423125,4646
IC0000,72,-0.01951113995241811,4623
IC0000,73,-0.0017387524451295212,4601
IC0000,74,-0.009502955988625241,4567
IC0000,75,-0.0052457571082243385,4537
IC0000,76,-0.0002668445630520998,4497
IC0000,77,-0.013545638035434892,4459
IC0000,78,-0.020248587570635322,4425
IC0000,79,-0.02041657129779455,4369
IC0000,80,-0.022934076137421964,4308
IC0000,81,-0.010802541774538953,4249
IC0000,82,-0.014872891423144217,4209
IC0000,83,-0.0317962337035257,4142
IC0000,84,-0.02574087680628224,4083
IC0000,85,-0.022136261542315,4007
IC0000,86,-0.013381001021451296,3916
IC0000,87,-0.00848958333334764,3840
IC0000,88,-0.015880628830282784,3753
IC0000,89,-0.009710856519380405,3666
IC0000,90,-0.010831937465122133,3582
IC0000,91,-0.0041404911479201514,3502
IC0000,92,-0.013446858485025142,3406
IC0000,93,0.00027223230490172205,3306
IC0000,94,-0.017462779156318855,3224
IC0000,95,-0.015552699228798086,3112
IC0000,96,-0.03306772908367331,3012
IC0000,97,-0.04450946643719394,2905
IC0000,98,-0.05091958168049858,2773
IC0000,99,-0.09274163219255681,2659
IC0000,100,-0.07618673989800342,2549
IC0000,101,-0.08980522171570991,2413
IC0000,102,-0.04995617879053741,2282
IC0000,103,-0.07939001848428592,2164
IC0000,104,-0.10004914004915051,2035
IC0000,105,-0.17133087848500828,1901
IC0000,106,-0.13694801565120585,1789
IC0000,107,-0.11623258631131524,1651
IC0000,108,-0.10662729658791577,1524
IC0000,109,-0.09950035688793368,1401
IC0000,110,-0.07319999999999417,1250
IC0000,111,-0.02397868561277167,1126
IC0000,112,-0.010589410589420947,1001
IC0000,113,0.029638273045503975,857
IC0000,114,0.02364130434784042,736
IC0000,115,0.058475894245725156,643
IC0000,116,0.08068181818182749,528
IC0000,117,0.09851851851854457,405
IC0000,118,0.2666666666666539,285
IC0000,119,0.056497175141258356,177
IC0000,120,1.0170731707316696,82
IF0000,1,0.0,4861
IF0000,2,0.00569841596378734,4861
IF0000,3,0.010697387368854519,4861
IF0000,4,0.0013166015223177224,4861
IF0000,5,-0.001584036206545662,4861
IF0000,6,-0.011767126105745323,4861
IF0000,7,-0.014194610162519777,4861
IF0000,8,-0.01312487142563543,4861
IF0000,9,-0.018288418020985974,4861
IF0000,10,-0.02199135980251718,4861
IF0000,11,-0.024583419049576123,4861
IF0000,12,-0.02497428512652094,4861
IF0000,13,-0.026393746142769296,4861
IF0000,14,-0.0345813618597016,4861
IF0000,15,-0.03166015223205665,4861
IF0000,16,-0.031207570458758827,4861
IF0000,17,-0.031927586916276354,4861
IF0000,18,-0.03404649249125619,4861
IF0000,19,-0.03774943427278001,4861
IF0000,20,-0.03814030034972913,4861
IF0000,21,-0.04466159226497231,4861
IF0000,22,-0.04025920592471046,4861
IF0000,23,-0.045073030240687734,4861
IF0000,24,-0.04381814441473041,4861
IF0000,25,-0.049310841390659665,4861
IF0000,26,-0.05124459987656344,4861
IF0000,27,-0.050421723925120704,4861
IF0000,28,-0.05184118494136822,4861
IF0000,29,-0.05073030240691972,4861
IF0000,30,-0.045772474799430064,4861
IF0000,31,-0.042090104916692864,4861
IF0000,32,-0.04174038263731679,4861
IF0000,33,-0.04381814441473453,4861
IF0000,34,-0.04211067681547293,4861
IF0000,35,-0.042501542892409136,4861
IF0000,36,-0.04091750668587143,4861
IF0000,37,-0.038942604402388246,4861
IF0000,38,-0.03785229376671551,4861
IF0000,39,-0.036967702118915265,4861
IF0000,40,-0.03515737502572228,4861
IF0000,41,-0.042542686689985544,4861
IF0000,42,-0.03665912363711494,4861
IF0000,43,-0.03702941781526697,4861
IF0000,44,-0.041728395061729366,4860
IF0000,45,-0.039460683408805305,4858
IF0000,46,-0.044318649650060764,4858
IF0000,47,-0.038616714697407635,4858
IF0000,48,-0.03882256072458221,4858
IF0000,49,-0.035453983940709345,4857
IF0000,50,-0.032921556516367585,4857
IF0000,51,-0.029983525535423265,4856
IF0000,52,-0.026112026359150577,4856
IF0000,53,-0.03051894563426507,4856
IF0000,54,-0.03253706754530515,4856
IF0000,55,-0.02895116422831023,4853
IF0000,56,-0.03229531862239719,4849
IF0000,57,-0.029001650165021174,4848
IF0000,58,-0.02141089108910923,4848
IF0000,59,-0.01930621515589661,4843
IF0000,60,-0.020206611570249097,4840
IF0000,61,-0.014941103533788575,4839
IF0000,62,-0.01290589451913568,4835
IF0000,63,-0.0067094636570763965,4829
IF0000,64,-0.0027990877047520423,4823
IF0000,65,-0.006382536382538141,4810
IF0000,66,0.0033951260154103675,4801
IF0000,67,0.00020855057351180107,4795
IF0000,68,0.005015673981187326,4785
IF0000,69,0.005253244035159042,4778
IF0000,70,0.003961433661703587,4771
IF0000,71,0.0062197940743864075,4759
IF0000,72,0.009039190897595408,4746
IF0000,73,0.015697059445730962,4727
IF0000,74,0.015031847133755103,4710
IF0000,75,0.01606990622336019,4692
IF0000,76,0.015267665952888008,4670
IF0000,77,0.022200689061152787,4644
IF0000,78,0.0179575941151008,4622
IF0000,79,0.018276990185379535,4585
IF0000,80,0.021582417582409346,4550
IF0000,81,0.02537115001107719,4513
IF0000,82,0.027790178571428976,4480
IF0000,83,0.0313893267282108,4441
IF0000,84,0.03607451158564169,4402
IF0000,85,0.04222120238641349,4358
IF0000,86,0.04538283062644672,4310
IF0000,87,0.05135325959048959,4249
IF0000,88,0.055544955878845934,4193
IF0000,89,0.05311515151514819,4125
IF0000,90,0.05850037119524434,4041
IF0000,91,0.06528445006320556,3955
IF0000,92,0.06805483704086344,3866
IF0000,93,0.06819628647214188,3770
IF0000,94,0.06466267682263213,3676
IF0000,95,0.06713888888888606,3600
IF0000,96,0.06739068305229265,3499
IF0000,97,0.06770680011775002,3397
IF0000,98,0.061683378912185435,3291
IF0000,99,0.06631116687577651,3188
IF0000,100,0.06998050682260606,3078
IF0000,101,0.07099728629578889,2948
IF0000,102,0.08048346960539866,2813
IF0000,103,0.07688591601634542,2691
IF0000,104,0.0911067193675857,2530
IF0000,105,0.10012442969721903,2411
IF0000,106,0.09409431467606855,2269
IF0000,107,0.10061118946874321,2127
IF0000,108,0.13197994987469228,1995
IF0000,109,0.15725849973016023,1853
IF0000,110,0.18247838616713669,1735
IF0000,111,0.1959949141767316,1573
IF0000,112,0.2115737473535502,1417
IF0000,113,0.25067837190742503,1253
IF0000,114,0.28041894353369107,1098
IF0000,115,0.29305699481865777,965
IF0000,116,0.4388957055214666,815
IF0000,117,0.49836065573769556,671
IF0000,118,0.5771371769383449,503
IF0000,119,0.575147928994063,338
IF0000,120,0.5823899371068748,159
IH0000,1,0.0,4806
IH0000,2,-0.0014357053682907924,4806
IH0000,3,0.0007906783187649325,4806
IH0000,4,-0.0018518518518531955,4806
IH0000,5,-0.005680399500625866,4806
IH0000,6,-0.012359550561801368,4806
IH0000,7,-0.014565126924678717,4806
IH0000,8,-0.017374115688725933,4806
IH0000,9,-0.01779026217229373,4806
IH0000,10,-0.01708281315023416,4806
IH0000,11,-0.017707032875576723,4806
IH0000,12,-0.0185601331668783,4806
IH0000,13,-0.02097378277154158,4806
IH0000,14,-0.023200166458594088,4806
IH0000,15,-0.024552642530175542,4806
IH0000,16,-0.027590511860182618,4806
IH0000,17,-0.033000416146486286,4806
IH0000,18,-0.029858510195589983,4806
IH0000,19,-0.030565959217648035,4806
IH0000,20,-0.03495630461923363,4806
IH0000,21,-0.03614232209738098,4806
IH0000,22,-0.033853516437790034,4806
IH0000,23,-0.03809821057012199,4806
IH0000,24,-0.038764044943826126,4806
IH0000,25,-0.03641281731169656,4806
IH0000,26,-0.03874323761964529,4806
IH0000,27,-0.039001040582725396,4805
IH0000,28,-0.03716427232979483,4803
IH0000,29,-0.037796751353606356,4802
IH0000,30,-0.03501353884607116,4801
IH0000,31,-0.03368749999999523,4800
IH0000,32,-0.0366250000000044,4800
IH0000,33,-0.03183333333333621,4800
IH0000,34,-0.029539295392955123,4797
IH0000,35,-0.030656934306571335,4795
IH0000,36,-0.02473925740508797,4794
IH0000,37,-0.02343000208637923,4793
IH0000,38,-0.0198788891209082,4789
IH0000,39,-0.017384036773927424,4786
IH0000,40,-0.020660811376002286,4782
IH0000,41,-0.01682360326428258,4779
IH0000,42,-0.0186139028475714,4776
IH0000,43,-0.015413612565446246,4775
IH0000,44,-0.01461828859060704,4768
IH0000,45,-0.012718099642631911,4757
IH0000,46,-0.010966112397387706,4751
IH0000,47,-0.008979763912316115,4744
IH0000,48,-0.011481637821867608,4738
IH0000,49,-0.006302876480540917,4728
IH0000,50,-0.007654792196774885,4716
IH0000,51,-0.0052373855652622404,4697
IH0000,52,-0.006538461538460159,4680
IH0000,53,-0.0043953687821626,4664
IH0000,54,0.00027981058974869613,4646
IH0000,55,0.004779411764700454,4624
IH0000,56,0.000716301280660892,4607
IH0000,57,0.0022900763358740936,4585
IH0000,58,0.0019521824961572696,4559
IH0000,59,0.00072960424496597,4523
IH0000,60,0.003453654188945976,4488
IH0000,61,0.006590450571614617,4461
IH0000,62,0.0077582318448284095,4434
IH0000,63,0.009150921921236533,4393
IH0000,64,0.011955025240938172,4358
IH0000,65,0.015675801207617066,4306
IH0000,66,0.017147548674636914,4263
IH0000,67,0.01798954372623894,4208
IH0000,68,0.021199710913035744,4151
IH0000,69,0.023151988289825478,4099
IH0000,70,0.022701363073110374,4035
IH0000,71,0.02435638566380662,3962
IH0000,72,0.024334016393443788,3904
IH0000,73,0.020109119251749828,3849
IH0000,74,0.02010036978341159,3786
IH0000,75,0.02550443906375919,3717
IH0000,76,0.026535087719304778,3648
IH0000,77,0.031540616246500106,3570
IH0000,78,0.02613799026624514,3493
IH0000,79,0.028307421531239232,3409
IH0000,80,0.02876876876877729,3330
IH0000,81,0.03491032776747248,3234
IH0000,82,0.04140898948039517,3137
IH0000,83,0.04444080026238021,3049
IH0000,84,0.040907551642397164,2953
IH0000,85,0.05301966292135135,2848
IH0000,86,0.05098039215686047,2754
IH0000,87,0.05497362471740292,2654
IH0000,88,0.05975800156127631,2562
IH0000,89,0.07475409836064682,2440
IH0000,90,0.08361075544173965,2343
IH0000,91,0.08774049217001968,2235
IH0000,92,0.10158952781672306,2139
IH0000,93,0.12325467059980236,2034
IH0000,94,0.129436109674072,1933
