code,tick,mean,n
IC0000,1,0.0,5156
IC0000,2,0.06344065166795232,5156
IC0000,3,0.0776570985259866,5156
IC0000,4,0.09367726920091861,5156
IC0000,5,0.11039565554693452,5156
IC0000,6,0.10467416602016323,5156
IC0000,7,0.10098913886734111,5156
IC0000,8,0.09202870442203381,5156
IC0000,9,0.09259115593482978,5156
IC0000,10,0.09489914662527932,5156
IC0000,11,0.08741272304110212,5156
IC0000,12,0.08979829325057515,5156
IC0000,13,0.08277734678044524,5156
IC0000,14,0.08299069045771221,5156
IC0000,15,0.09020558572535428,5156
IC0000,16,0.08349495733125238,5156
IC0000,17,0.07736617532969665,5156
IC0000,18,0.08013964313420106,5156
IC0000,19,0.06212179984483906,5156
IC0000,20,0.0516097750193953,5156
IC0000,21,0.039934057408842406,5156
IC0000,22,0.04619860356864743,5156
IC0000,23,0.03646237393327579,5156
IC0000,24,0.028937160589594783,5156
IC0000,25,0.02017067494179384,5156
IC0000,26,0.010492629945682765,5156
IC0000,27,-0.0007951900698265767,5156
IC0000,28,0.0025019394879578173,5156
IC0000,29,-0.010841737781230095,5156
IC0000,30,-0.014332816136542352,5156
IC0000,31,-0.012761830876654069,5156
IC0000,32,-0.011578743211801048,5156
IC0000,33,-0.033785880527548634,5156
IC0000,34,-0.02183863460047049,5156
IC0000,35,-0.033339798293259684,5156
IC0000,36,-0.049553917765709325,5156
IC0000,37,-0.04840961986036434,5156
IC0000,38,-0.05438324282389795,5156
IC0000,39,-0.0511830876648624,5156
IC0000,40,-0.05199767261444221,5156
IC0000,41,-0.058456167571764514,5156
IC0000,42,-0.05356865787432414,5156
IC0000,43,-0.06859968968193328,5156
IC0000,44,-0.07705585725368824,5156
IC0000,45,-0.08324282389450276,5156
IC0000,46,-0.08405740884406245,5156
IC0000,47,-0.09414274631498283,5156
IC0000,48,-0.09072924747868277,5156
IC0000,49,-0.09088440651668354,5156
IC0000,50,-0.0804887509697558,5156
IC0000,51,-0.08514352211017102,5156
IC0000,52,-0.09171677982542373,5155
IC0000,53,-0.09290009699322381,5155
IC0000,54,-0.0983317167798294,5155
IC0000,55,-0.10337536372455439,5155
IC0000,56,-0.11336566440350226,5155
