code,tick,mean,n
IC0000,1,0.0,5362
IC0000,2,-0.0006527415143623487,5362
IC0000,3,0.0037859007832985016,5362
IC0000,4,-0.006975009324873281,5362
IC0000,5,-0.007702349869438162,5362
IC0000,6,-0.007217456173070055,5362
IC0000,7,-0.01717642670644593,5362
IC0000,8,-0.01846325997761656,5362
IC0000,9,-0.02058933233867393,5362
IC0000,10,-0.023964938455790914,5362
IC0000,11,-0.032693024990663115,5362
IC0000,12,-0.03448340171577373,5362
IC0000,13,-0.034520701230879317,5362
IC0000,14,-0.03726221559118768,5362
IC0000,15,-0.050372995151053944,5362
IC0000,16,-0.04401342782542334,5362
IC0000,17,-0.050634091756811404,5362
IC0000,18,-0.05162252890712441,5362
IC0000,19,-0.05497948526669309,5362
IC0000,20,-0.06533010070868421,5362
IC0000,21,-0.07608655101659045,5361
IC0000,22,-0.07177765342287196,5361
IC0000,23,-0.06935273269910891,5361
IC0000,24,-0.07315298507462405,5360
IC0000,25,-0.07873134328356954,5360
IC0000,26,-0.08784994400896023,5358
IC0000,27,-0.09266380436811217,5357
IC0000,28,-0.08754900130670473,5357
IC0000,29,-0.08902370729886022,5357
IC0000,30,-0.09336820474500811,5353
IC0000,31,-0.09667476181579947,5353
IC0000,32,-0.08900934579438723,5350
IC0000,33,-0.09295063575167802,5348
IC0000,34,-0.09373480456331092,5347
IC0000,35,-0.09870907390084231,5345
IC0000,36,-0.0896125772038176,5343
IC0000,37,-0.09147940074906623,5340
IC0000,38,-0.0911356821589129,5336
IC0000,39,-0.08260217472814865,5334
IC0000,40,-0.08835115362970856,5331
IC0000,41,-0.08764551257978889,5326
IC0000,42,-0.09166666666667389,5316
IC0000,43,-0.09101017715793949,5306
IC0000,44,-0.08261279969794041,5297
IC0000,45,-0.08890571753123153,5282
IC0000,46,-0.08706127869474407,5271
IC0000,47,-0.08247246486896595,5266
IC0000,48,-0.07785388127854449,5256
IC0000,49,-0.07967169307119708,5239
IC0000,50,-0.07316232771822842,5224
IC0000,51,-0.07044713106889576,5211
IC0000,52,-0.07105719237434974,5193
IC0000,53,-0.08401393458486943,5167
IC0000,54,-0.08530556636823476,5138
IC0000,55,-0.08491674828599216,5105
IC0000,56,-0.08873572272547807,5078
IC0000,57,-0.08831220285261926,5048
IC0000,58,-0.08118772419290021,5018
IC0000,59,-0.07599437525110106,4978
IC0000,60,-0.06956081764825041,4941
IC0000,61,-0.06901408450704215,4899
IC0000,62,-0.06868832236842207,4864
IC0000,63,-0.07130109981323311,4819
IC0000,64,-0.06888981810578107,4783
IC0000,65,-0.0701817413355868,4732
IC0000,66,-0.06720820863617565,4678
IC0000,67,-0.06603366422097402,4634
IC0000,68,-0.06568499127398647,4584
IC0000,69,-0.061310968881027904,4531
IC0000,70,-0.06798657718121102,4470
IC0000,71,-0.05734297333935653,4426
IC0000,72,-0.06758920402561133,4372
IC0000,73,-0.07002548065786598,4317
IC0000,74,-0.08018823529412282,4250
IC0000,75,-0.06336515513127294,4190
IC0000,76,-0.06939519067282615,4117
IC0000,77,-0.07158050952263545,4043
IC0000,78,-0.06538461538460999,3978
IC0000,79,-0.07350755828849594,3903
IC0000,80,-0.08347280334727435,3824
IC0000,81,-0.08332889480691577,3755
IC0000,82,-0.0732210755024375,3682
IC0000,83,-0.06915395284327605,3605
IC0000,84,-0.06303424851400041,3533
IC0000,85,-0.06740331491711814,3439
IC0000,86,-0.055704898446829854,3348
IC0000,87,-0.04641544117646223,3264
IC0000,88,-0.057739791073121126,3159
IC0000,89,-0.05590142671854251,3084
IC0000,90,-0.04220367278797468,2995
IC0000,91,-0.04097796143249405,2904
IC0000,92,-0.034482758620670906,2813
IC0000,93,-0.026891991182940278,2722
IC0000,94,-0.026915745329762028,2623
IC0000,95,-0.03128491620110411,2506
IC0000,96,-0.03530874430167154,2413
IC0000,97,-0.03434518647007364,2306
IC0000,98,-0.02891511575122881,2203
IC0000,99,-0.01600383325347589,2087
IC0000,100,-0.006086956521724057,1955
IC0000,101,0.0048793565683730965,1865
IC0000,102,0.003682719546738087,1765
IC0000,103,0.03012704174228246,1653
IC0000,104,0.033526756930999935,1551
IC0000,105,0.02804792107116035,1419
IC0000,106,0.022737819025522465,1293
IC0000,107,0.05817717206132895,1174
IC0000,108,0.05084269662922643,1068
IC0000,109,0.03989690721648622,970
IC0000,110,0.049082568807317754,872
IC0000,111,0.1039893617020996,752
IC0000,112,0.13090062111798445,644
IC0000,113,0.20432432432429581,555
IC0000,114,0.2645089285714387,448
IC0000,115,0.2823529411764507,357
IC0000,116,0.16195652173913636,276
IC0000,117,0.1940000000000191,200
IC0000,118,0.501550387596933,129
IC0000,119,0.673170731707326,82
IC0000,120,-0.5666666666667163,33
IF0000,1,0.0,5307
IF0000,2,0.005106463161860218,5307
IF0000,3,0.009666478236289754,5307
IF0000,4,0.005577539099307418,5307
IF0000,5,-0.0038251366120246343,5307
IF0000,6,-0.005671754286789643,5307
IF0000,7,-0.007499528924064907,5307
IF0000,8,-0.008422837761448225,5307
IF0000,9,-0.009383832673826798,5307
IF0000,10,-0.013039381948375783,5307
IF0000,11,-0.016167326172983745,5307
IF0000,12,-0.01786319954777322,5307
IF0000,13,-0.019370642547579645,5307
IF0000,14,-0.024156774071977628,5307
IF0000,15,-0.02722818918409442,5307
