code,tick,mean,n
IC0000,1,0.0,4889
IC0000,2,-0.001329515238284458,4889
IC0000,3,-0.0026181223153999137,4889
IC0000,4,-0.01636326447125867,4889
IC0000,5,-0.019308652076077758,4889
IC0000,6,-0.034567396195549195,4889
IC0000,7,-0.04264675802822477,4889
IC0000,8,-0.06682348128451678,4889
IC0000,9,-0.06608713438331718,4889
IC0000,10,-0.07334833299243132,4889
IC0000,11,-0.07054612395172104,4889
IC0000,12,-0.07439149110247119,4889
IC0000,13,-0.07383923092656167,4889
IC0000,14,-0.078666393945595,4889
IC0000,15,-0.08791163837185206,4889
IC0000,16,-0.0933524238085542,4889
IC0000,17,-0.10100224994886632,4889
IC0000,18,-0.10838617304152338,4889
IC0000,19,-0.1118429126610828,4889
IC0000,20,-0.11300879525465814,4889
IC0000,21,-0.12076089179791417,4889
IC0000,22,-0.12049498875025463,4889
IC0000,23,-0.12732665166701035,4889
IC0000,24,-0.13364696256903114,4889
IC0000,25,-0.1324606258948756,4889
IC0000,26,-0.14066271221109222,4889
IC0000,27,-0.14166496215996308,4889
IC0000,28,-0.14628758437308778,4889
IC0000,29,-0.1454489670689361,4889
IC0000,30,-0.15516465534875462,4889
IC0000,31,-0.15459194109225352,4889
IC0000,32,-0.15403968091634512,4889
IC0000,33,-0.1607895275107461,4889
IC0000,34,-0.16099406831663593,4889
IC0000,35,-0.16670075680098403,4889
IC0000,36,-0.1610554305583997,4889
IC0000,37,-0.1685761047463272,4888
IC0000,38,-0.16249232658072502,4887
IC0000,39,-0.16091671782279696,4887
IC0000,40,-0.16105198526402478,4886
IC0000,41,-0.15942681678608267,4885
IC0000,42,-0.1609746109746115,4884
IC0000,43,-0.15663662433429254,4882
IC0000,44,-0.16154476541691512,4881
IC0000,45,-0.15318712850993918,4879
IC0000,46,-0.15357655257224956,4879
IC0000,47,-0.15899118310437185,4877
IC0000,48,-0.14581452605663797,4874
IC0000,49,-0.15381773399015275,4872
IC0000,50,-0.15543232696652967,4869
IC0000,51,-0.1579412369015895,4867
IC0000,52,-0.15393004115226588,4860
IC0000,53,-0.14660214168039926,4856
IC0000,54,-0.1567333470818827,4849
IC0000,55,-0.15980189847296938,4846
IC0000,56,-0.15465260545905793,4836
IC0000,57,-0.14928556636985008,4829
IC0000,58,-0.15094339622642508,4823
IC0000,59,-0.1486486486486462,4810
IC0000,60,-0.1563541666666678,4800
IC0000,61,-0.15383973288815275,4792
IC0000,62,-0.15837860426244596,4786
IC0000,63,-0.1609460025115187,4778
IC0000,64,-0.1533557046979934,4768
IC0000,65,-0.1546983392894721,4757
IC0000,66,-0.1507380851961248,4742
IC0000,67,-0.14782333051564128,4732
IC0000,68,-0.1462452269834664,4714
IC0000,69,-0.15086261980831236,4695
IC0000,70,-0.1498929794520632,4672
IC0000,71,-0.15081545064378038,4660
IC0000,72,-0.14608096468562537,4644
IC0000,73,-0.14798439531859994,4614
IC0000,74,-0.14384397472216534,4589
IC0000,75,-0.1559920983318738,4556
IC0000,76,-0.1485069674850736,4521
IC0000,77,-0.15950892857142945,4480
IC0000,78,-0.15941996402877767,4448
IC0000,79,-0.15621597096189704,4408
IC0000,80,-0.15934493815850329,4366
IC0000,81,-0.15700761948741693,4331
IC0000,82,-0.15492167407061563,4277
IC0000,83,-0.1489235864679446,4227
IC0000,84,-0.1494968854815516,4174
IC0000,85,-0.15605033881896246,4132
IC0000,86,-0.15520039341036967,4067
IC0000,87,-0.163878516305704,4017
IC0000,88,-0.16273072060682897,3955
IC0000,89,-0.15658574380165083,3872
IC0000,90,-0.1462289029535781,3792
IC0000,91,-0.14272313052799346,3731
IC0000,92,-0.13972001097995831,3643
IC0000,93,-0.13033361368096863,3567
IC0000,94,-0.1342074927954055,3470
IC0000,95,-0.14009504009505166,3367
IC0000,96,-0.11785604900459089,3265
IC0000,97,-0.10926335757192837,3163
IC0000,98,-0.11492682926829552,3075
IC0000,99,-0.12090909090910451,2970
IC0000,100,-0.11205450733754585,2862
IC0000,101,-0.10040087463557217,2744
IC0000,102,-0.0962652439024416,2624
IC0000,103,-0.09245888487767422,2493
IC0000,104,-0.10656370656371617,2331
IC0000,105,-0.09968094804011013,2194
IC0000,106,-0.0647568608569926,2077
IC0000,107,-0.06979487179487572,1950
IC0000,108,-0.06688632619440478,1821
IC0000,109,-0.07826865671642301,1675
IC0000,110,-0.06840713813615694,1513
IC0000,111,-0.05650887573966354,1352
IC0000,112,-0.05257903494176736,1202
IC0000,113,0.0726755218216443,1054
IC0000,114,0.15005500550058268,909
IC0000,115,0.08663239074550433,778
IC0000,116,0.14006259780908664,639
IC0000,117,0.22166998011927164,503
IC0000,118,0.17024793388427045,363
IC0000,119,0.14491525423725654,236
IC0000,120,0.1710937499999332,128
IF0000,1,0.0,4849
IF0000,2,0.006310579500930165,4849
IF0000,3,0.007506702412873997,4849
IF0000,4,-0.0046195091771505095,4849
IF0000,5,-0.0057743864714357215,4849
IF0000,6,-0.012744895854813587,4849
IF0000,7,-0.018766756032172895,4849
IF0000,8,-0.02270571251804194,4849
IF0000,9,-0.02724273045988937,4849
IF0000,10,-0.02654155495978089,4849
IF0000,11,-0.024066817900594086,4849
IF0000,12,-0.026232212827381706,4849
IF0000,13,-0.03274902041657562,4849
IF0000,14,-0.02845947618065271,4849
IF0000,15,-0.03264590637244478,4849
IF0000,16,-0.0371004330789805,4849
IF0000,17,-0.03743039802020735,4849
IF0000,18,-0.03920395957930078,4849
IF0000,19,-0.0435759950505278,4849
IF0000,20,-0.05046401319859489,4849
IF0000,21,-0.05289750464012655,4849
IF0000,22,-0.05584656630232826,4849
IF0000,23,-0.05570220664054705,4849
IF0000,24,-0.06025984739121127,4849
IF0000,25,-0.06137347906784405,4849
IF0000,26,-0.06234275108269647,4849
IF0000,27,-0.06522994431841676,4849
IF0000,28,-0.06830274283357268,4849
IF0000,29,-0.07432460301092673,4849
IF0000,30,-0.07871726129098423,4849
IF0000,31,-0.0816457001443607,4849
IF0000,32,-0.08313054237987184,4849
IF0000,33,-0.08527531449783714,4849
IF0000,34,-0.08352237574757738,4849
IF0000,35,-0.08593524438028464,4849
IF0000,36,-0.08432666529181174,4849
IF0000,37,-0.07974840173231891,4849
IF0000,38,-0.07704681377603065,4849
IF0000,39,-0.07799546298206009,4849
IF0000,40,-0.0769849453495557,4849
IF0000,41,-0.07572695401113469,4849
IF0000,42,-0.07261290987831838,4849
IF0000,43,-0.07496391008455239,4849
IF0000,44,-0.07339657661373133,4849
IF0000,45,-0.0776448752320021,4849
IF0000,46,-0.0768199628789367,4849
