bucket,active,hit_rate,mean_ret,total
09:30,846,0.5189125295508275,6.27321003469697e-05,0.05307135689353637
10:00,814,0.5147420147420148,2.7518705285381207e-05,0.022400226102300302
10:30,796,0.5,-1.0046280387821295e-05,-0.007996839188705751
11:00,764,0.5078534031413613,5.5710604276001225e-06,0.004256290166686494
13:00,731,0.493844049247606,2.8302782300676015e-06,0.002068933386179417
13:30,805,0.4546583850931677,-2.9699768548809695e-05,-0.023908313681791804
14:00,763,0.4927916120576671,-5.189877819326865e-06,-0.003959876776146398
14:30,698,0.46275071633237824,-2.0398166951964938e-05,-0.014237920532471526
