bucket,active,hit_rate,mean_ret,total
09:30,398,0.49748743718592964,-1.5277385526033796e-05,-0.00608039943936145
10:00,212,0.5283018867924528,-3.1674695488300476e-06,-0.0006715035443519701
10:30,171,0.5087719298245614,2.41535289882776e-05,0.00413025345699547
11:00,155,0.47096774193548385,-7.285384249732778e-05,-0.011292345587085806
13:00,110,0.44545454545454544,-3.1226534894483614e-05,-0.0034349188383931972
13:30,113,0.46017699115044247,-7.41567232741645e-05,-0.008379709729980589
14:00,137,0.48175182481751827,-4.9307557328825886e-05,-0.0067551353540491466
14:30,82,0.47560975609756095,9.59714187866269e-06,0.0007869656340503406
