bucket,active,hit_rate,mean_ret,total
09:30,501,0.499001996007984,1.1460435468284139e-05,0.005741678169610354
10:00,394,0.5152284263959391,1.6394463634739686e-05,0.006459418672087436
10:30,310,0.5451612903225806,4.628419421940259e-06,0.0014348100208014802
11:00,283,0.5441696113074205,1.4868041997051535e-05,0.004207655885165584
13:00,243,0.49382716049382713,5.3964361713804395e-06,0.0013113339896454468
13:30,264,0.48484848484848486,-1.3488298023576409e-05,-0.0035609106782241717
14:00,260,0.4846153846153846,-1.8999563241883362e-05,-0.004939886442889674
14:30,160,0.4875,2.193340428868276e-05,0.003509344686189242
