bucket,active,hit_rate,mean_ret,total
09:30,444,0.509009009009009,3.748462433721535e-05,0.016643173205723616
10:00,281,0.44483985765124556,-2.490102542072135e-05,-0.006997188143222699
10:30,265,0.4981132075471698,-2.9762374635015936e-05,-0.007887029278279223
11:00,215,0.48372093023255813,-2.6377247398369916e-05,-0.005671108190649532
13:00,244,0.5286885245901639,3.3036179347316544e-06,0.0008060827760745237
13:30,220,0.4318181818181818,-6.042143658994793e-05,-0.013292716049788544
14:00,220,0.5045454545454545,-4.01460953418642e-06,-0.0008832140975210123
14:30,149,0.44966442953020136,-2.5531586674408496e-05,-0.003804206414486866
