product,thr_ticks,month,bucket,active,hit_rate,mean_ret,total
IC2309,15,ALL,14:30,176,0.4715909090909091,-2.8117125228759032e-05,-0.00494861404026159
IC2309,15,2023-01,09:30,28,0.5714285714285714,0.00018592301502257103,0.005205844420631989
IC2309,15,2023-01,10:00,23,0.6521739130434783,0.0001041107934465213,0.00239454824926999
IC2309,15,2023-01,10:30,17,0.47058823529411764,-3.9096652836993516e-05,-0.0006646430982288898
IC2309,15,2023-01,11:00,12,0.5,-0.0001523573015355569,-0.0018282876184266827
IC2309,15,2023-01,13:00,24,0.4583333333333333,-4.9197058868068653e-05,-0.0011807294128336476
IC2309,15,2023-01,13:30,13,0.3076923076923077,-4.2033347875071776e-05,-0.0005464335223759331
IC2309,15,2023-01,14:00,16,0.5,-3.8628535803060526e-05,-0.0006180565728489684
IC2309,15,2023-01,14:30,11,0.09090909090909091,-0.0006250260501249126,-0.006875286551374038
IC2309,15,2023-02,09:30,284,0.5633802816901409,0.00010091813261442289,0.0286607496624961
IC2309,15,2023-02,10:00,226,0.4778761061946903,-3.088358458741951e-05,-0.006979690116756809
IC2309,15,2023-02,10:30,196,0.4744897959183674,-4.3231487425452756e-05,-0.00847337153538874
IC2309,15,2023-02,11:00,179,0.5418994413407822,-8.364748376865751e-07,-0.00014972899594589695
IC2309,15,2023-02,13:00,176,0.5681818181818182,6.683977234761803e-05,0.011763799933180774
IC2309,15,2023-02,13:30,202,0.45544554455445546,-4.706216423115708e-05,-0.00950655717469373
IC2309,15,2023-02,14:00,211,0.4786729857819905,-1.3989823376237314e-05,-0.0029518527323860733
IC2309,15,2023-02,14:30,151,0.4900662251655629,1.9345610674105368e-05,0.0029211872117899107
IC2309,15,2023-03,09:30,34,0.5,-3.0017239391274606e-05,-0.0010205861393033366
IC2309,15,2023-03,10:00,37,0.5135135135135135,6.199201514428693e-05,0.0022937045603386164
IC2309,15,2023-03,10:30,29,0.6206896551724138,0.00013408919903247257,0.0038885867719417044
IC2309,15,2023-03,11:00,22,0.45454545454545453,-7.797498818982376e-06,-0.00017154497401761226
IC2309,15,2023-03,13:00,22,0.5,-6.20781082169917e-05,-0.0013657183807738171
IC2309,15,2023-03,13:30,17,0.47058823529411764,-6.104938857598441e-05,-0.001037839605791735
IC2309,15,2023-03,14:00,17,0.23529411764705882,-0.0001385497273314378,-0.0023553453646344424
IC2309,15,2023-03,14:30,14,0.5714285714285714,-7.103676433410446e-05,-0.0009945147006774624
IC2309,20,ALL,09:30,260,0.5423076923076923,8.039362442570556e-05,0.020902342350683445
IC2309,20,ALL,10:00,184,0.45108695652173914,-5.587761329294911e-05,-0.010281480845902635
IC2309,20,ALL,10:30,138,0.43478260869565216,-6.195133201732477e-05,-0.008549283818390818
IC2309,20,ALL,11:00,131,0.5114503816793893,-3.435636757045543e-05,-0.004500684151729661
IC2309,20,ALL,13:00,138,0.6014492753623188,7.071957630973432e-05,0.009759301530743336
IC2309,20,ALL,13:30,138,0.427536231884058,-6.558202062696755e-05,-0.009050318846521521
IC2309,20,ALL,14:00,150,0.4866666666666667,-5.000551631577495e-05,-0.007500827447366243
IC2309,20,ALL,14:30,96,0.4791666666666667,-6.99300177710883e-05,-0.0067132817060244765
IC2309,20,2023-01,09:30,25,0.56,0.00018210758027456642,0.00455268950686416
IC2309,20,2023-01,10:00,16,0.5625,1.4209190517207315e-05,0.00022734704827531704
IC2309,20,2023-01,10:30,14,0.42857142857142855,-5.306006195944711e-05,-0.0007428408674322595
IC2309,20,2023-01,11:00,8,0.625,-5.066012972228251e-05,-0.0004052810377782601
IC2309,20,2023-01,13:00,16,0.5,-4.16029746022617e-05,-0.0006656475936361872
IC2309,20,2023-01,13:30,9,0.2222222222222222,-0.00012565575063547583,-0.0011309017557192824
IC2309,20,2023-01,14:00,11,0.5454545454545454,5.470820240038865e-05,0.0006017902264042752
IC2309,20,2023-01,14:30,3,0.0,-0.0015075662032721187,-0.004522698609816356
IC2309,20,2023-02,09:30,211,0.5497630331753555,8.375860489950397e-05,0.017673065633795337
IC2309,20,2023-02,10:00,147,0.4489795918367347,-6.0482350458045825e-05,-0.008890905517332737
IC2309,20,2023-02,10:30,111,0.44144144144144143,-7.545469939674855e-05,-0.008375471633039089
IC2309,20,2023-02,11:00,109,0.5137614678899083,-3.403225073869418e-05,-0.0037095153305176654
IC2309,20,2023-02,13:00,113,0.6194690265486725,0.00010001717333977953,0.011301940587395087
IC2309,20,2023-02,13:30,118,0.4491525423728814,-5.545916666392812e-05,-0.006544181666343518
IC2309,20,2023-02,14:00,133,0.49624060150375937,-5.622475120861148e-05,-0.007477891910745327
IC2309,20,2023-02,14:30,88,0.5113636363636364,-1.758911946564412e-06,-0.00015478425129766826
IC2309,20,2023-03,09:30,24,0.4583333333333333,-5.514219958233554e-05,-0.0013234127899760528
IC2309,20,2023-03,10:00,21,0.38095238095238093,-7.704392270691503e-05,-0.0016179223768452156
IC2309,20,2023-03,10:30,13,0.38461538461538464,4.3771437083117704e-05,0.0005690286820805301
IC2309,20,2023-03,11:00,14,0.42857142857142855,-2.7563413102409712e-05,-0.000385887783433736
IC2309,20,2023-03,13:00,9,0.5555555555555556,-9.744349589061822e-05,-0.000876991463015564
IC2309,20,2023-03,13:30,11,0.36363636363636365,-0.00012502140222352004,-0.0013752354244587206
IC2309,20,2023-03,14:00,6,0.16666666666666666,-0.00010412096050419854,-0.0006247257630251912
IC2309,20,2023-03,14:30,5,0.2,-0.0004071597689820905,-0.0020357988449104525
ICInd,1,ALL,09:30,1032,0.4253875968992248,-0.00019727515435766552,-0.20358795929711082
ICInd,1,ALL,10:00,1055,0.43033175355450237,-0.00021654037530427557,-0.22845009594601073
ICInd,1,ALL,10:30,1064,0.40225563909774437,-0.0002073389077956871,-0.22060859789461107
ICInd,1,ALL,11:00,1040,0.39326923076923076,-0.0002090964437511704,-0.2174603015012172
ICInd,1,ALL,13:00,1033,0.41239109390125844,-0.00019561147015638927,-0.2020666486715501
ICInd,1,ALL,13:30,1062,0.3775894538606403,-0.0001969496125757924,-0.20916048855549152
ICInd,1,ALL,14:00,1060,0.39811320754716983,-0.0002040572983145912,-0.21630073621346668
ICInd,1,ALL,14:30,1051,0.3644148430066603,-0.00042220320637268615,-0.44373556989769314
ICInd,1,2023-01,09:30,417,0.3932853717026379,-0.00024147445929035527,-0.10069484952407814
ICInd,1,2023-01,10:00,415,0.43855421686746987,-0.00016525718175974252,-0.06858173043029314
ICInd,1,2023-01,10:30,417,0.3669064748201439,-0.00024156925752301207,-0.10073438038709603
ICInd,1,2023-01,11:00,401,0.39650872817955113,-0.00023038220615324953,-0.09238326466745306
ICInd,1,2023-01,13:00,404,0.3886138613861386,-0.00025768851445870486,-0.10410615984131677
ICInd,1,2023-01,13:30,419,0.38663484486873506,-0.00017303266402146793,-0.07250068622499506
ICInd,1,2023-01,14:00,422,0.3744075829383886,-0.0002481234470098428,-0.10470809463815367
ICInd,1,2023-01,14:30,414,0.3285024154589372,-0.0004608017007031503,-0.19077190409110423
ICInd,1,2023-02,09:30,537,0.44692737430167595,-0.00016235166397674298,-0.08718284355551098
ICInd,1,2023-02,10:00,556,0.4262589928057554,-0.00026349719943695037,-0.14650444288694442
ICInd,1,2023-02,10:30,564,0.4308510638297872,-0.00019091116619652233,-0.1076738977348386
ICInd,1,2023-02,11:00,559,0.3881932021466905,-0.000200446687742286,-0.11204969844793788
ICInd,1,2023-02,13:00,549,0.43169398907103823,-0.00015105657590964395,-0.08293006017439453
ICInd,1,2023-02,13:30,555,0.372972972972973,-0.0002180563504546405,-0.12102127450232547
ICInd,1,2023-02,14:00,554,0.41696750902527074,-0.00016133529487996913,-0.0893797533635029
ICInd,1,2023-02,14:30,557,0.38061041292639136,-0.0004290662577708705,-0.23898990557837485
ICInd,1,2023-03,09:30,78,0.44871794871794873,-0.00020141366945540634,-0.015710266217521696
ICInd,1,2023-03,10:00,84,0.4166666666666667,-0.00015909431700920443,-0.013363922628773173
ICInd,1,2023-03,10:30,83,0.3855421686746988,-0.00014699180449007757,-0.012200319772676438
ICInd,1,2023-03,11:00,80,0.4125,-0.00016284172982282825,-0.01302733838582626
ICInd,1,2023-03,13:00,80,0.4,-0.00018788035819798516,-0.015030428655838812
ICInd,1,2023-03,13:30,88,0.36363636363636365,-0.00017771054350194305,-0.01563852782817099
ICInd,1,2023-03,14:00,84,0.39285714285714285,-0.0002644391453786918,-0.02221288821181011
ICInd,1,2023-03,14:30,80,0.4375,-0.00017467200285267576,-0.01397376022821406
ICInd,2,ALL,09:30,976,0.42008196721311475,-0.00020810500267429532,-0.20311048261011222
ICInd,2,ALL,10:00,982,0.4226069246435845,-0.00023645608453429172,-0.23219987501267447
ICInd,2,ALL,10:30,967,0.3929679420889349,-0.00022432357539547862,-0.21692089740742782
ICInd,2,ALL,11:00,969,0.38080495356037153,-0.00023442208091647794,-0.22715499640806713
ICInd,2,ALL,13:00,959,0.40771637122002086,-0.00019810790410300624,-0.189985480034783
ICInd,2,ALL,13:30,977,0.37461617195496416,-0.0002080529158449545,-0.20326769878052053
ICInd,2,ALL,14:00,995,0.39095477386934674,-0.00022144992683601272,-0.22034267720183265
ICInd,2,ALL,14:30,980,0.35408163265306125,-0.00044717424159083186,-0.43823075675901524
ICInd,2,2023-01,09:30,395,0.389873417721519,-0.00024607417506878834,-0.0971992991521714
ICInd,2,2023-01,10:00,385,0.43636363636363634,-0.00017603754145111182,-0.06777445345867805
ICInd,2,2023-01,10:30,379,0.35092348284960423,-0.00025482934498228556,-0.09658032174828624
ICInd,2,2023-01,11:00,367,0.37057220708446864,-0.0002749656324498492,-0.10091238710909467
ICInd,2,2023-01,13:00,380,0.3973684210526316,-0.0002483768186815061,-0.09438319109897231
ICInd,2,2023-01,13:30,384,0.3802083333333333,-0.0001933818598722732,-0.07425863419095291
ICInd,2,2023-01,14:00,402,0.373134328358209,-0.00025340509034168363,-0.10186884631735682
ICInd,2,2023-01,14:30,383,0.30809399477806787,-0.000512507544077359,-0.19629038938162846
ICInd,2,2023-02,09:30,510,0.4411764705882353,-0.00017542264557360375,-0.08946554924253791
ICInd,2,2023-02,10:00,518,0.41505791505791506,-0.0002925695113498116,-0.15155100687920242
ICInd,2,2023-02,10:30,512,0.4296875,-0.00020347901864232651,-0.10418125754487118
ICInd,2,2023-02,11:00,528,0.38636363636363635,-0.00021320283270450814,-0.11257109566798029
ICInd,2,2023-02,13:00,504,0.42063492063492064,-0.0001598555812049393,-0.08056721292728941
ICInd,2,2023-02,13:30,512,0.37109375,-0.0002245350852840306,-0.11496196366542366
ICInd,2,2023-02,14:00,512,0.40234375,-0.00019105111262269115,-0.09781816966281787
ICInd,2,2023-02,14:30,522,0.3793103448275862,-0.0004345901627685485,-0.2268560649651823
ICInd,2,2023-03,09:30,71,0.43661971830985913,-0.00023162865092116766,-0.016445634215402904
ICInd,2,2023-03,10:00,79,0.4050632911392405,-0.000162967274364481,-0.012874414674794
ICInd,2,2023-03,10:30,76,0.35526315789473684,-0.00021262260676671585,-0.016159318114270405
ICInd,2,2023-03,11:00,74,0.3918918918918919,-0.0001847501842025969,-0.013671513630992171
ICInd,2,2023-03,13:00,75,0.37333333333333335,-0.000200467680113617,-0.015035076008521275
ICInd,2,2023-03,13:30,81,0.37037037037037035,-0.0001734209990635057,-0.014047100924143963
ICInd,2,2023-03,14:00,81,0.4074074074074074,-0.0002550081632303452,-0.02065566122165796
ICInd,2,2023-03,14:30,75,0.41333333333333333,-0.00020112403216272648,-0.015084302412204487
ICInd,3,ALL,09:30,912,0.41885964912280704,-0.0002153189995894136,-0.1963709276255452
ICInd,3,ALL,10:00,902,0.4146341463414634,-0.0002456804511739343,-0.22160376695888873
ICInd,3,ALL,10:30,895,0.3843575418994413,-0.0002371272102497769,-0.21222885317355034
ICInd,3,ALL,11:00,891,0.38159371492704824,-0.00023597520417761378,-0.21025390692225387
ICInd,3,ALL,13:00,849,0.3992932862190813,-0.000231525926085483,-0.19656551124657506
ICInd,3,ALL,13:30,906,0.3598233995584989,-0.00023155697060241295,-0.20979061536578614
ICInd,3,ALL,14:00,911,0.37980241492864986,-0.0002496406782677755,-0.2274226579019435
ICInd,3,ALL,14:30,919,0.3416757344940152,-0.0004790571919817146,-0.4402535594311957
ICInd,3,2023-01,09:30,367,0.3787465940054496,-0.0002664937972954565,-0.09780322360743254
ICInd,3,2023-01,10:00,355,0.4309859154929577,-0.00018176158784294333,-0.06452536368424489
ICInd,3,2023-01,10:30,351,0.3333333333333333,-0.00028365275157223437,-0.09956211580185426
ICInd,3,2023-01,11:00,338,0.38461538461538464,-0.0002514801074347861,-0.0850002763129577
ICInd,3,2023-01,13:00,335,0.3850746268656716,-0.00029192929958912935,-0.09779631536235833
ICInd,3,2023-01,13:30,351,0.3561253561253561,-0.00022487050926761414,-0.07892954875293257
ICInd,3,2023-01,14:00,368,0.3695652173913043,-0.00027153303645686483,-0.09992415741612626
ICInd,3,2023-01,14:30,358,0.2905027932960894,-0.0005660566794049424,-0.20264829122696937
ICInd,3,2023-02,09:30,482,0.45020746887966806,-0.00016936743554378387,-0.08163510393210383
ICInd,3,2023-02,10:00,472,0.4067796610169492,-0.00030365078307506685,-0.14332316961143154
ICInd,3,2023-02,10:30,475,0.4231578947368421,-0.00020970623046560254,-0.0996104594711612
ICInd,3,2023-02,11:00,485,0.38144329896907214,-0.00022324538851853474,-0.10827401343148935
ICInd,3,2023-02,13:00,449,0.41870824053452116,-0.0001795563449271772,-0.08062079887230256
ICInd,3,2023-02,13:30,478,0.3619246861924686,-0.00024296072365400016,-0.11613522590661207
ICInd,3,2023-02,14:00,472,0.3898305084745763,-0.00022292452870526254,-0.10522037754888391
ICInd,3,2023-02,14:30,494,0.36639676113360325,-0.00045252086496647576,-0.22354530729343902
ICInd,3,2023-03,09:30,63,0.4126984126984127,-0.00026877142993664814,-0.01693260008600883
ICInd,3,2023-03,10:00,75,0.38666666666666666,-0.0001834031155094973,-0.013755233663212296
ICInd,3,2023-03,10:30,69,0.37681159420289856,-0.0001892214188483315,-0.013056277900534874
ICInd,3,2023-03,11:00,68,0.36764705882352944,-0.0002497002526148063,-0.016979617177806827
ICInd,3,2023-03,13:00,65,0.3384615384615385,-0.0002792061078756027,-0.018148397011914175
ICInd,3,2023-03,13:30,77,0.36363636363636365,-0.00019124468449664285,-0.0147258407062415
ICInd,3,2023-03,14:00,71,0.36619718309859156,-0.00031377637939342703,-0.02227812293693332
ICInd,3,2023-03,14:30,67,0.43283582089552236,-0.00020985016284757189,-0.014059960910787317
ICInd,5,ALL,09:30,775,0.4129032258064516,-0.00022782036489895965,-0.17656078279669374
ICInd,5,ALL,10:00,772,0.39248704663212436,-0.0002874130861150718,-0.22188290248083542
ICInd,5,ALL,10:30,736,0.360054347826087,-0.00028646950259835613,-0.21084155391239012
ICInd,5,ALL,11:00,750,0.37066666666666664,-0.0002679825413757618,-0.20098690603182134
ICInd,5,ALL,13:00,709,0.3709449929478138,-0.000281264005161045,-0.1994161796591809
ICInd,5,ALL,13:30,757,0.3381770145310436,-0.00028480414173643074,-0.2155967352944781
ICInd,5,ALL,14:00,795,0.36981132075471695,-0.0002746151706203823,-0.21831906064320394
ICInd,5,ALL,14:30,779,0.3247753530166881,-0.0005393695697668991,-0.42016889484841435
ICInd,5,2023-01,09:30,303,0.3564356435643564,-0.0003010717360337397,-0.09122473601822312
ICInd,5,2023-01,10:00,294,0.40476190476190477,-0.000228371845026863,-0.06714132243789772
ICInd,5,2023-01,10:30,288,0.3194444444444444,-0.00031772357801234985,-0.09150439046755676
ICInd,5,2023-01,11:00,278,0.36330935251798563,-0.00028690247649702864,-0.07975888846617396
ICInd,5,2023-01,13:00,277,0.36101083032490977,-0.0003522836142657317,-0.09758256115160768
ICInd,5,2023-01,13:30,283,0.3286219081272085,-0.00028250797876823723,-0.07994975799141113
ICInd,5,2023-01,14:00,313,0.3514376996805112,-0.0003163247568008223,-0.09900964887865737
ICInd,5,2023-01,14:30,305,0.26885245901639343,-0.0006353211601616832,-0.19377295384931337
ICInd,5,2023-02,09:30,419,0.45823389021479716,-0.00016880699714215365,-0.07073013180256238
ICInd,5,2023-02,10:00,418,0.38995215311004783,-0.0003372484286505826,-0.14096984317594352
ICInd,5,2023-02,10:30,389,0.3856041131105398,-0.00027705801379475554,-0.1077755673661599
ICInd,5,2023-02,11:00,417,0.37889688249400477,-0.00024109297974857447,-0.10053577255515556
ICInd,5,2023-02,13:00,378,0.3862433862433862,-0.0002257826738595285,-0.08534585071890177
ICInd,5,2023-02,13:30,411,0.3381995133819951,-0.000299989354777708,-0.12329562481363798
ICInd,5,2023-02,14:00,426,0.39436619718309857,-0.0002266338584031168,-0.09654602367972775
ICInd,5,2023-02,14:30,424,0.3584905660377358,-0.0004980092710161954,-0.21115593091086682
ICInd,5,2023-03,09:30,53,0.37735849056603776,-0.00027558330143223094,-0.01460591497590824
ICInd,5,2023-03,10:00,60,0.35,-0.00022952894778323628,-0.013771736866994178
ICInd,5,2023-03,10:30,59,0.3898305084745763,-0.00019595925557073666,-0.011561596078673464
ICInd,5,2023-03,11:00,55,0.34545454545454546,-0.00037622263655439687,-0.020692245010491828
ICInd,5,2023-03,13:00,54,0.3148148148148148,-0.0003053290331235453,-0.016487767788671448
ICInd,5,2023-03,13:30,63,0.38095238095238093,-0.00019605321411792032,-0.01235135248942898
ICInd,5,2023-03,14:00,56,0.2857142857142857,-0.0004064890729431931,-0.022763388084818814
ICInd,5,2023-03,14:30,50,0.38,-0.00030480020176468334,-0.015240010088234168
ICInd,8,ALL,09:30,609,0.39408866995073893,-0.00028755134870812687,-0.17511877136324927
ICInd,8,ALL,10:00,572,0.3706293706293706,-0.0003356579004243554,-0.1919963190427313
ICInd,8,ALL,10:30,528,0.32386363636363635,-0.00035708343248844096,-0.18854005235389681
ICInd,8,ALL,11:00,532,0.36466165413533835,-0.0003340722464856153,-0.17772643513034736
ICInd,8,ALL,13:00,527,0.35294117647058826,-0.00035820835473575,-0.18877580294574026
ICInd,8,ALL,13:30,537,0.3202979515828678,-0.00035154039067361776,-0.18877718979173275
ICInd,8,ALL,14:00,625,0.3664,-0.0002975117043554361,-0.18594481522214756
ICInd,8,ALL,14:30,620,0.29516129032258065,-0.0006297515046615026,-0.39044593289013163
ICInd,8,2023-01,09:30,227,0.3524229074889868,-0.00034973036305432535,-0.07938879241333185
ICInd,8,2023-01,10:00,213,0.39906103286384975,-0.0002611951709072562,-0.05563457140324557
ICInd,8,2023-01,10:30,212,0.28773584905660377,-0.0003985020746314501,-0.08448243982186743
ICInd,8,2023-01,11:00,196,0.37244897959183676,-0.00034372376012361926,-0.06736985698422937
ICInd,8,2023-01,13:00,199,0.35678391959798994,-0.00043366611617803375,-0.08629955711942872
ICInd,8,2023-01,13:30,199,0.2914572864321608,-0.0004027719665690406,-0.08015162134723908
ICInd,8,2023-01,14:00,254,0.3425196850393701,-0.00036014603643836366,-0.09147709325534437
ICInd,8,2023-01,14:30,243,0.2345679012345679,-0.0006900344258686532,-0.16767836548608273
ICInd,8,2023-02,09:30,337,0.42433234421364985,-0.0002440565630968656,-0.08224706176364371
ICInd,8,2023-02,10:00,309,0.3592233009708738,-0.00039838638567538207,-0.12310139317369306
ICInd,8,2023-02,10:30,276,0.35507246376811596,-0.00032864874416563673,-0.09070705338971574
ICInd,8,2023-02,11:00,293,0.36177474402730375,-0.0003129502064354449,-0.09169441048558535
ICInd,8,2023-02,13:00,286,0.3531468531468531,-0.00031239068779431256,-0.0893437367091734
ICInd,8,2023-02,13:30,295,0.3288135593220339,-0.0003307566579190289,-0.09757321408611352
ICInd,8,2023-02,14:00,326,0.39570552147239263,-0.00023745884809338135,-0.07741158447844232
ICInd,8,2023-02,14:30,338,0.32840236686390534,-0.0006260624022927693,-0.21160909197495603
ICInd,8,2023-03,09:30,45,0.37777777777777777,-0.00029962038191719335,-0.013482917186273702
ICInd,8,2023-03,10:00,50,0.32,-0.0002652070893158531,-0.013260354465792656
ICInd,8,2023-03,10:30,40,0.3,-0.00033376397855784115,-0.013350559142313645
ICInd,8,2023-03,11:00,43,0.3488372093023256,-0.00043400389908215435,-0.018662167660532636
ICInd,8,2023-03,13:00,42,0.3333333333333333,-0.00031267878850328924,-0.013132509117138147
ICInd,8,2023-03,13:30,43,0.3953488372093023,-0.000257031496706515,-0.011052354358380145
ICInd,8,2023-03,14:00,45,0.28888888888888886,-0.0003790252775191306,-0.01705613748836088
ICInd,8,2023-03,14:30,39,0.38461538461538464,-0.00028611475459212497,-0.011158475429092873
ICInd,10,ALL,09:30,516,0.39147286821705424,-0.0003831316842898745,-0.19769594909357524
ICInd,10,ALL,10:00,477,0.3731656184486373,-0.00035797255051789453,-0.17075290659703568
ICInd,10,ALL,10:30,425,0.30117647058823527,-0.00042024853365010324,-0.17860562680129388
ICInd,10,ALL,11:00,433,0.3556581986143187,-0.0003839831987259269,-0.16626472504832635
ICInd,10,ALL,13:00,419,0.3198090692124105,-0.00043508286183980286,-0.1822997191108774
ICInd,10,ALL,13:30,426,0.3192488262910798,-0.00038225851554736685,-0.1628421276231783
ICInd,10,ALL,14:00,502,0.34860557768924305,-0.00035882258035416546,-0.18012893533779106
ICInd,10,ALL,14:30,525,0.2723809523809524,-0.0007269754158540141,-0.38166209332335743
ICInd,10,2023-01,09:30,192,0.3645833333333333,-0.0003610488988851617,-0.06932138858595105
ICInd,10,2023-01,10:00,168,0.4107142857142857,-0.0002763468893720893,-0.046426277414511
ICInd,10,2023-01,10:30,170,0.2529411764705882,-0.0004949240568131338,-0.08413708965823274
ICInd,10,2023-01,11:00,161,0.36024844720496896,-0.0003962764534132294,-0.06380050899952994
ICInd,10,2023-01,13:00,156,0.3269230769230769,-0.0005263590370220874,-0.08211200977544564
ICInd,10,2023-01,13:30,156,0.2948717948717949,-0.0004129882400625996,-0.06442616544976554
ICInd,10,2023-01,14:00,212,0.3113207547169811,-0.00045538007445036674,-0.09654057578347774
ICInd,10,2023-01,14:30,205,0.22439024390243903,-0.0007732363229383971,-0.1585134462023714
ICInd,10,2023-02,09:30,287,0.41114982578397213,-0.00040206400262782313,-0.11539236875418524
ICInd,10,2023-02,10:00,270,0.35185185185185186,-0.0004266612278611865,-0.11519853152252035
ICInd,10,2023-02,10:30,219,0.3378995433789954,-0.0003688339961056512,-0.08077464514713761
ICInd,10,2023-02,11:00,235,0.3574468085106383,-0.00034868409799929643,-0.08194076302983466
ICInd,10,2023-02,13:00,229,0.3231441048034934,-0.00037727097486936294,-0.08639505324508412
ICInd,10,2023-02,13:30,239,0.3179916317991632,-0.00038179131389376014,-0.09124812402060867
ICInd,10,2023-02,14:00,256,0.38671875,-0.0002685287328968748,-0.06874335562159994
ICInd,10,2023-02,14:30,289,0.2975778546712803,-0.0007332473852842586,-0.21190849434715076
ICInd,10,2023-03,09:30,37,0.3783783783783784,-0.000350870047390242,-0.012982191753438954
ICInd,10,2023-03,10:00,39,0.358974358974359,-0.0002340537861539572,-0.00912809766000433
ICInd,10,2023-03,10:30,36,0.3055555555555556,-0.00038038588877565345,-0.013693891995923524
ICInd,10,2023-03,11:00,37,0.32432432432432434,-0.0005546879194313985,-0.020523453018961746
ICInd,10,2023-03,13:00,34,0.2647058823529412,-0.0004056663555984598,-0.013792656090347633
ICInd,10,2023-03,13:30,31,0.45161290322580644,-0.0002312205855743253,-0.007167838152804085
ICInd,10,2023-03,14:00,34,0.29411764705882354,-0.00043661776272686396,-0.014845003932713374
ICInd,10,2023-03,14:30,31,0.3548387096774194,-0.00036258557334952504,-0.011240152773835277
ICInd,15,ALL,09:30,322,0.3695652173913043,-0.000487470372899933,-0.15696546007377843
ICInd,15,ALL,10:00,282,0.3262411347517731,-0.0005043622508196324,-0.14223015473113632
ICInd,15,ALL,10:30,231,0.2943722943722944,-0.0005440773200344322,-0.12568186092795386
ICInd,15,ALL,11:00,234,0.32051282051282054,-0.0005377878281924884,-0.12584235179704228
ICInd,15,ALL,13:00,228,0.2850877192982456,-0.0006252023345784586,-0.14254613228388857
ICInd,15,ALL,13:30,220,0.2636363636363636,-0.0005790519528263129,-0.12739142962178884
ICInd,15,ALL,14:00,298,0.2953020134228188,-0.0005222838958752591,-0.15564060097082721
ICInd,15,ALL,14:30,348,0.2672413793103448,-0.0008788556701019649,-0.3058417731954838
ICInd,15,2023-01,09:30,119,0.31932773109243695,-0.0004716503722236972,-0.05612639429461996
ICInd,15,2023-01,10:00,92,0.32608695652173914,-0.0004312945912565509,-0.03967910239560268
ICInd,15,2023-01,10:30,88,0.23863636363636365,-0.0006548891094717152,-0.05763024163351094
ICInd,15,2023-01,11:00,92,0.33695652173913043,-0.0005091791772010699,-0.046844484302498435
ICInd,15,2023-01,13:00,76,0.2894736842105263,-0.0008497253472629683,-0.0645791263919856
ICInd,15,2023-01,13:30,83,0.21686746987951808,-0.000674815601648571,-0.05600969493683139
ICInd,15,2023-01,14:00,137,0.24087591240875914,-0.0006671133167955105,-0.09139452440098494
ICInd,15,2023-01,14:30,140,0.25,-0.0008931458499675582,-0.12504041899545815
ICInd,15,2023-02,09:30,184,0.40217391304347827,-0.0004967613581123985,-0.09140408989268134
ICInd,15,2023-02,10:00,166,0.3253012048192771,-0.0005419717397148996,-0.08996730879267334
ICInd,15,2023-02,10:30,125,0.328,-0.0004898806638918334,-0.06123508298647917
ICInd,15,2023-02,11:00,122,0.30327868852459017,-0.0005138532126742711,-0.06269009194626107
ICInd,15,2023-02,13:00,131,0.2748091603053435,-0.0005435810252523638,-0.07120911430805965
ICInd,15,2023-02,13:30,121,0.2644628099173554,-0.0005418231814378786,-0.0655606049539833
ICInd,15,2023-02,14:00,144,0.3541666666666667,-0.00032490866441312434,-0.046786847675489907
ICInd,15,2023-02,14:30,191,0.2774869109947644,-0.0008963376652483542,-0.17120049406243565
ICInd,15,2023-03,09:30,19,0.3684210526315789,-0.0004965776782356382,-0.009434975886477126
ICInd,15,2023-03,10:00,24,0.3333333333333333,-0.0005243226476191789,-0.012583743542860293
ICInd,15,2023-03,10:30,18,0.3333333333333333,-0.0003786964615535417,-0.00681653630796375
ICInd,15,2023-03,11:00,20,0.35,-0.0008153887774141388,-0.016307775548282777
ICInd,15,2023-03,13:00,21,0.3333333333333333,-0.00032180436113539635,-0.006757891583843323
ICInd,15,2023-03,13:30,16,0.5,-0.0003638206081858844,-0.0058211297309741505
ICInd,15,2023-03,14:00,17,0.23529411764705882,-0.0010270134643736684,-0.017459228894352363
ICInd,15,2023-03,14:30,17,0.29411764705882354,-0.0005647564786817637,-0.009600860137589984
ICInd,20,ALL,09:30,192,0.3541666666666667,-0.0007098145618646464,-0.1362843958780121
ICInd,20,ALL,10:00,166,0.27710843373493976,-0.0006773830305417311,-0.11244558306992736
ICInd,20,ALL,10:30,134,0.29850746268656714,-0.0006961668113804186,-0.0932863527249761
ICInd,20,ALL,11:00,129,0.34108527131782945,-0.0006972869865280641,-0.08995002126212026
ICInd,20,ALL,13:00,123,0.2601626016260163,-0.00084551284953514,-0.10399808049282222
ICInd,20,ALL,13:30,133,0.20300751879699247,-0.0008149982430916353,-0.1083947663311875
ICInd,20,ALL,14:00,168,0.25,-0.0007502898692444521,-0.12604869803306795
ICInd,20,ALL,14:30,222,0.25225225225225223,-0.001179778245791844,-0.2619107705657894
ICInd,20,2023-01,09:30,75,0.26666666666666666,-0.000692937547854533,-0.051970316089089974
ICInd,20,2023-01,10:00,49,0.2653061224489796,-0.0006062194521499374,-0.02970475315534693
ICInd,20,2023-01,10:30,51,0.23529411764705882,-0.000855913118181259,-0.04365156902724421
ICInd,20,2023-01,11:00,47,0.2978723404255319,-0.0007303165906552249,-0.03432487976079557
ICInd,20,2023-01,13:00,40,0.3,-0.0012256483041782201,-0.049025932167128805
