bucket,active,hit_rate,mean_ret,total
09:30,699,0.4792560801144492,-1.47797546588566e-05,-0.010331048506540763
10:00,596,0.511744966442953,1.6244654252969557e-06,0.0009681813934769856
10:30,495,0.4707070707070707,-3.688218195133686e-05,-0.018256680065911746
11:00,465,0.4752688172043011,-1.878439059406092e-05,-0.00873474162623833
13:00,402,0.5074626865671642,-1.1850186234441449e-06,-0.00047637748662454626
13:30,447,0.47651006711409394,-2.4643749984736686e-05,-0.0110157562431773
14:00,417,0.47721822541966424,-4.377681952329578e-05,-0.01825493374121434
14:30,309,0.459546925566343,-8.619291691830957e-06,-0.0026633611327757656
