bucket,active,hit_rate,mean_ret,total
09:30,718,0.5181058495821727,4.63505548306794e-05,0.03327969836842781
10:00,604,0.5033112582781457,7.386212602828784e-06,0.004461272412108586
10:30,605,0.5074380165289256,-1.0287820343614351e-05,-0.006224131307886682
11:00,553,0.4864376130198915,-5.156003096920181e-06,-0.00285126971259686
13:00,543,0.5285451197053407,4.90945796252788e-06,0.002665835673652639
13:30,544,0.4319852941176471,-4.618989830034179e-05,-0.02512730467538593
14:00,536,0.47201492537313433,-2.9539825515246404e-05,-0.015833346476172072
14:30,412,0.4587378640776699,-1.4697416028338671e-05,-0.0060553354036755325
