bucket,active,hit_rate,mean_ret,total
09:30,66,0.4393939393939394,-0.0002327861726575936,-0.015363887395401177
10:00,22,0.5909090909090909,0.00026044756670159675,0.005729846467435129
10:30,12,0.4166666666666667,-4.282149690852203e-05,-0.0005138579629022644
11:00,11,0.36363636363636365,-0.0003541413015516672,-0.0038955543170683393
13:00,8,0.75,0.00011876952135510266,0.0009501561708408213
13:30,8,0.375,6.984107908002135e-05,0.0005587286326401708
14:00,16,0.3125,-0.0004835077189848866,-0.0077361235037581855
14:30,7,0.42857142857142855,0.0004001141017490527,0.0028007987122433686
