code,rank,q,mpb,n_total,cum1,cum5,cum10,cum20
IC0000,1716137,0.04701176813882749,-3.5,36504413,-1.3557235e+06,-1.4930865e+06,-1.5139275e+06,-1.4556585e+06
IC0000,1725265,0.0472618200982988,-3.5,36504413,-1.362349e+06,-1.500982e+06,-1.522171e+06,-1.4635035e+06
IC0000,1734394,0.04751189945171835,-3.5,36504413,-1.3681475e+06,-1.5064425e+06,-1.5276095e+06,-1.467726e+06
IC0000,1743522,0.047761951411189656,-3.5,36504413,-1.373384e+06,-1.5124965e+06,-1.5337655e+06,-1.473857e+06
IC0000,1752650,0.048012003370660965,-3.5,36504413,-1.379039e+06,-1.5188905e+06,-1.539412e+06,-1.4796065e+06
IC0000,1761779,0.04826208272408051,-3.5,36504413,-1.3833135e+06,-1.5244995e+06,-1.545381e+06,-1.4852405e+06
IC0000,1770907,0.048512134683551825,-3.5,36504413,-1.387946e+06,-1.5292065e+06,-1.550242e+06,-1.4897275e+06
IC0000,1780036,0.04876221403697137,-3.5,36504413,-1.3931635e+06,-1.5352755e+06,-1.5572515e+06,-1.497173e+06
IC0000,1789164,0.04901226599644268,-3.5,36504413,-1.397102e+06,-1.540049e+06,-1.561787e+06,-1.50253e+06
IC0000,1798292,0.04926231795591399,-3.5,36504413,-1.4023495e+06,-1.5469765e+06,-1.570364e+06,-1.512295e+06
IC0000,1807421,0.04951239730933353,-3.5,36504413,-1.4081215e+06,-1.554556e+06,-1.578965e+06,-1.522941e+06
IC0000,1816549,0.04976244926880484,-3.5,36504413,-1.414073e+06,-1.5619825e+06,-1.5868925e+06,-1.530426e+06
IC0000,1825678,0.050012528622224384,-3.5,36504413,-1.4195175e+06,-1.569892e+06,-1.5964715e+06,-1.540279e+06
IC0000,1834806,0.0502625805816957,-3.5,36504413,-1.4253415e+06,-1.5770895e+06,-1.6037355e+06,-1.5482205e+06
IC0000,1843934,0.05051263254116701,-3.5,36504413,-1.4305225e+06,-1.584084e+06,-1.61215e+06,-1.556751e+06
IC0000,1853063,0.05076271189458655,-3.5,36504413,-1.434982e+06,-1.5897015e+06,-1.617619e+06,-1.5629095e+06
IC0000,1862191,0.05101276385405786,-3.5,36504413,-1.43833e+06,-1.593905e+06,-1.6217865e+06,-1.5679315e+06
IC0000,1871319,0.05126281581352918,-3.5,36504413,-1.440985e+06,-1.5977045e+06,-1.625498e+06,-1.572176e+06
IC0000,1880448,0.05151289516694872,-3.5,36504413,-1.44396e+06,-1.601198e+06,-1.6287465e+06,-1.5750995e+06
IC0000,1889576,0.05176294712642003,-3.5,36504413,-1.4473095e+06,-1.604943e+06,-1.6330365e+06,-1.5797e+06
IC0000,1898705,0.052013026479839575,-3.5,36504413,-1.453347e+06,-1.614104e+06,-1.642651e+06,-1.589329e+06
IC0000,1907833,0.052263078439310884,-3.5,36504413,-1.457974e+06,-1.6206975e+06,-1.6491095e+06,-1.5958575e+06
IC0000,1916961,0.0525131303987822,-3.5,36504413,-1.4627175e+06,-1.6274685e+06,-1.656365e+06,-1.602911e+06
IC0000,1926090,0.052763209752201744,-3.5,36504413,-1.4670435e+06,-1.6322575e+06,-1.660809e+06,-1.60634e+06
IC0000,1935218,0.05301326171167305,-3.5,36504413,-1.4735715e+06,-1.643835e+06,-1.6723785e+06,-1.6180285e+06
IC0000,1944347,0.0532633410650926,-3.5,36504413,-1.479525e+06,-1.649982e+06,-1.6798735e+06,-1.624954e+06
IC0000,1953475,0.053513393024563906,-3.5,36504413,-1.485551e+06,-1.6568335e+06,-1.6863435e+06,-1.6309575e+06
IC0000,1962603,0.053763444984035215,-3.5,36504413,-1.491227e+06,-1.6627975e+06,-1.69193e+06,-1.635635e+06
IC0000,1971732,0.05401352433745476,-3.5,36504413,-1.499099e+06,-1.670831e+06,-1.700875e+06,-1.644905e+06
IC0000,1980860,0.054263576296926075,-3.5,36504413,-1.5070925e+06,-1.679096e+06,-1.7086485e+06,-1.652528e+06
IC0000,1989988,0.054513628256397384,-3.5,36504413,-1.515856e+06,-1.6905215e+06,-1.7216085e+06,-1.6659805e+06
IC0000,1999117,0.05476370760981693,-3.45,36504413,-1.5264145e+06,-1.7001785e+06,-1.7316715e+06,-1.674912e+06
