code,rank,q,oir,n_total,cum1,cum5,cum10,cum20
IC0000,6490797,0.17779445206437977,-0.33333334,36507309,-1.064734e+06,-1.743707e+06,-1.870741e+06,-1.675639e+06
IC0000,6499926,0.17804451157985926,-0.33333334,36507309,-1.066476e+06,-1.746399e+06,-1.872859e+06,-1.674197e+06
IC0000,6509055,0.17829457109533875,-0.33333334,36507309,-1.067626e+06,-1.748618e+06,-1.874581e+06,-1.677967e+06
IC0000,6518185,0.1785446580025934,-0.33333334,36507309,-1.068182e+06,-1.749596e+06,-1.87525e+06,-1.67873e+06
IC0000,6527314,0.17879471751807288,-0.33333334,36507309,-1.069185e+06,-1.751365e+06,-1.876287e+06,-1.677455e+06
IC0000,6536443,0.17904477703355237,-0.33333334,36507309,-1.070753e+06,-1.753187e+06,-1.87801e+06,-1.677488e+06
IC0000,6545572,0.17929483654903186,-0.33333334,36507309,-1.071848e+06,-1.754638e+06,-1.879678e+06,-1.680183e+06
IC0000,6554701,0.17954489606451135,-0.33333334,36507309,-1.072605e+06,-1.755024e+06,-1.879872e+06,-1.678642e+06
IC0000,6563830,0.17979495557999084,-0.33333334,36507309,-1.073869e+06,-1.757737e+06,-1.882101e+06,-1.681321e+06
IC0000,6572959,0.18004501509547033,-0.33333334,36507309,-1.074398e+06,-1.758966e+06,-1.881924e+06,-1.682934e+06
IC0000,6582088,0.18029507461094982,-0.33333334,36507309,-1.074601e+06,-1.759336e+06,-1.882886e+06,-1.684173e+06
IC0000,6591217,0.1805451341264293,-0.33333334,36507309,-1.075366e+06,-1.760633e+06,-1.884919e+06,-1.685991e+06
IC0000,6600347,0.18079522103368398,-0.33333334,36507309,-1.076225e+06,-1.761765e+06,-1.887532e+06,-1.689411e+06
IC0000,6609476,0.18104528054916347,-0.33333334,36507309,-1.077142e+06,-1.76271e+06,-1.89025e+06,-1.694245e+06
IC0000,6618605,0.18129534006464296,-0.33333334,36507309,-1.077634e+06,-1.763444e+06,-1.890769e+06,-1.693811e+06
IC0000,6627734,0.18154539958012245,-0.33333334,36507309,-1.077992e+06,-1.76484e+06,-1.893254e+06,-1.695227e+06
IC0000,6636863,0.18179545909560194,-0.33333334,36507309,-1.078727e+06,-1.766286e+06,-1.89585e+06,-1.698815e+06
IC0000,6645992,0.18204551861108142,-0.33333334,36507309,-1.079351e+06,-1.767331e+06,-1.897136e+06,-1.700273e+06
IC0000,6655121,0.18229557812656091,-0.33333334,36507309,-1.079955e+06,-1.768136e+06,-1.89824e+06,-1.701508e+06
IC0000,6664250,0.1825456376420404,-0.33333334,36507309,-1.080629e+06,-1.769575e+06,-1.899551e+06,-1.702767e+06
IC0000,6673379,0.1827956971575199,-0.33333334,36507309,-1.081506e+06,-1.771679e+06,-1.901951e+06,-1.705018e+06
IC0000,6682508,0.18304575667299938,-0.33333334,36507309,-1.082267e+06,-1.773684e+06,-1.904826e+06,-1.709023e+06
IC0000,6691638,0.18329584358025403,-0.33333334,36507309,-1.082418e+06,-1.774444e+06,-1.905869e+06,-1.709292e+06
IC0000,6700767,0.18354590309573351,-0.33333334,36507309,-1.082914e+06,-1.775147e+06,-1.907572e+06,-1.711332e+06
IC0000,6709896,0.183795962611213,-0.33333334,36507309,-1.083547e+06,-1.775397e+06,-1.908056e+06,-1.71214e+06
IC0000,6719025,0.1840460221266925,-0.33333334,36507309,-1.084199e+06,-1.777422e+06,-1.911142e+06,-1.715743e+06
IC0000,6728154,0.18429608164217198,-0.33333334,36507309,-1.084317e+06,-1.778861e+06,-1.912814e+06,-1.717374e+06
IC0000,6737283,0.18454614115765147,-0.33333334,36507309,-1.084901e+06,-1.780378e+06,-1.913597e+06,-1.717616e+06
IC0000,6746412,0.18479620067313096,-0.33333334,36507309,-1.084913e+06,-1.780568e+06,-1.913672e+06,-1.716766e+06
IC0000,6755541,0.18504626018861045,-0.33333334,36507309,-1.085208e+06,-1.780963e+06,-1.914902e+06,-1.719226e+06
IC0000,6764670,0.18529631970408994,-0.33333334,36507309,-1.08548e+06,-1.781472e+06,-1.915486e+06,-1.720436e+06
IC0000,6773800,0.18554640661134458,-0.33333334,36507309,-1.085766e+06,-1.781418e+06,-1.915215e+06,-1.720965e+06
IC0000,6782929,0.18579646612682407,-0.33333334,36507309,-1.086329e+06,-1.782698e+06,-1.917378e+06,-1.724143e+06
IC0000,6792058,0.18604652564230356,-0.33333334,36507309,-1.086929e+06,-1.783854e+06,-1.918962e+06,-1.726543e+06
IC0000,6801187,0.18629658515778305,-0.33333334,36507309,-1.087136e+06,-1.784629e+06,-1.918817e+06,-1.725752e+06
IC0000,6810316,0.18654664467326254,-0.33333334,36507309,-1.088025e+06,-1.786598e+06,-1.920212e+06,-1.727717e+06
IC0000,6819445,0.18679670418874203,-0.33333334,36507309,-1.088751e+06,-1.78795e+06,-1.922548e+06,-1.730554e+06
IC0000,6828574,0.18704676370422152,-0.33333334,36507309,-1.089586e+06,-1.789595e+06,-1.92517e+06,-1.733494e+06
IC0000,6837703,0.187296823219701,-0.33333334,36507309,-1.090463e+06,-1.791278e+06,-1.926531e+06,-1.734286e+06
IC0000,6846832,0.1875468827351805,-0.33333334,36507309,-1.091007e+06,-1.793378e+06,-1.9289e+06,-1.736473e+06
IC0000,6855962,0.18779696964243517,-0.33333334,36507309,-1.091415e+06,-1.794884e+06,-1.931135e+06,-1.736555e+06
IC0000,6865091,0.18804702915791466,-0.33333334,36507309,-1.092514e+06,-1.798407e+06,-1.934158e+06,-1.739159e+06
IC0000,6874220,0.18829708867339415,-0.33333334,36507309,-1.093576e+06,-1.801274e+06,-1.936879e+06,-1.740271e+06
IC0000,6883349,0.18854714818887364,-0.33333334,36507309,-1.09426e+06,-1.804944e+06,-1.941339e+06,-1.745906e+06
IC0000,6892478,0.18879720770435313,-0.33333334,36507309,-1.095351e+06,-1.808574e+06,-1.946312e+06,-1.752052e+06
IC0000,6901607,0.18904726721983262,-0.33333334,36507309,-1.096249e+06,-1.812157e+06,-1.951568e+06,-1.758216e+06
IC0000,6910736,0.1892973267353121,-0.33333334,36507309,-1.096888e+06,-1.813525e+06,-1.952159e+06,-1.757565e+06
IC0000,6919865,0.1895473862507916,-0.33333334,36507309,-1.097508e+06,-1.81563e+06,-1.954686e+06,-1.761593e+06
IC0000,6928994,0.18979744576627108,-0.33333334,36507309,-1.098012e+06,-1.817515e+06,-1.957991e+06,-1.76622e+06
IC0000,6938124,0.19004753267352573,-0.33333334,36507309,-1.098455e+06,-1.819392e+06,-1.959226e+06,-1.767599e+06
IC0000,6947253,0.19029759218900522,-0.33333334,36507309,-1.098394e+06,-1.820601e+06,-1.960635e+06,-1.769753e+06
IC0000,6956382,0.1905476517044847,-0.33333334,36507309,-1.099672e+06,-1.824744e+06,-1.96753e+06,-1.780055e+06
IC0000,6965511,0.1907977112199642,-0.33333334,36507309,-1.100708e+06,-1.826839e+06,-1.970316e+06,-1.783538e+06
IC0000,6974640,0.19104777073544368,-0.33333334,36507309,-1.101829e+06,-1.82745e+06,-1.971257e+06,-1.782428e+06
IC0000,6983769,0.19129783025092317,-0.33333334,36507309,-1.102861e+06,-1.829605e+06,-1.974452e+06,-1.78486e+06
IC0000,6992898,0.19154788976640266,-0.33333334,36507309,-1.103908e+06,-1.831745e+06,-1.976446e+06,-1.787018e+06
IC0000,7002027,0.19179794928188215,-0.33333334,36507309,-1.105017e+06,-1.833535e+06,-1.977818e+06,-1.787609e+06
IC0000,7011156,0.19204800879736164,-0.33333334,36507309,-1.105663e+06,-1.83469e+06,-1.978653e+06,-1.788151e+06
IC0000,7020286,0.1922980957046163,-0.33333334,36507309,-1.105648e+06,-1.834502e+06,-1.978489e+06,-1.787962e+06
IC0000,7029415,0.1925481552200958,-0.33333334,36507309,-1.105678e+06,-1.835015e+06,-1.978733e+06,-1.787455e+06
IC0000,7038544,0.1927982147355753,-0.33333334,36507309,-1.105777e+06,-1.834806e+06,-1.977976e+06,-1.784247e+06
IC0000,7047673,0.19304827425105478,-0.33333334,36507309,-1.106593e+06,-1.836204e+06,-1.97973e+06,-1.785887e+06
IC0000,7056802,0.19329833376653427,-0.33333334,36507309,-1.10694e+06,-1.837682e+06,-1.982408e+06,-1.788323e+06
IC0000,7065931,0.19354839328201376,-0.33333334,36507309,-1.107319e+06,-1.839412e+06,-1.985147e+06,-1.792249e+06
IC0000,7075060,0.19379845279749325,-0.33333334,36507309,-1.107907e+06,-1.840629e+06,-1.985796e+06,-1.792658e+06
IC0000,7084189,0.19404851231297274,-0.33333334,36507309,-1.10785e+06,-1.840615e+06,-1.98566e+06,-1.791843e+06
IC0000,7093318,0.19429857182845223,-0.33333334,36507309,-1.108349e+06,-1.841271e+06,-1.986456e+06,-1.793619e+06
IC0000,7102448,0.19454865873570687,-0.33333334,36507309,-1.108594e+06,-1.842344e+06,-1.986894e+06,-1.793707e+06
IC0000,7111577,0.19479871825118636,-0.33333334,36507309,-1.108827e+06,-1.843309e+06,-1.987724e+06,-1.794366e+06
IC0000,7120706,0.19504877776666585,-0.33333334,36507309,-1.109284e+06,-1.844565e+06,-1.989085e+06,-1.797486e+06
IC0000,7129835,0.19529883728214534,-0.33333334,36507309,-1.109726e+06,-1.845432e+06,-1.989836e+06,-1.798464e+06
IC0000,7138964,0.19554889679762483,-0.33333334,36507309,-1.110161e+06,-1.8473e+06,-1.992884e+06,-1.80254e+06
IC0000,7148093,0.19579895631310432,-0.33333334,36507309,-1.110649e+06,-1.847813e+06,-1.992476e+06,-1.801881e+06
IC0000,7157222,0.1960490158285838,-0.33333334,36507309,-1.110855e+06,-1.848357e+06,-1.993039e+06,-1.801888e+06
IC0000,7166351,0.1962990753440633,-0.33333334,36507309,-1.111063e+06,-1.849455e+06,-1.994293e+06,-1.803771e+06
IC0000,7175480,0.19654913485954278,-0.33333334,36507309,-1.111469e+06,-1.850171e+06,-1.995531e+06,-1.806431e+06
IC0000,7184610,0.19679922176679743,-0.33333334,36507309,-1.111757e+06,-1.850338e+06,-1.995608e+06,-1.806769e+06
IC0000,7193739,0.19704928128227692,-0.33333334,36507309,-1.111908e+06,-1.850869e+06,-1.995506e+06,-1.805728e+06
IC0000,7202868,0.1972993407977564,-0.33333334,36507309,-1.112175e+06,-1.852018e+06,-1.997402e+06,-1.805922e+06
IC0000,7211997,0.1975494003132359,-0.33333334,36507309,-1.112412e+06,-1.852825e+06,-1.998249e+06,-1.805835e+06
IC0000,7221126,0.19779945982871538,-0.33333334,36507309,-1.113178e+06,-1.856201e+06,-2.003577e+06,-1.812102e+06
IC0000,7230255,0.19804951934419487,-0.33333334,36507309,-1.113774e+06,-1.857736e+06,-2.004662e+06,-1.81193e+06
IC0000,7239384,0.19829957885967436,-0.33333334,36507309,-1.11454e+06,-1.859538e+06,-2.006182e+06,-1.812869e+06
IC0000,7248513,0.19854963837515385,-0.33333334,36507309,-1.115026e+06,-1.860655e+06,-2.007398e+06,-1.813321e+06
IC0000,7257642,0.19879969789063334,-0.33333334,36507309,-1.115621e+06,-1.862565e+06,-2.008904e+06,-1.813897e+06
IC0000,7266771,0.19904975740611283,-0.33333334,36507309,-1.116263e+06,-1.86473e+06,-2.011457e+06,-1.817474e+06
IC0000,7275901,0.1992998443133675,-0.33333334,36507309,-1.116976e+06,-1.865212e+06,-2.012261e+06,-1.818172e+06
IC0000,7285030,0.199549903828847,-0.33333334,36507309,-1.117061e+06,-1.865427e+06,-2.011769e+06,-1.816649e+06
IC0000,7294159,0.19979996334432648,-0.33333334,36507309,-1.117319e+06,-1.866328e+06,-2.013287e+06,-1.818589e+06
IC0000,7303288,0.20005002285980597,-0.33333334,36507309,-1.117727e+06,-1.867328e+06,-2.015407e+06,-1.820957e+06
IC0000,7312417,0.20030008237528546,-0.33333334,36507309,-1.117877e+06,-1.867871e+06,-2.01547e+06,-1.819712e+06
IC0000,7321546,0.20055014189076495,-0.33333334,36507309,-1.118522e+06,-1.86878e+06,-2.016096e+06,-1.819177e+06
IC0000,7330675,0.20080020140624444,-0.33333334,36507309,-1.11872e+06,-1.869717e+06,-2.017962e+06,-1.823796e+06
IC0000,7339804,0.20105026092172393,-0.33333334,36507309,-1.11952e+06,-1.871109e+06,-2.019535e+06,-1.822304e+06
IC0000,7348933,0.20130032043720342,-0.33333334,36507309,-1.120169e+06,-1.873693e+06,-2.022908e+06,-1.827e+06
IC0000,7358063,0.20155040734445806,-0.33333334,36507309,-1.12114e+06,-1.874934e+06,-2.024906e+06,-1.829356e+06
IC0000,7367192,0.20180046685993755,-0.33333334,36507309,-1.121785e+06,-1.876095e+06,-2.026423e+06,-1.830174e+06
IC0000,7376321,0.20205052637541704,-0.33333334,36507309,-1.122075e+06,-1.8774e+06,-2.027035e+06,-1.830702e+06
IC0000,7385450,0.20230058589089653,-0.33333334,36507309,-1.122652e+06,-1.879925e+06,-2.030077e+06,-1.834474e+06
IC0000,7394579,0.20255064540637602,-0.33333334,36507309,-1.122942e+06,-1.881476e+06,-2.032117e+06,-1.837632e+06
IC0000,7403708,0.2028007049218555,-0.33333334,36507309,-1.123509e+06,-1.883358e+06,-2.03504e+06,-1.84176e+06
IC0000,7412837,0.203050764437335,-0.33333334,36507309,-1.12437e+06,-1.885135e+06,-2.037692e+06,-1.84496e+06
IC0000,7421966,0.20330082395281449,-0.33333334,36507309,-1.124518e+06,-1.887154e+06,-2.040039e+06,-1.847764e+06
IC0000,7431095,0.20355088346829397,-0.33333334,36507309,-1.124432e+06,-1.887848e+06,-2.040733e+06,-1.847329e+06
IC0000,7440225,0.20380097037554865,-0.33333334,36507309,-1.125076e+06,-1.889678e+06,-2.042796e+06,-1.84969e+06
IC0000,7449354,0.20405102989102814,-0.33333334,36507309,-1.125107e+06,-1.890371e+06,-2.043001e+06,-1.849027e+06
IC0000,7458483,0.20430108940650762,-0.33333334,36507309,-1.125174e+06,-1.891163e+06,-2.043743e+06,-1.850216e+06
IC0000,7467612,0.2045511489219871,-0.33333334,36507309,-1.125366e+06,-1.891953e+06,-2.044937e+06,-1.852098e+06
IC0000,7476741,0.2048012084374666,-0.33333334,36507309,-1.125663e+06,-1.892822e+06,-2.045704e+06,-1.853188e+06
IC0000,7485870,0.2050512679529461,-0.33333334,36507309,-1.125623e+06,-1.89304e+06,-2.04588e+06,-1.85302e+06
IC0000,7494999,0.20530132746842558,-0.33333334,36507309,-1.125706e+06,-1.894743e+06,-2.047872e+06,-1.854872e+06
IC0000,7504128,0.20555138698390507,-0.33333334,36507309,-1.126355e+06,-1.896082e+06,-2.049909e+06,-1.856902e+06
IC0000,7513257,0.20580144649938456,-0.33333334,36507309,-1.126667e+06,-1.897035e+06,-2.051988e+06,-1.859672e+06
IC0000,7522387,0.2060515334066392,-0.33333334,36507309,-1.127094e+06,-1.898875e+06,-2.053734e+06,-1.860469e+06
IC0000,7531516,0.2063015929221187,-0.33333334,36507309,-1.127771e+06,-1.900626e+06,-2.05713e+06,-1.864247e+06
IC0000,7540645,0.20655165243759818,-0.33333334,36507309,-1.128469e+06,-1.902666e+06,-2.059771e+06,-1.867499e+06
IC0000,7549774,0.20680171195307767,-0.33333334,36507309,-1.128915e+06,-1.90419e+06,-2.062435e+06,-1.870655e+06
IC0000,7558903,0.20705177146855716,-0.33333334,36507309,-1.129867e+06,-1.906339e+06,-2.064182e+06,-1.873815e+06
IC0000,7568032,0.20730183098403665,-0.33333334,36507309,-1.130456e+06,-1.908033e+06,-2.067746e+06,-1.879931e+06
IC0000,7577161,0.20755189049951614,-0.33333334,36507309,-1.131035e+06,-1.910756e+06,-2.071973e+06,-1.885215e+06
IC0000,7586290,0.20780195001499563,-0.33333334,36507309,-1.13118e+06,-1.911815e+06,-2.073023e+06,-1.887041e+06
IC0000,7595419,0.20805200953047512,-0.33333334,36507309,-1.132367e+06,-1.914761e+06,-2.075245e+06,-1.888709e+06
IC0000,7604549,0.20830209643772976,-0.33333334,36507309,-1.132997e+06,-1.916196e+06,-2.075764e+06,-1.887763e+06
IC0000,7613678,0.20855215595320925,-0.33333334,36507309,-1.133347e+06,-1.916586e+06,-2.075349e+06,-1.886716e+06
IC0000,7622807,0.20880221546868874,-0.33333334,36507309,-1.134071e+06,-1.918914e+06,-2.077235e+06,-1.888157e+06
IC0000,7631936,0.20905227498416823,-0.33333334,36507309,-1.134692e+06,-1.92031e+06,-2.078212e+06,-1.889232e+06
IC0000,7641065,0.20930233449964772,-0.33333334,36507309,-1.135298e+06,-1.922634e+06,-2.082365e+06,-1.896657e+06
IC0000,7650194,0.2095523940151272,-0.33333334,36507309,-1.136396e+06,-1.926778e+06,-2.087806e+06,-1.902181e+06
IC0000,7659323,0.2098024535306067,-0.33333334,36507309,-1.13737e+06,-1.931801e+06,-2.09436e+06,-1.912187e+06
IC0000,7668452,0.2100525130460862,-0.33333334,36507309,-1.137815e+06,-1.933338e+06,-2.09553e+06,-1.911061e+06
IC0000,7677581,0.21030257256156568,-0.33333334,36507309,-1.138105e+06,-1.935845e+06,-2.097972e+06,-1.913147e+06
IC0000,7686711,0.21055265946882035,-0.33333334,36507309,-1.138822e+06,-1.937651e+06,-2.101852e+06,-1.91697e+06
IC0000,7695840,0.21080271898429984,-0.33333334,36507309,-1.139569e+06,-1.939518e+06,-2.102893e+06,-1.917163e+06
IC0000,7704969,0.21105277849977933,-0.33333334,36507309,-1.139582e+06,-1.940086e+06,-2.104593e+06,-1.918461e+06
IC0000,7714098,0.21130283801525881,-0.33333334,36507309,-1.139948e+06,-1.94169e+06,-2.106145e+06,-1.921607e+06
IC0000,7723227,0.2115528975307383,-0.33333334,36507309,-1.140676e+06,-1.943961e+06,-2.109075e+06,-1.924438e+06
IC0000,7732356,0.2118029570462178,-0.33333334,36507309,-1.141396e+06,-1.945797e+06,-2.110773e+06,-1.925875e+06
IC0000,7741485,0.21205301656169728,-0.33333334,36507309,-1.141891e+06,-1.948062e+06,-2.112862e+06,-1.93022e+06
IC0000,7750614,0.21230307607717677,-0.33333334,36507309,-1.142679e+06,-1.951659e+06,-2.118339e+06,-1.936675e+06
IC0000,7759743,0.21255313559265626,-0.33333334,36507309,-1.143077e+06,-1.953288e+06,-2.118531e+06,-1.93519e+06
IC0000,7768872,0.21280319510813575,-0.33333334,36507309,-1.144152e+06,-1.954987e+06,-2.120252e+06,-1.935616e+06
IC0000,7778002,0.2130532820153904,-0.33333334,36507309,-1.145428e+06,-1.957365e+06,-2.122043e+06,-1.935548e+06
IC0000,7787131,0.21330334153086988,-0.33333334,36507309,-1.146062e+06,-1.95951e+06,-2.122937e+06,-1.936476e+06
IC0000,7796260,0.21355340104634937,-0.33333334,36507309,-1.146769e+06,-1.960407e+06,-2.123665e+06,-1.935635e+06
IC0000,7805389,0.21380346056182886,-0.33333334,36507309,-1.147203e+06,-1.961085e+06,-2.124807e+06,-1.937484e+06
IC0000,7814518,0.21405352007730835,-0.33333334,36507309,-1.147403e+06,-1.961356e+06,-2.125233e+06,-1.938022e+06
IC0000,7823647,0.21430357959278784,-0.33333334,36507309,-1.147548e+06,-1.962226e+06,-2.125248e+06,-1.938104e+06
IC0000,7832776,0.21455363910826733,-0.33333334,36507309,-1.147764e+06,-1.962546e+06,-2.125165e+06,-1.936735e+06
IC0000,7841905,0.21480369862374682,-0.33333334,36507309,-1.148353e+06,-1.963367e+06,-2.126062e+06,-1.936249e+06
IC0000,7851034,0.2150537581392263,-0.33333334,36507309,-1.148857e+06,-1.963689e+06,-2.126774e+06,-1.936851e+06
IC0000,7860164,0.21530384504648098,-0.33333334,36507309,-1.149596e+06,-1.965925e+06,-2.129685e+06,-1.941139e+06
IC0000,7869293,0.21555390456196047,-0.33333334,36507309,-1.150524e+06,-1.968321e+06,-2.13261e+06,-1.946518e+06
IC0000,7878422,0.21580396407743996,-0.33333334,36507309,-1.151303e+06,-1.969748e+06,-2.133534e+06,-1.944844e+06
IC0000,7887551,0.21605402359291945,-0.33333334,36507309,-1.151775e+06,-1.971286e+06,-2.134034e+06,-1.943979e+06
IC0000,7896680,0.21630408310839894,-0.33333334,36507309,-1.152079e+06,-1.972145e+06,-2.135339e+06,-1.943534e+06
IC0000,7905809,0.21655414262387843,-0.33333334,36507309,-1.152952e+06,-1.973762e+06,-2.137929e+06,-1.94514e+06
IC0000,7914938,0.21680420213935792,-0.33333334,36507309,-1.153392e+06,-1.975724e+06,-2.140524e+06,-1.950366e+06
IC0000,7924067,0.2170542616548374,-0.33333334,36507309,-1.154387e+06,-1.978027e+06,-2.143091e+06,-1.952624e+06
IC0000,7933196,0.2173043211703169,-0.33333334,36507309,-1.154947e+06,-1.979386e+06,-2.14448e+06,-1.95282e+06
IC0000,7942326,0.21755440807757154,-0.33333334,36507309,-1.155648e+06,-1.981153e+06,-2.147695e+06,-1.956065e+06
IC0000,7951455,0.21780446759305103,-0.33333334,36507309,-1.156383e+06,-1.982146e+06,-2.149625e+06,-1.95641e+06
IC0000,7960584,0.21805452710853052,-0.33333334,36507309,-1.156689e+06,-1.984143e+06,-2.151255e+06,-1.959347e+06
IC0000,7969713,0.21830458662401,-0.33333334,36507309,-1.157286e+06,-1.986915e+06,-2.153973e+06,-1.961849e+06
IC0000,7978842,0.2185546461394895,-0.33333334,36507309,-1.15762e+06,-1.987755e+06,-2.154353e+06,-1.960381e+06
IC0000,7987971,0.21880470565496898,-0.33333334,36507309,-1.158135e+06,-1.989259e+06,-2.155475e+06,-1.961118e+06
IC0000,7997100,0.21905476517044847,-0.33333334,36507309,-1.158416e+06,-1.990649e+06,-2.157352e+06,-1.962873e+06
IC0000,8006229,0.21930482468592796,-0.33333334,36507309,-1.158692e+06,-1.991528e+06,-2.158527e+06,-1.963738e+06
IC0000,8015358,0.21955488420140745,-0.33333334,36507309,-1.159034e+06,-1.992453e+06,-2.159623e+06,-1.965517e+06
IC0000,8024488,0.2198049711086621,-0.33333334,36507309,-1.159753e+06,-1.994438e+06,-2.162181e+06,-1.968143e+06
IC0000,8033617,0.22005503062414158,-0.33333334,36507309,-1.160724e+06,-1.996742e+06,-2.165587e+06,-1.973206e+06
IC0000,8042746,0.22030509013962107,-0.33333334,36507309,-1.161572e+06,-1.997343e+06,-2.166345e+06,-1.973231e+06
IC0000,8051875,0.22055514965510056,-0.33333334,36507309,-1.162171e+06,-1.998876e+06,-2.168271e+06,-1.975231e+06
IC0000,8061004,0.22080520917058005,-0.33333334,36507309,-1.163057e+06,-2.000326e+06,-2.170957e+06,-1.980574e+06
IC0000,8070133,0.22105526868605954,-0.33333334,36507309,-1.163579e+06,-2.002811e+06,-2.172874e+06,-1.983128e+06
IC0000,8079262,0.22130532820153903,-0.33333334,36507309,-1.164359e+06,-2.004355e+06,-2.17437e+06,-1.985271e+06
IC0000,8088391,0.22155538771701852,-0.33333334,36507309,-1.16449e+06,-2.006177e+06,-2.176819e+06,-1.987632e+06
IC0000,8097520,0.221805447232498,-0.33333334,36507309,-1.164505e+06,-2.007076e+06,-2.178342e+06,-1.990704e+06
IC0000,8106650,0.22205553413975268,-0.33333334,36507309,-1.16565e+06,-2.010058e+06,-2.180078e+06,-1.990217e+06
IC0000,8115779,0.22230559365523217,-0.33333334,36507309,-1.166233e+06,-2.012015e+06,-2.182365e+06,-1.991925e+06
IC0000,8124908,0.22255565317071166,-0.33333334,36507309,-1.166984e+06,-2.014589e+06,-2.18607e+06,-1.995801e+06
IC0000,8134037,0.22280571268619115,-0.33333334,36507309,-1.168332e+06,-2.01876e+06,-2.190549e+06,-2.00204e+06
IC0000,8143166,0.22305577220167064,-0.33333334,36507309,-1.169525e+06,-2.022705e+06,-2.194438e+06,-2.00557e+06
IC0000,8152295,0.22330583171715013,-0.33333334,36507309,-1.171222e+06,-2.025832e+06,-2.196787e+06,-2.006069e+06
IC0000,8161424,0.22355589123262962,-0.33333334,36507309,-1.171859e+06,-2.026883e+06,-2.198159e+06,-2.006161e+06
IC0000,8170553,0.2238059507481091,-0.33333334,36507309,-1.172095e+06,-2.028933e+06,-2.200245e+06,-2.009639e+06
IC0000,8179682,0.2240560102635886,-0.33333334,36507309,-1.172607e+06,-2.030916e+06,-2.201187e+06,-2.010527e+06
IC0000,8188812,0.22430609717084324,-0.33333334,36507309,-1.172874e+06,-2.031435e+06,-2.201571e+06,-2.01171e+06
IC0000,8197941,0.22455615668632273,-0.33333334,36507309,-1.173275e+06,-2.032338e+06,-2.202676e+06,-2.01298e+06
IC0000,8207070,0.22480621620180222,-0.33333334,36507309,-1.173638e+06,-2.032466e+06,-2.202777e+06,-2.01303e+06
IC0000,8216199,0.2250562757172817,-0.33333334,36507309,-1.173703e+06,-2.03235e+06,-2.203507e+06,-2.013882e+06
IC0000,8225328,0.2253063352327612,-0.33333334,36507309,-1.174076e+06,-2.033106e+06,-2.204218e+06,-2.015494e+06
IC0000,8234457,0.22555639474824069,-0.33333334,36507309,-1.174318e+06,-2.033436e+06,-2.205268e+06,-2.016416e+06
IC0000,8243586,0.22580645426372017,-0.33333334,36507309,-1.17459e+06,-2.033604e+06,-2.205298e+06,-2.01623e+06
IC0000,8252715,0.22605651377919966,-0.33333334,36507309,-1.174684e+06,-2.034448e+06,-2.205927e+06,-2.017739e+06
IC0000,8261844,0.22630657329467915,-0.33333334,36507309,-1.175112e+06,-2.036138e+06,-2.208438e+06,-2.021299e+06
IC0000,8270974,0.22655666020193382,-0.33333334,36507309,-1.175331e+06,-2.038095e+06,-2.210667e+06,-2.023934e+06
IC0000,8280103,0.2268067197174133,-0.33333334,36507309,-1.175139e+06,-2.038253e+06,-2.210916e+06,-2.023518e+06
IC0000,8289232,0.2270567792328928,-0.33333334,36507309,-1.175478e+06,-2.039124e+06,-2.210773e+06,-2.023225e+06
IC0000,8298361,0.2273068387483723,-0.33333334,36507309,-1.175886e+06,-2.03999e+06,-2.211799e+06,-2.024499e+06
IC0000,8307490,0.22755689826385175,-0.33333334,36507309,-1.17608e+06,-2.040849e+06,-2.212506e+06,-2.02522e+06
IC0000,8316619,0.22780695777933124,-0.33333334,36507309,-1.176228e+06,-2.041227e+06,-2.212338e+06,-2.025046e+06
IC0000,8325748,0.22805701729481073,-0.33333334,36507309,-1.176543e+06,-2.041665e+06,-2.213145e+06,-2.025426e+06
IC0000,8334877,0.22830707681029022,-0.33333334,36507309,-1.176859e+06,-2.04307e+06,-2.215065e+06,-2.027673e+06
IC0000,8344006,0.2285571363257697,-0.33333334,36507309,-1.177268e+06,-2.043494e+06,-2.215646e+06,-2.027189e+06
IC0000,8353135,0.2288071958412492,-0.33333334,36507309,-1.177811e+06,-2.044551e+06,-2.217278e+06,-2.027814e+06
IC0000,8362265,0.22905728274850387,-0.33333334,36507309,-1.177862e+06,-2.045229e+06,-2.217261e+06,-2.027508e+06
IC0000,8371394,0.22930734226398336,-0.33333334,36507309,-1.178306e+06,-2.04657e+06,-2.218561e+06,-2.028877e+06
IC0000,8380523,0.22955740177946285,-0.33333334,36507309,-1.17868e+06,-2.047924e+06,-2.22023e+06,-2.030356e+06
IC0000,8389652,0.22980746129494234,-0.33333334,36507309,-1.179014e+06,-2.048482e+06,-2.221291e+06,-2.031573e+06
IC0000,8398781,0.23005752081042183,-0.33333334,36507309,-1.17917e+06,-2.048504e+06,-2.221366e+06,-2.031542e+06
IC0000,8407910,0.23030758032590132,-0.33333334,36507309,-1.179436e+06,-2.04916e+06,-2.221922e+06,-2.032311e+06
IC0000,8417039,0.2305576398413808,-0.33333334,36507309,-1.179395e+06,-2.049403e+06,-2.222451e+06,-2.032497e+06
IC0000,8426168,0.2308076993568603,-0.33333334,36507309,-1.179645e+06,-2.050492e+06,-2.222662e+06,-2.032307e+06
IC0000,8435297,0.23105775887233979,-0.33333334,36507309,-1.180046e+06,-2.05194e+06,-2.223828e+06,-2.034504e+06
IC0000,8444427,0.23130784577959443,-0.33333334,36507309,-1.180233e+06,-2.052133e+06,-2.223627e+06,-2.03325e+06
