hm,mean,sd,n,se,t
09:31,-0.00018045837216175862,0.004514507286107983,229,0.0002983270386550183,-0.6049011614077612
09:32,0.0001431619471812537,0.0043542282712999225,232,0.00028586909108067453,0.5007954747400525
09:33,-0.0005647663019372319,0.004578522439180843,231,0.00030124465992703716,-1.8747761439954518
09:34,0.00012087412707894739,0.004260704486169452,224,0.0002846802930988714,0.4245960468959015
09:35,6.572427969779595e-05,0.004217189616627853,221,0.00028367887222292956,0.2316854941743649
09:36,-0.0003459456780730297,0.004336774549668349,231,0.0002853388165612679,-1.212403143190118
09:37,-0.00015828613515453562,0.0043899463685588185,226,0.0002920148886889672,-0.5420481670136017
09:38,0.00011371573585613464,0.00414316122979567,230,0.00027319196130577396,0.41624846980346064
09:39,-0.00014038861825794766,0.00413178001885217,219,0.0002791998198062544,-0.5028248884808298
09:40,-0.00029840509603031045,0.004284990733194299,231,0.00028193169157920923,-1.0584304813652814
09:41,-7.65678816300582e-06,0.004372317476779413,220,0.000294781584149031,-0.025974445402039848
09:42,-0.000390170210784307,0.004417000587039812,225,0.0002944667058026541,-1.3250061996679228
09:43,-0.0004306263087647757,0.004865558154387656,229,0.00032152513300153006,-1.3393239425632286
09:44,0.00039896809924669743,0.004809834768274891,228,0.00031853908913582704,1.25249337633591
09:45,0.00023491445797617372,0.004614523812695028,228,0.0003056043051180859,0.7686883137506929
09:46,-0.00022370523106016692,0.0047856724162686015,225,0.0003190448277512401,-0.701171784030896
09:47,-0.00023480039788141308,0.004770648926689689,230,0.00031456727476857505,-0.7464234734975344
09:48,0.00035708618799043437,0.004763418185929687,221,0.00032042218201021685,1.1144240568808326
09:49,2.5703436619234722e-05,0.004468389106767065,226,0.0002972328220173552,0.08647576820346549
09:50,5.058753209326678e-05,0.004725266272452119,229,0.0003122543844939448,0.1620074356209649
09:51,-0.0004941235905879266,0.004874537074107917,225,0.0003249691382738611,-1.5205246664731409
09:52,0.0003447984035542674,0.0047511631224609885,221,0.0003195978172318077,1.0788509337790047
09:53,-6.730423774493174e-05,0.004681397579602303,221,0.0003149048789678656,-0.21372878681819277
09:54,0.00024985229050462503,0.004717833774177359,218,0.00031953202249230205,0.7819319283113301
09:55,0.00014654422372416465,0.0045846661722430725,226,0.0003049674573594273,0.4805241352406042
09:56,0.000473810957992322,0.004424630367985306,225,0.00029497535786568706,1.6062730169076198
09:57,-4.09690307179628e-05,0.004501370031084553,226,0.00029942668046911393,-0.13682491705073285
09:58,0.0004421448825355894,0.0047212184187747685,222,0.0003168674329748667,1.395362339337219
09:59,0.0006924103534175694,0.004630058274329977,221,0.0003114514235759291,2.2231728642228084
10:00,0.0004029006293728015,0.004339257788421941,229,0.0002867462258758835,1.40507735766048
10:01,-0.0002811623901161949,0.004471069562525367,224,0.0002987359009893424,-0.9411737564352052
10:02,-0.000250749116831836,0.004773831543675251,223,0.00031967940503921724,-0.784376825279298
10:03,0.0003060029642449868,0.004611814869615291,226,0.0003067733618456366,0.9974887076374074
10:04,-8.451419777884472e-05,0.004846055050541046,227,0.0003216439706340873,-0.26275697819621446
10:05,0.0001790072470207481,0.005324252040256513,229,0.00035183647817124653,0.5087796693258775
10:06,-0.0005470257548637295,0.005803215145851158,224,0.00038774362174129285,-1.4107924004194492
10:07,0.00047193423685517704,0.004906381028028905,227,0.000325647946389462,1.4492160693399934
10:08,6.190803919672901e-05,0.004870752226179136,225,0.00032471681507860906,0.19065239717180033
10:09,0.0001694709693826486,0.004769710385557118,215,0.00032529154838634844,0.5209817784179505
10:10,2.6822015056360623e-05,0.004247546242376753,224,0.00028380112095451564,0.09450989822080141
10:11,-0.0003385406326593687,0.003836568924542024,225,0.0002557712616361349,-1.3236070014033987
10:12,-0.00012453458816749345,0.0039744344978880535,220,0.00026795631918452903,-0.46475704900891807
10:13,-0.00016028309423995034,0.003669344177143179,214,0.000250831204090497,-0.6390077933928908
10:14,0.0003041758167178375,0.0033620977298102375,220,0.00022667258270260405,1.3419171083294101
10:15,-0.00037163327845506446,0.004031373876133379,225,0.0002687582584088919,-1.3827790098626749
10:16,-0.00019942383802650857,0.004066547172558942,223,0.00027231614035687644,-0.7323247082055405
10:17,0.00035527602196792164,0.004063676712969442,225,0.00027091178086462945,1.3114085361442724
10:18,0.0003269140523932407,0.004288730019865104,215,0.00029248895970650923,1.1176970669979287
10:19,-0.000223732489759193,0.004597636905496837,218,0.0003113912633250451,-0.7184931502899949
10:20,0.00020101426727291835,0.004007216999784994,227,0.0002659683337397,0.7557827070859067
10:21,0.00012261218072605836,0.003634779531286021,222,0.0002439504291790606,0.5026110474110317
10:22,-0.00044458943550376565,0.003630355726735414,221,0.00024420415299036244,-1.8205645975288203
10:23,7.682672076761573e-05,0.003505262397859753,222,0.00023525780834376036,0.32656395682882494
10:24,-0.00038538221283438155,0.003747954227343732,218,0.00025384349084671556,-1.518188280301803
10:25,0.00011415439498900458,0.0036194058917466193,226,0.00024075929860290274,0.4741432445244225
10:26,-0.0006235863966681538,0.003637133795379489,220,0.00024521551046052613,-2.543013675998837
10:27,0.00017430187655872298,0.003104099990573267,220,0.00020927837867166477,0.8328709237191858
10:28,-0.0001857450129342534,0.0037420133917645793,221,0.0002517150603409897,-0.7379177578116742
10:29,0.00016409284050003243,0.003732252094555405,219,0.000252202224590086,0.6506399408916351
10:30,7.256440779047374e-05,0.0035318207688285553,218,0.0002392050859275739,0.3033564587855154
10:31,-9.940759239677843e-05,0.003385061044267788,223,0.00022668045379327535,-0.43853623342149595
10:32,-8.748712058595107e-05,0.0032823997915243596,220,0.00022129934879950978,-0.39533383654559073
10:33,-0.00014428890618730923,0.003433522617459377,219,0.00023201595721973405,-0.6218921660231255
10:34,-0.0002642123746323358,0.003418678388191971,218,0.0002315421169793503,-1.141098552950948
10:35,-0.0002484640891156027,0.004085883664405864,208,0.0002833050587999239,-0.8770195991843315
10:36,-0.00038665219094467335,0.004628566514221758,221,0.00031135107693193225,-1.2418527494902594
10:37,0.00013401872750070274,0.003930339880751938,225,0.0002620226587167959,0.5114776262367268
10:38,3.2124209879246875e-05,0.003647940731228828,222,0.00024483375108261035,0.13120825759193516
10:39,8.876175751952536e-07,0.00390159752449858,226,0.00025953040679165137,0.003420090871694371
10:40,0.0004675351389540915,0.003504117322181937,215,0.00023897881785685146,1.9563873616369862
10:41,0.0002354613131650293,0.0036355699185798107,221,0.00024455489749000274,0.9628157750333126
10:42,-0.00010935616086444896,0.003581433303923537,221,0.00024091327470616902,-0.453923350624102
10:43,-0.00017557764075365963,0.0034439868091005145,217,0.00023379305849264903,-0.7509959529409218
10:44,1.4261793581354032e-05,0.00341612324116139,219,0.00023084021632719526,0.061782101092554956
10:45,-0.0001924439928795036,0.003411222874854921,219,0.0002305090802590822,-0.8348651283637282
10:46,-0.00035900468225220824,0.003698924343057942,228,0.00024496724893579024,-1.4655211413437108
10:47,0.0003261151455329382,0.003561508830639796,225,0.0002374339220426531,1.3734985410987495
10:48,-0.00030240319612493874,0.004013321103607172,217,0.00027244198875734716,-1.1099727964263129
10:49,-7.044008243172241e-05,0.0038323815324462643,215,0.00026136625118195313,-0.2695071843177057
10:50,-0.0004842158456499685,0.0043713120080124965,216,0.00029743010905920964,-1.6279987496275141
10:51,-8.030956378509944e-05,0.003939169549817614,215,0.00026864913351900665,-0.298938480586678
10:52,0.0002980584117036439,0.0033360048675782593,220,0.00022491340228979686,1.32521409871165
10:53,-7.678520609952139e-05,0.0034249101719760013,225,0.0002283273447984001,-0.3362943942054698
10:54,1.075784846951667e-05,0.0032347575628409687,216,0.00022009737418247956,0.048877677480138826
10:55,0.0003161376674802002,0.003090416637899197,213,0.0002117518588951689,1.4929628912335033
10:56,-0.00010382131559304376,0.0031411662553004894,221,0.00021129770813599143,-0.4913508835894436
10:57,-0.00022076334050773858,0.003280295516432094,207,0.0002279962991809625,-0.9682759821137138
10:58,0.00018094690181057692,0.003211531594199677,223,0.00021506006232218283,0.8413784496142256
10:59,-0.0004587588606803145,0.0035572455593252264,215,0.0002426021335566283,-1.89099268812997
13:01,4.918945427666631e-05,0.0036514520630916624,226,0.00024289097821185034,0.20251659670028216
13:02,-8.420600288967689e-05,0.0038921185497295136,219,0.0002630049985214231,-0.320168830870406
13:03,-0.00045086057325819637,0.0041849098497678625,228,0.00027715242537088724,-1.6267603383042804
13:04,8.085147320564592e-05,0.0036927713555933756,221,0.0002484026825356546,0.3254855075650838
13:05,0.00022211518094035392,0.0038819257266515255,220,0.00026171937910009793,0.8486768603229917
13:06,7.147196180800422e-05,0.003728997611497488,222,0.0002502739326835173,0.2855749339999534
13:07,-6.601138729407249e-05,0.004173776720520657,219,0.00028203769391494326,-0.23405164883379087
13:08,-0.00017205756833191366,0.004209392850413355,221,0.0002831544049715653,-0.6076457413727746
13:09,-0.00020143613529732674,0.0048484700932535105,222,0.00032540800616111986,-0.6190263653119502
13:10,9.162844638960822e-05,0.00490447003818101,223,0.00032842760568616936,0.2789913052472338
13:11,6.733777425265961e-05,0.003765833961958162,216,0.0002562325461900293,0.26279945796862203
13:12,-0.0003084745162950967,0.003932904210924467,215,0.0002682218409530076,-1.1500723252031566
13:13,7.860378879302802e-06,0.003574976018886626,222,0.0002399366802320685,0.03276022187062098
13:14,-0.0002460654491808901,0.0039348691874092154,215,0.0002683558512369867,-0.9169371491124604
13:15,-2.0485173036076944e-05,0.0034871056800479996,211,0.00024006225519400065,-0.08533275262086634
13:16,0.00010306262194556633,0.003494610421004405,215,0.00023833045257795325,0.4324358084783838
13:17,3.126373982861565e-05,0.0036503661906301986,217,0.0002478030037950377,0.12616368385297883
13:18,-0.00018267322331504251,0.003776677193182478,209,0.0002612382239877449,-0.6992591686108385
13:19,-0.00021447716615838179,0.0036979236630019247,206,0.0002576465500343631,-0.8324472659532073
13:20,-0.00026731249597508345,0.0033741242757671444,219,0.00022800218925009543,-1.172411970491514
13:21,-0.0004583024673221728,0.0033806478623980146,215,0.00023055827058984023,-1.98779452218171
13:22,0.00014212691819083035,0.0032645044421967017,215,0.0002226373550754366,0.6383785782160106
13:23,-8.349193704283332e-05,0.0033273674732043545,215,0.00022692457820635423,-0.3679281358712488
13:24,3.7274865180710236e-06,0.0033337614735938427,216,0.00022683373706816251,0.016432681338538854
13:25,-0.0005111712275463821,0.003844254926065406,208,0.00026655112022853553,-1.9177230510534498
13:26,-0.00019592047141370078,0.0039424715240350015,215,0.0002688743262915402,-0.7286693159437782
13:27,-6.100173652703789e-05,0.003619539138790562,223,0.00024238226837679995,-0.2516757390528522
13:28,-0.00023439653776064008,0.004019988532799983,212,0.00027609394596633433,-0.8489738409158067
13:29,-2.279165977177602e-05,0.0037194395724752132,210,0.00025666571490201947,-0.08879900371764336
13:30,-1.264222804369427e-05,0.00360370755127102,221,0.00024241160272590865,-0.05215190981592023
13:31,0.00011659044124419059,0.00318775677114361,220,0.00021491851766712903,0.5424867178023658
13:32,-0.00021475637980208337,0.0034392605937427845,217,0.00023347222208855512,-0.91983696339099
13:33,-1.6207203191524803e-05,0.0032523964837009407,219,0.000219776587341178,-0.07374399333248803
13:34,-0.00022109202582252298,0.0033846236933073094,211,0.00023300710427199214,-0.9488638834137841
13:35,-6.490613367585512e-06,0.003429996145284825,221,0.00023072650904453246,-0.02813119911736176
13:36,-0.00023663969865137316,0.0034728089826672032,214,0.0002373963347796138,-0.996812772493126
13:37,9.596884103323051e-05,0.003510200497408381,213,0.00024051497500552087,0.3990139949956447
13:38,-0.00019128350476506389,0.0037720059822113775,214,0.000257849020609254,-0.7418430534003699
13:39,0.0004233190898203856,0.003707119611498674,217,0.000251655677042711,1.682136063032426
13:40,-0.00010695770820905568,0.0036539865888561155,219,0.00024691353182605116,-0.433178803194985
13:41,-0.00017334197193840978,0.003782608777004335,219,0.0002556050138483795,-0.678163426172983
13:42,0.00019558137050058451,0.003642420335827163,214,0.00024899072818798966,0.7854966003108328
13:43,0.00010901201471483331,0.003616708631344504,214,0.0002472331122535734,0.44092805256209244
13:44,-0.00010474698324638366,0.0034466130347096235,223,0.00023080227994139217,-0.45383859844444413
13:45,0.00012366487904938485,0.0034684698831163163,217,0.00023545507785356266,0.5252164454329422
13:46,0.00027774791522124163,0.0035372298095037885,215,0.0002412370707487805,1.151348399145846
13:47,-0.00012736026942943335,0.003350199275840004,219,0.00022638548757719805,-0.5625814215940108
13:48,-3.1322664917295874e-05,0.0036969304675669727,222,0.00024812172690127877,-0.1262391057344138
13:49,-8.456082418108941e-05,0.0036008073505464327,220,0.0002427663820495036,-0.34832180414439023
13:50,0.00010193986747076146,0.0033284123517600007,218,0.00022542852956528324,0.4522048192717331
13:51,-0.00011466323129131467,0.0034824232570656614,221,0.0002342531382208097,-0.4894842910630797
13:52,0.0004158324229381919,0.00368417029286824,219,0.00024895315752800507,1.670323955989248
13:53,-7.972739351213475e-05,0.0038339415185476406,221,0.00025789881532999065,-0.3091421471251069
13:54,-7.088376911111078e-05,0.0035840169730395545,210,0.00024732066771930317,-0.28660673515389495
13:55,-0.00026635437235173447,0.003726139920967365,221,0.00025064729514583166,-1.0626660550905371
13:56,3.11371772701052e-05,0.0034116728783878426,218,0.00023106764398529212,0.13475351517448778
13:57,0.00027380056827489637,0.0031212642668892203,221,0.00020995895552092237,1.3040671096671188
13:58,0.0001906294068856866,0.003202303526505684,218,0.00021688736217439388,0.8789327555766302
13:59,5.0879550579732514e-05,0.0031787378133240505,219,0.00021479919565949083,0.2368703030917724
14:00,-9.548011434752804e-05,0.0031091848563792653,221,0.00020914640643916637,-0.4565228538856104
14:01,-0.0002477227275652069,0.0033842253204680404,216,0.0002302673669375994,-1.0758047519270837
14:02,-6.031560248250518e-05,0.0035382795750335564,217,0.00024019406853222435,-0.25111195647370144
14:03,0.00018776586393910445,0.003377969989324653,221,0.0002272268510754708,0.8263366017282004
14:04,8.810958451890078e-05,0.00349532499932368,224,0.00023354122505169766,0.3772763652301493
14:05,-0.00013328094350812829,0.003658577876752641,222,0.00024554766954546035,-0.5427905048125609
14:06,-0.00024170087619785637,0.003577446093233635,219,0.00024174140444071794,-0.9998323487738672
14:07,0.00023631324277429162,0.0037411191430764823,213,0.00025633725989556555,0.9218840946905966
14:08,0.00020204924920100569,0.0037940862745819075,225,0.00025293908497212714,0.7988059624050221
14:09,-8.38977679064699e-05,0.00385445795484316,216,0.00026226264512159295,-0.31989980070387963
14:10,0.00018748805409606216,0.003926600692985028,219,0.00026533508582993073,0.7066086021365247
14:11,-0.0003739569646235584,0.004364903209482974,220,0.00029428171434987854,-1.27074482167435
14:12,-7.851468997075966e-05,0.004296254301822195,220,0.0002896534059395636,-0.2710642732339968
14:13,9.726836555996154e-05,0.0044013458964058255,215,0.000300169298740037,0.3240450171561391
14:14,1.1468116840556132e-05,0.004253420398211169,207,0.0002956331540238038,0.038791714273131696
14:15,8.732886394544271e-05,0.004092796201352675,210,0.0002824297699960696,0.3092055909922598
14:16,0.0004428167769248059,0.003633432575280725,214,0.00024837633752548843,1.7828460687377836
14:17,1.0913847250319485e-05,0.0035170522268705754,212,0.0002415521386599674,0.04518215947441017
