hm,mean,sd,n,se,t
09:30,-0.0003704368382851455,0.0030780834253838767,19,0.0007061607679492546,-0.5245786159445287
09:31,-0.00019913151532795076,0.0031019619811430304,19,0.0007116388843425099,-0.279821015558938
09:32,0.0001624708227360594,0.0033131479500670686,19,0.0007600882683863838,0.21375257255446664
09:33,0.000372462659711044,0.003014460931059258,19,0.0006915647667230965,0.5385795772620362
09:34,0.0003842436936471349,0.0031263786436401507,19,0.0007172404508879566,0.5357250740270355
09:35,0.0004915470715971594,0.0032028314932728936,19,0.000734779937492948,0.6689718193372378
09:36,0.00038773938344898606,0.0034118362198623142,19,0.0007827289102258761,0.4953686753911953
09:37,0.00016011790137694852,0.0034947552055425157,19,0.0008017518301775021,0.19971005409678896
09:38,0.00028154884660172146,0.003167583157631446,19,0.0007266934147040495,0.3874382798919184
09:39,0.0002573882561063843,0.003075037603197902,19,0.0007054620084172198,0.36485062701514237
09:40,8.83728834905855e-05,0.0032751529639591243,19,0.000751371620765028,0.11761541299710844
09:41,9.638887660260951e-05,0.003022534877717891,19,0.0006934170571210185,0.13900563248732897
09:42,0.00013830250320484737,0.002886572460336732,19,0.0006622251393587043,0.2088451419086549
09:43,0.00013767327248937034,0.002903826434345652,19,0.0006661834724681443,0.20665969388178362
09:44,0.00033379364541600903,0.002672136435307771,19,0.0006130301413083991,0.5444979339899804
09:45,0.00016138866274676526,0.0026082458123280025,19,0.0005983726271500482,0.26971264296535974
09:46,8.711544374740013e-05,0.00259148480393543,19,0.0005945273881092555,0.14652889923952678
09:47,1.2184436604983177e-05,0.002596630509052076,19,0.0005957078938248723,0.020453710167831332
09:48,5.6932794637797413e-05,0.0024830502625891285,19,0.0005696507982293759,0.09994332460300147
09:49,-0.00023645929534002705,0.0024453404424257465,19,0.0005609995721624668,-0.4214963915721987
09:50,-3.153758559786513e-06,0.0024852713060257116,19,0.000570160340539338,-0.0055313537886609995
09:51,-0.00022551360253634611,0.0022007375703136066,19,0.000504883824750013,-0.44666434431328117
09:52,-0.00016104019050154045,0.0024842750151366673,19,0.0005699317757338795,-0.2825604701442995
09:53,-0.0003433134017127935,0.002570512080551694,19,0.0005897159153829114,-0.5821674347891306
09:54,-0.000202490851085683,0.002351382911331492,19,0.0005394442362138122,-0.37536938480778287
09:55,-0.00040611083321809803,0.0021068236989423956,19,0.0004833385050287611,-0.840220319698991
09:56,-0.00040775262118785587,0.001998478852303288,19,0.0004584824925259568,-0.8893526532308562
09:57,-0.000510251728503904,0.0019941300035226455,19,0.0004574847981914536,-1.1153413851586995
09:58,-0.0004837776688907147,0.0018751437951229708,19,0.0004301874898709666,-1.1245740061753593
09:59,-0.000745814812924923,0.0018052686065553735,19,0.0004141570222063874,-1.800802045928513
10:00,-0.0006178820610958372,0.0020165554996496547,19,0.00046262955984284287,-1.3355870759873931
