code,rank,q,mpb,n_total,cum1,cum5,cum10,cum20
IF0000,1057987,0.18779701981282904,-1.0,5633673,-272739.5,-365509.5,-381839.5,-393067.0
IF0000,1059396,0.18804712307583346,-1.0,5633673,-273173.5,-365980.5,-382451.0,-393561.5
IF0000,1060804,0.18829704883474777,-1.0,5633673,-273528.0,-366347.0,-382701.0,-393653.5
IF0000,1062213,0.18854715209775222,-1.0,5633673,-273875.5,-366696.0,-383129.5,-394104.0
IF0000,1063622,0.18879725536075664,-1.0,5633673,-274388.5,-367507.5,-384112.5,-395214.5
IF0000,1065031,0.1890473586237611,-1.0,5633673,-274838.5,-367983.5,-384630.5,-395752.0
IF0000,1066440,0.18929746188676552,-1.0,5633673,-275217.0,-368547.5,-385380.5,-396416.0
IF0000,1067848,0.18954738764567983,-1.0,5633673,-275576.0,-369030.0,-385738.0,-396557.0
IF0000,1069257,0.18979749090868425,-1.0,5633673,-275982.5,-369665.0,-386562.5,-397132.5
IF0000,1070666,0.1900475941716887,-1.0,5633673,-276377.0,-370235.5,-387202.5,-397777.0
IF0000,1072075,0.19029769743469313,-1.0,5633673,-276702.0,-370780.5,-387879.0,-398540.5
IF0000,1073483,0.19054762319360743,-1.0,5633673,-276941.5,-371079.0,-388180.5,-398727.5
IF0000,1074892,0.1907977264566119,-1.0,5633673,-277273.5,-371425.0,-388617.5,-399348.5
IF0000,1076301,0.1910478297196163,-1.0,5633673,-277503.5,-371799.5,-389074.5,-399880.5
IF0000,1077710,0.19129793298262074,-1.0,5633673,-277761.5,-372063.0,-389491.5,-400266.5
IF0000,1079118,0.19154785874153504,-1.0,5633673,-277907.5,-372160.0,-389603.0,-400449.5
IF0000,1080527,0.1917979620045395,-1.0,5633673,-278006.5,-372235.0,-389628.0,-400329.0
IF0000,1081936,0.19204806526754392,-1.0,5633673,-278082.0,-372315.5,-389705.0,-400334.5
IF0000,1083345,0.19229816853054837,-1.0,5633673,-278291.5,-372527.0,-390048.0,-400506.0
IF0000,1084754,0.1925482717935528,-1.0,5633673,-278532.0,-372907.0,-390577.0,-400975.0
IF0000,1086162,0.1927981975524671,-1.0,5633673,-278758.5,-373322.0,-390868.5,-401146.5
IF0000,1087571,0.19304830081547153,-1.0,5633673,-278913.5,-373653.5,-391273.5,-401529.5
IF0000,1088980,0.19329840407847598,-1.0,5633673,-279102.5,-373883.5,-391520.5,-401714.5
IF0000,1090389,0.1935485073414804,-1.0,5633673,-279335.5,-374287.0,-391920.5,-402163.5
IF0000,1091797,0.1937984331003947,-1.0,5633673,-279597.0,-374639.5,-392330.0,-402663.0
IF0000,1093206,0.19404853636339917,-0.96428573,5633673,-280299.0,-375629.0,-393588.0,-404087.0
IF0000,1094615,0.1942986396264036,-0.95,5633673,-281086.0,-376584.5,-394671.0,-405129.0
IF0000,1096024,0.19454874288940802,-0.95,5633673,-281646.5,-377313.5,-395305.0,-406039.5
IF0000,1097432,0.19479866864832232,-0.9318182,5633673,-282491.5,-378106.5,-396391.0,-406940.5
IF0000,1098841,0.19504877191132677,-0.9166667,5633673,-283333.0,-379423.5,-397644.0,-408208.5
IF0000,1100250,0.1952988751743312,-0.9166667,5633673,-283853.5,-380037.0,-398291.5,-408887.5
IF0000,1101659,0.19554897843733565,-0.9166667,5633673,-284334.5,-380652.5,-398935.5,-409645.5
IF0000,1103068,0.19579908170034008,-0.9166667,5633673,-284691.5,-381086.0,-399366.5,-410002.5
IF0000,1104476,0.19604900745925438,-0.9166667,5633673,-285082.5,-381494.0,-399969.5,-410371.0
IF0000,1105885,0.1962991107222588,-0.9166667,5633673,-285581.5,-382170.5,-400937.0,-411313.5
IF0000,1107294,0.19654921398526326,-0.9166667,5633673,-286184.0,-382878.5,-401370.0,-411838.0
IF0000,1108703,0.19679931724826769,-0.9166667,5633673,-286756.0,-383731.0,-402331.0,-413045.0
IF0000,1110111,0.197049243007182,-0.9,5633673,-287303.5,-384468.0,-403134.5,-413814.5
IF0000,1111520,0.19729934627018644,-0.9,5633673,-287846.0,-385187.0,-404063.0,-414896.0
IF0000,1112929,0.19754944953319087,-0.89285713,5633673,-288639.0,-386389.5,-405449.5,-415698.0
IF0000,1114338,0.1977995527961953,-0.8833333,5633673,-289512.0,-387363.0,-406486.0,-416818.5
IF0000,1115746,0.1980494785551096,-0.875,5633673,-290278.0,-388382.0,-407810.0,-418584.5
IF0000,1117155,0.19829958181811405,-0.8611111,5633673,-291040.0,-389033.5,-408805.0,-419429.5
IF0000,1118564,0.19854968508111848,-0.85,5633673,-291760.0,-389907.0,-409566.5,-420130.0
IF0000,1119973,0.19879978834412293,-0.85,5633673,-292187.5,-390528.5,-410251.5,-420805.5
IF0000,1121382,0.19904989160712735,-0.85,5633673,-292787.5,-391392.5,-411224.5,-421860.5
IF0000,1122790,0.19929981736604166,-0.8333333,5633673,-293327.5,-392304.5,-412257.5,-423195.0
IF0000,1124199,0.19954992062904608,-0.8333333,5633673,-293852.0,-392887.5,-412791.0,-423694.0
IF0000,1125608,0.19980002389205054,-0.8333333,5633673,-294229.0,-393536.5,-413483.0,-424385.0
IF0000,1127017,0.20005012715505496,-0.8333333,5633673,-294612.0,-393931.0,-413819.5,-424733.0
IF0000,1128425,0.20030005291396927,-0.8333333,5633673,-294988.5,-394330.5,-414304.5,-425245.5
IF0000,1129834,0.20055015617697372,-0.8333333,5633673,-295420.5,-395004.0,-414990.0,-425699.0
IF0000,1131243,0.20080025943997815,-0.8333333,5633673,-295821.0,-395786.5,-415862.0,-426524.5
IF0000,1132652,0.20105036270298257,-0.8333333,5633673,-296370.0,-396508.0,-416544.5,-427343.5
IF0000,1134061,0.20130046596598702,-0.8333333,5633673,-296982.0,-397283.0,-417238.5,-428271.0
IF0000,1135469,0.20155039172490133,-0.82,5633673,-297643.5,-398139.0,-418159.0,-429511.5
IF0000,1136878,0.20180049498790575,-0.8,5633673,-298516.0,-399243.0,-419340.0,-430644.0
IF0000,1138287,0.2020505982509102,-0.8,5633673,-299004.0,-399789.5,-420003.0,-431335.0
IF0000,1139696,0.20230070151391463,-0.8,5633673,-299795.5,-400883.5,-421280.0,-432462.0
IF0000,1141104,0.20255062727282894,-0.78571427,5633673,-300402.5,-401782.0,-422260.5,-433622.0
IF0000,1142513,0.20280073053583336,-0.7619048,5633673,-301121.0,-402690.5,-423119.5,-434572.0
IF0000,1143922,0.20305083379883782,-0.75,5633673,-301378.5,-403040.0,-423505.0,-435197.5
IF0000,1145331,0.20330093706184224,-0.75,5633673,-301499.5,-403130.5,-423875.0,-435719.0
IF0000,1146739,0.20355086282075655,-0.75,5633673,-301638.0,-403414.5,-424096.0,-436075.0
IF0000,1148148,0.203800966083761,-0.75,5633673,-301720.0,-403582.0,-424404.5,-436584.5
IF0000,1149557,0.20405106934676542,-0.75,5633673,-301892.5,-403791.5,-424684.5,-437218.0
IF0000,1150966,0.20430117260976985,-0.75,5633673,-302084.5,-404105.0,-425063.0,-437764.5
IF0000,1152375,0.2045512758727743,-0.75,5633673,-302127.5,-404117.5,-425050.5,-437761.0
IF0000,1153783,0.2048012016316886,-0.75,5633673,-302264.0,-404294.5,-425171.0,-437882.5
IF0000,1155192,0.20505130489469303,-0.75,5633673,-302446.5,-404586.0,-425420.0,-438127.5
IF0000,1156601,0.20530140815769748,-0.75,5633673,-302602.0,-404958.0,-425949.5,-438500.0
IF0000,1158010,0.2055515114207019,-0.75,5633673,-302767.5,-405176.0,-426263.0,-438936.0
IF0000,1159418,0.20580143717961621,-0.75,5633673,-302934.0,-405702.0,-427101.0,-440255.5
IF0000,1160827,0.20605154044262064,-0.75,5633673,-303055.5,-405985.0,-427368.0,-440599.5
IF0000,1162236,0.2063016437056251,-0.75,5633673,-303290.5,-406546.5,-427855.0,-440897.0
IF0000,1163645,0.20655174696862952,-0.75,5633673,-303502.5,-407072.5,-428360.5,-441509.5
IF0000,1165053,0.20680167272754382,-0.75,5633673,-303744.5,-407519.0,-428817.5,-441856.0
IF0000,1166462,0.20705177599054828,-0.75,5633673,-303945.0,-407774.5,-429038.0,-441943.0
IF0000,1167871,0.2073018792535527,-0.75,5633673,-304222.0,-408308.0,-429542.0,-442404.0
IF0000,1169280,0.20755198251655713,-0.75,5633673,-304425.5,-408748.0,-429890.5,-442915.5
IF0000,1170689,0.20780208577956158,-0.75,5633673,-304613.5,-409427.0,-430690.0,-444245.5
IF0000,1172097,0.20805201153847588,-0.75,5633673,-304799.5,-409764.5,-431188.5,-444536.5
IF0000,1173506,0.2083021148014803,-0.75,5633673,-305068.5,-410480.0,-432431.0,-446049.5
IF0000,1174915,0.20855221806448476,-0.75,5633673,-305164.5,-410880.0,-433026.0,-446612.5
IF0000,1176324,0.2088023213274892,-0.75,5633673,-305318.0,-411268.5,-433462.0,-447162.5
IF0000,1177732,0.2090522470864035,-0.75,5633673,-305514.0,-411542.0,-433756.0,-447273.0
IF0000,1179141,0.20930235034940792,-0.75,5633673,-305707.5,-411769.0,-433884.5,-447303.0
IF0000,1180550,0.20955245361241237,-0.75,5633673,-305931.0,-412005.0,-433982.0,-447185.0
IF0000,1181959,0.2098025568754168,-0.75,5633673,-306139.0,-412434.0,-434445.0,-447618.0
IF0000,1183367,0.2100524826343311,-0.75,5633673,-306364.0,-412641.0,-434568.0,-447547.0
IF0000,1184776,0.21030258589733553,-0.75,5633673,-306591.0,-412938.5,-434765.0,-447684.5
IF0000,1186185,0.21055268916033998,-0.75,5633673,-306839.5,-413311.5,-435142.0,-448084.0
IF0000,1187594,0.2108027924233444,-0.75,5633673,-307038.5,-413729.5,-435618.0,-448487.5
IF0000,1189003,0.21105289568634886,-0.75,5633673,-307241.5,-414053.5,-435920.5,-448770.0
IF0000,1190411,0.21130282144526316,-0.75,5633673,-307509.0,-414579.5,-436399.5,-449250.5
IF0000,1191820,0.2115529247082676,-0.75,5633673,-307776.0,-414964.5,-436765.0,-449416.0
IF0000,1193229,0.21180302797127204,-0.75,5633673,-307988.5,-415312.5,-437103.0,-449586.0
IF0000,1194638,0.21205313123427647,-0.75,5633673,-308214.0,-415671.0,-437462.0,-449948.5
IF0000,1196046,0.21230305699319077,-0.75,5633673,-308473.5,-416044.5,-437817.0,-450472.5
IF0000,1197455,0.2125531602561952,-0.75,5633673,-308743.0,-416390.5,-438125.0,-450686.5
IF0000,1198864,0.21280326351919965,-0.75,5633673,-308929.0,-416595.0,-438276.5,-450974.5
IF0000,1200273,0.21305336678220407,-0.75,5633673,-309079.5,-416824.0,-438565.0,-451407.0
IF0000,1201681,0.21330329254111838,-0.75,5633673,-309155.0,-417045.0,-438843.0,-451601.0
IF0000,1203090,0.2135533958041228,-0.75,5633673,-309246.5,-417408.5,-439476.5,-452549.0
IF0000,1204499,0.21380349906712726,-0.75,5633673,-309394.5,-417661.5,-439644.0,-452676.5
IF0000,1205908,0.21405360233013168,-0.75,5633673,-309526.5,-417907.0,-439978.5,-452881.5
IF0000,1207317,0.21430370559313613,-0.75,5633673,-309762.5,-418278.5,-440278.0,-453279.0
IF0000,1208725,0.21455363135205044,-0.75,5633673,-310005.5,-418665.5,-440784.0,-453895.0
IF0000,1210134,0.21480373461505486,-0.75,5633673,-310108.0,-418987.0,-441042.0,-454163.0
IF0000,1211543,0.21505383787805932,-0.75,5633673,-310224.5,-419168.5,-441239.0,-454422.0
IF0000,1212952,0.21530394114106374,-0.75,5633673,-310438.5,-419450.5,-441568.0,-454850.0
IF0000,1214360,0.21555386689997805,-0.75,5633673,-310573.0,-419749.0,-441864.5,-454859.0
IF0000,1215769,0.21580397016298247,-0.75,5633673,-310805.0,-420031.5,-442230.5,-455420.5
IF0000,1217178,0.21605407342598693,-0.75,5633673,-310937.0,-420340.0,-442625.5,-455929.0
IF0000,1218587,0.21630417668899135,-0.75,5633673,-311120.5,-420619.5,-442998.5,-456204.5
IF0000,1219995,0.21655410244790566,-0.75,5633673,-311241.5,-420830.0,-443286.0,-456530.5
IF0000,1221404,0.21680420571091008,-0.75,5633673,-311376.5,-421107.5,-443586.5,-456751.5
IF0000,1222813,0.21705430897391453,-0.75,5633673,-311549.5,-421368.0,-443798.0,-457084.5
IF0000,1224222,0.21730441223691896,-0.75,5633673,-311753.5,-421742.0,-444106.5,-457335.0
IF0000,1225631,0.2175545154999234,-0.75,5633673,-311859.0,-421756.5,-443909.0,-457018.0
IF0000,1227039,0.21780444125883772,-0.75,5633673,-312012.5,-422034.5,-444153.0,-457238.0
IF0000,1228448,0.21805454452184214,-0.75,5633673,-312195.0,-422352.0,-444522.0,-457495.0
IF0000,1229857,0.2183046477848466,-0.75,5633673,-312349.5,-422705.0,-444844.0,-457896.0
IF0000,1231266,0.21855475104785102,-0.75,5633673,-312484.5,-422826.5,-444968.5,-458036.5
IF0000,1232674,0.21880467680676532,-0.75,5633673,-312611.5,-423066.5,-445152.0,-458355.5
IF0000,1234083,0.21905478006976975,-0.75,5633673,-312757.5,-423306.5,-445476.5,-458544.5
IF0000,1235492,0.2193048833327742,-0.75,5633673,-312938.0,-423547.0,-445712.0,-458748.5
IF0000,1236901,0.21955498659577863,-0.75,5633673,-313070.5,-423964.0,-446293.0,-459396.5
IF0000,1238309,0.21980491235469293,-0.75,5633673,-313228.0,-424079.0,-446316.5,-459411.0
IF0000,1239718,0.22005501561769736,-0.75,5633673,-313352.0,-424274.5,-446591.0,-459821.0
IF0000,1241127,0.2203051188807018,-0.75,5633673,-313512.0,-424524.5,-446805.0,-459868.5
IF0000,1242536,0.22055522214370624,-0.75,5633673,-313646.0,-424802.0,-447126.0,-460021.0
IF0000,1243945,0.2208053254067107,-0.75,5633673,-313707.0,-424949.5,-447404.5,-460470.5
IF0000,1245353,0.221055251165625,-0.75,5633673,-313804.5,-425068.5,-447665.0,-460869.0
IF0000,1246762,0.22130535442862942,-0.75,5633673,-313919.0,-425243.0,-447852.5,-460970.0
IF0000,1248171,0.22155545769163387,-0.75,5633673,-314007.5,-425395.5,-448078.5,-461206.0
IF0000,1249580,0.2218055609546383,-0.75,5633673,-314169.5,-425708.0,-448415.5,-461758.0
IF0000,1250988,0.2220554867135526,-0.75,5633673,-314322.0,-425940.5,-448581.0,-461758.0
IF0000,1252397,0.22230558997655703,-0.75,5633673,-314391.5,-426097.5,-448800.0,-462201.0
IF0000,1253806,0.22255569323956148,-0.75,5633673,-314418.5,-426206.5,-449000.0,-462326.0
IF0000,1255215,0.2228057965025659,-0.75,5633673,-314560.5,-426450.5,-449202.0,-462767.0
IF0000,1256624,0.22305589976557036,-0.75,5633673,-314741.0,-426703.0,-449468.0,-463103.5
IF0000,1258032,0.22330582552448464,-0.75,5633673,-314933.0,-426938.5,-449649.5,-463273.0
IF0000,1259441,0.2235559287874891,-0.75,5633673,-315039.0,-427081.5,-449799.0,-463438.5
IF0000,1260850,0.22380603205049351,-0.75,5633673,-315194.5,-427290.5,-450000.0,-463780.5
IF0000,1262259,0.22405613531349797,-0.75,5633673,-315379.0,-427529.0,-450338.0,-464229.0
IF0000,1263667,0.22430606107241227,-0.75,5633673,-315528.0,-427795.0,-450587.0,-464563.0
IF0000,1265076,0.2245561643354167,-0.75,5633673,-315654.5,-427991.0,-450892.0,-464883.0
IF0000,1266485,0.22480626759842115,-0.75,5633673,-315820.0,-428279.5,-451271.0,-465323.0
IF0000,1267894,0.22505637086142558,-0.75,5633673,-315974.5,-428537.0,-451547.5,-465586.0
IF0000,1269302,0.22530629662033988,-0.75,5633673,-316111.5,-428827.0,-451870.0,-465843.5
IF0000,1270711,0.2255563998833443,-0.75,5633673,-316269.0,-429057.5,-452142.0,-466242.0
IF0000,1272120,0.22580650314634876,-0.75,5633673,-316391.5,-429391.5,-452477.5,-466515.0
IF0000,1273529,0.22605660640935318,-0.75,5633673,-316578.5,-429690.5,-452890.5,-467085.0
IF0000,1274938,0.22630670967235764,-0.75,5633673,-316843.0,-430105.0,-453417.0,-467816.5
IF0000,1276346,0.2265566354312719,-0.75,5633673,-317025.5,-430326.5,-453668.5,-467897.5
IF0000,1277755,0.22680673869427637,-0.75,5633673,-317182.5,-430480.0,-453788.5,-467976.0
IF0000,1279164,0.2270568419572808,-0.75,5633673,-317355.5,-430770.5,-454074.5,-468289.5
IF0000,1280573,0.22730694522028524,-0.75,5633673,-317535.0,-431017.5,-454254.0,-468385.0
IF0000,1281981,0.22755687097919955,-0.75,5633673,-317618.0,-431195.5,-454406.0,-468590.5
IF0000,1283390,0.22780697424220397,-0.75,5633673,-317669.0,-431184.5,-454380.5,-468587.5
IF0000,1284799,0.22805707750520843,-0.75,5633673,-317782.0,-431392.5,-454657.0,-468882.0
IF0000,1286208,0.22830718076821285,-0.75,5633673,-317876.5,-431686.5,-455053.5,-469572.0
IF0000,1287616,0.22855710652712716,-0.75,5633673,-318060.5,-431962.5,-455264.5,-469839.0
IF0000,1289025,0.22880720979013158,-0.75,5633673,-318210.5,-432236.0,-455512.5,-470169.5
IF0000,1290434,0.22905731305313604,-0.75,5633673,-318346.0,-432624.0,-456024.5,-470775.0
IF0000,1291843,0.22930741631614046,-0.75,5633673,-318457.0,-432864.5,-456325.5,-471014.5
IF0000,1293252,0.22955751957914491,-0.75,5633673,-318648.0,-433136.0,-456497.0,-470976.5
IF0000,1294660,0.2298074453380592,-0.75,5633673,-318812.5,-433521.0,-457032.0,-471707.5
IF0000,1296069,0.23005754860106364,-0.75,5633673,-318934.5,-433750.5,-457208.0,-471809.0
IF0000,1297478,0.23030765186406807,-0.75,5633673,-319085.5,-433889.5,-457350.0,-471926.5
IF0000,1298887,0.23055775512707252,-0.75,5633673,-319249.5,-434253.0,-457835.0,-472630.5
IF0000,1300295,0.23080768088598683,-0.75,5633673,-319390.0,-434483.5,-458076.5,-472882.0
IF0000,1301704,0.23105778414899125,-0.75,5633673,-319524.0,-434616.0,-458171.0,-472936.5
IF0000,1303113,0.23130788741199568,-0.75,5633673,-319672.5,-434881.5,-458422.0,-473069.0
IF0000,1304522,0.23155799067500013,-0.75,5633673,-319782.0,-435029.0,-458504.5,-472998.5
IF0000,1305930,0.23180791643391443,-0.75,5633673,-319870.5,-435260.0,-458783.5,-473371.0
IF0000,1307339,0.23205801969691886,-0.75,5633673,-319927.0,-435365.5,-458948.0,-473544.5
IF0000,1308748,0.2323081229599233,-0.75,5633673,-320009.0,-435396.0,-458980.5,-473474.5
IF0000,1310157,0.23255822622292774,-0.75,5633673,-320104.0,-435450.5,-458977.0,-473432.0
IF0000,1311566,0.2328083294859322,-0.75,5633673,-320195.0,-435489.0,-459020.0,-473501.0
IF0000,1312974,0.23305825524484647,-0.75,5633673,-320194.0,-435517.5,-458919.0,-473245.0
IF0000,1314383,0.23330835850785092,-0.75,5633673,-320321.0,-435710.0,-459069.0,-473249.0
IF0000,1315792,0.23355846177085535,-0.75,5633673,-320376.5,-435978.0,-459359.0,-473642.0
IF0000,1317201,0.2338085650338598,-0.75,5633673,-320495.5,-436238.0,-459660.5,-474234.5
IF0000,1318609,0.2340584907927741,-0.75,5633673,-320659.5,-436594.5,-460122.5,-474722.5
IF0000,1320018,0.23430859405577853,-0.75,5633673,-320771.5,-436935.5,-460628.0,-475482.5
IF0000,1321427,0.23455869731878295,-0.75,5633673,-320938.5,-437145.5,-460832.5,-475961.5
IF0000,1322836,0.2348088005817874,-0.75,5633673,-321062.0,-437306.0,-460990.5,-476189.5
IF0000,1324244,0.2350587263407017,-0.75,5633673,-321227.5,-437507.0,-461208.0,-476608.5
IF0000,1325653,0.23530882960370614,-0.75,5633673,-321362.5,-437733.5,-461296.0,-476600.5
IF0000,1327062,0.2355589328667106,-0.75,5633673,-321498.5,-437978.0,-461624.0,-476986.0
IF0000,1328471,0.23580903612971502,-0.75,5633673,-321638.0,-438228.5,-461898.0,-477408.0
IF0000,1329880,0.23605913939271947,-0.75,5633673,-321790.0,-438425.0,-462295.5,-478222.0
IF0000,1331288,0.23630906515163375,-0.75,5633673,-321954.0,-438765.5,-462786.0,-478872.0
IF0000,1332697,0.2365591684146382,-0.75,5633673,-322084.5,-438967.5,-462970.5,-478858.5
IF0000,1334106,0.23680927167764262,-0.75,5633673,-322214.0,-439373.0,-463333.5,-479254.5
IF0000,1335515,0.23705937494064708,-0.75,5633673,-322375.0,-439603.0,-463669.0,-479728.0
IF0000,1336923,0.23730930069956138,-0.75,5633673,-322445.0,-439737.0,-463766.5,-479846.5
IF0000,1338332,0.2375594039625658,-0.75,5633673,-322540.0,-439828.5,-463839.0,-479961.5
IF0000,1339741,0.23780950722557023,-0.75,5633673,-322639.5,-439958.5,-464054.0,-480046.5
IF0000,1341150,0.23805961048857469,-0.75,5633673,-322749.5,-440208.5,-464453.0,-480423.0
IF0000,1342558,0.238309536247489,-0.75,5633673,-322917.5,-440484.0,-464823.0,-480837.5
IF0000,1343967,0.23855963951049342,-0.75,5633673,-323094.5,-440772.0,-465128.0,-481213.5
IF0000,1345376,0.23880974277349787,-0.75,5633673,-323301.0,-441186.0,-465662.5,-481648.0
IF0000,1346785,0.2390598460365023,-0.75,5633673,-323448.0,-441417.0,-466026.0,-482125.5
IF0000,1348194,0.23930994929950675,-0.75,5633673,-323601.5,-441628.5,-466296.5,-482523.5
IF0000,1349602,0.23955987505842102,-0.75,5633673,-323763.5,-441810.5,-466471.5,-482697.5
IF0000,1351011,0.23980997832142548,-0.75,5633673,-323886.5,-441971.5,-466635.0,-482856.5
IF0000,1352420,0.2400600815844299,-0.75,5633673,-323998.0,-442138.0,-466769.5,-483086.0
IF0000,1353829,0.24031018484743435,-0.75,5633673,-324146.0,-442425.5,-466975.5,-483042.5
IF0000,1355237,0.24056011060634866,-0.75,5633673,-324329.0,-442611.5,-467115.5,-483275.5
IF0000,1356646,0.24081021386935308,-0.75,5633673,-324436.0,-442769.0,-467234.0,-483537.5
IF0000,1358055,0.2410603171323575,-0.75,5633673,-324644.0,-442974.0,-467375.0,-483734.5
IF0000,1359464,0.24131042039536196,-0.75,5633673,-324808.5,-443237.5,-467700.0,-484056.0
IF0000,1360873,0.2415605236583664,-0.75,5633673,-324934.5,-443415.5,-467986.5,-484234.0
IF0000,1362281,0.2418104494172807,-0.75,5633673,-325121.5,-443789.0,-468527.0,-485080.0
IF0000,1363690,0.24206055268028515,-0.75,5633673,-325277.0,-444063.0,-468858.5,-485569.5
IF0000,1365099,0.24231065594328957,-0.75,5633673,-325520.5,-444519.0,-469270.0,-485814.5
IF0000,1366508,0.24256075920629402,-0.75,5633673,-325701.0,-444763.5,-469635.0,-486213.5
IF0000,1367916,0.2428106849652083,-0.75,5633673,-325899.0,-445119.0,-469886.5,-486410.0
IF0000,1369325,0.24306078822821275,-0.75,5633673,-326014.0,-445333.0,-470126.5,-486787.0
IF0000,1370734,0.24331089149121718,-0.75,5633673,-326188.0,-445586.5,-470319.0,-486919.5
IF0000,1372143,0.24356099475422163,-0.75,5633673,-326300.0,-445842.0,-470645.0,-487327.0
IF0000,1373551,0.24381092051313594,-0.75,5633673,-326400.0,-445890.0,-470710.5,-487390.0
IF0000,1374960,0.24406102377614036,-0.75,5633673,-326551.0,-446197.5,-470926.0,-487724.0
IF0000,1376369,0.2443111270391448,-0.75,5633673,-326623.0,-446375.5,-471107.0,-488021.5
IF0000,1377778,0.24456123030214924,-0.75,5633673,-326868.0,-446891.0,-471769.0,-488810.0
IF0000,1379187,0.24481133356515367,-0.75,5633673,-326987.5,-446864.5,-472012.5,-488526.5
IF0000,1380595,0.24506125932406797,-0.75,5633673,-327276.5,-447811.0,-473209.0,-489596.5
IF0000,1382004,0.24531136258707242,-0.75,5633673,-327631.0,-448583.0,-474351.5,-491922.0
IF0000,1383413,0.24556146585007685,-0.75,5633673,-327648.0,-448665.0,-474591.5,-492022.0
IF0000,1384822,0.2458115691130813,-0.75,5633673,-327938.0,-448998.0,-474934.5,-492649.0
IF0000,1386230,0.24606149487199558,-0.75,5633673,-328162.0,-449492.0,-475599.0,-493225.0
IF0000,1387639,0.24631159813500003,-0.75,5633673,-328386.0,-450080.0,-476039.0,-493155.0
IF0000,1389048,0.24656170139800446,-0.75,5633673,-328662.5,-450670.0,-476768.5,-493575.0
IF0000,1390457,0.2468118046610089,-0.75,5633673,-328919.5,-451160.0,-477151.0,-493673.5
IF0000,1391865,0.24706173041992321,-0.75,5633673,-329157.0,-451750.5,-477894.5,-494844.0
IF0000,1393274,0.24731183368292764,-0.75,5633673,-329366.0,-451968.0,-477903.0,-494565.0
IF0000,1394683,0.24756193694593207,-0.75,5633673,-329614.0,-452339.0,-478152.5,-495121.5
IF0000,1396092,0.24781204020893652,-0.75,5633673,-329837.5,-452864.0,-478538.5,-495549.5
IF0000,1397501,0.24806214347194094,-0.75,5633673,-330147.0,-453377.0,-478953.0,-496231.0
IF0000,1398909,0.24831206923085525,-0.75,5633673,-330511.0,-453990.5,-479606.5,-496807.5
IF0000,1400318,0.2485621724938597,-0.75,5633673,-330855.0,-454901.0,-480562.0,-497686.5
IF0000,1401727,0.24881227575686413,-0.75,5633673,-331205.0,-455255.5,-480847.5,-498045.5
IF0000,1403136,0.24906237901986855,-0.75,5633673,-331472.5,-455769.5,-481408.0,-498726.0
IF0000,1404544,0.24931230477878286,-0.75,5633673,-331712.0,-456514.5,-481956.0,-499114.5
IF0000,1405953,0.2495624080417873,-0.75,5633673,-332063.5,-457097.0,-482707.5,-500221.0
IF0000,1407362,0.24981251130479173,-0.75,5633673,-332344.0,-457461.5,-483060.0,-500791.5
IF0000,1408771,0.25006261456779616,-0.75,5633673,-332702.5,-457966.5,-483759.5,-501851.0
IF0000,1410179,0.25031254032671046,-0.75,5633673,-332950.0,-458337.5,-484290.5,-502352.5
IF0000,1411588,0.2505626435897149,-0.75,5633673,-333353.0,-458864.0,-484833.5,-503055.5
IF0000,1412997,0.25081274685271937,-0.75,5633673,-333720.5,-459495.5,-485817.0,-504115.0
IF0000,1414406,0.25106285011572377,-0.75,5633673,-334122.5,-460063.0,-486726.0,-505227.5
IF0000,1415815,0.2513129533787282,-0.75,5633673,-334381.5,-460428.5,-486870.5,-505046.5
IF0000,1417223,0.2515628791376425,-0.75,5633673,-334670.5,-460804.0,-487363.0,-505552.0
IF0000,1418632,0.251812982400647,-0.75,5633673,-335063.5,-461498.0,-488106.5,-506556.0
IF0000,1420041,0.25206308566365143,-0.75,5633673,-335402.0,-461914.0,-488664.0,-507066.5
IF0000,1421450,0.25231318892665583,-0.75,5633673,-335714.5,-462385.0,-489323.5,-507797.0
IF0000,1422858,0.25256311468557013,-0.75,5633673,-336018.5,-462695.0,-489552.0,-507764.5
IF0000,1424267,0.2528132179485746,-0.75,5633673,-336266.5,-463093.5,-490085.0,-508344.0
IF0000,1425676,0.25306332121157904,-0.75,5633673,-336590.5,-463555.5,-490600.0,-508935.5
IF0000,1427085,0.25331342447458344,-0.75,5633673,-336939.0,-463908.0,-490975.0,-509192.5
IF0000,1428493,0.25356335023349774,-0.75,5633673,-337160.5,-464334.0,-491452.5,-509767.5
IF0000,1429902,0.2538134534965022,-0.75,5633673,-337438.0,-464757.0,-491805.0,-510014.0
IF0000,1431311,0.25406355675950665,-0.75,5633673,-337764.5,-465089.0,-492146.5,-510543.5
IF0000,1432720,0.25431366002251105,-0.75,5633673,-337992.5,-465365.0,-492253.5,-510856.0
IF0000,1434129,0.2545637632855155,-0.75,5633673,-338119.5,-465664.0,-492747.5,-511655.5
IF0000,1435537,0.2548136890444298,-0.75,5633673,-338261.0,-465931.0,-492917.0,-512048.0
IF0000,1436946,0.25506379230743426,-0.75,5633673,-338412.5,-466149.5,-493152.5,-512318.5
IF0000,1438355,0.2553138955704387,-0.75,5633673,-338543.5,-466341.5,-493289.0,-512349.5
IF0000,1439764,0.2555639988334431,-0.75,5633673,-338736.0,-466679.0,-493871.0,-512978.5
IF0000,1441172,0.2558139245923574,-0.75,5633673,-338890.5,-467020.0,-494298.5,-513533.0
