code,year,month,F,X,sum,sumsq,n
IF0000,2021,4,30,140,763.9999999999354,58741.54000000067,4753
IF0000,2021,4,30,160,791.4999999999418,65659.51000000059,4656
IF0000,2021,4,30,180,813.2999999999292,69968.81000000081,4399
IF0000,2021,4,30,200,904.8999999999423,71459.49000000054,3787
IF0000,2021,4,30,220,948.6999999999771,60405.49000000053,2309
IF0000,2021,4,30,240,-41.20000000000164,718.6200000000272,31
IF0000,2021,4,40,60,471.90000000000964,27523.3300000004,4875
IF0000,2021,4,40,80,630.8999999999951,32979.8500000001,4875
IF0000,2021,4,40,100,1044.0000000000164,39638.4800000002,4868
IF0000,2021,4,40,110,1143.1999999999807,42817.98000000021,4851
IF0000,2021,4,40,120,1339.000000000009,47230.84000000005,4821
IF0000,2021,4,40,140,1046.9999999999754,60665.5400000001,4753
IF0000,2021,4,40,160,1048.4999999999945,67833.95000000013,4656
IF0000,2021,4,40,180,1063.50000000001,72088.36999999992,4399
IF0000,2021,4,40,200,1074.1000000000213,72898.28999999996,3787
IF0000,2021,4,40,220,1034.3000000000156,61051.49000000012,2309
IF0000,2021,4,40,240,-55.79999999999109,906.8599999999595,31
IF0000,2021,4,50,60,594.1000000000067,27995.44999999975,4875
IF0000,2021,4,50,80,753.0999999999922,33792.64999999964,4875
IF0000,2021,4,50,100,1170.000000000011,39577.1599999999,4868
IF0000,2021,4,50,110,1266.9999999999745,42893.94000000002,4851
IF0000,2021,4,50,120,1463.2000000000044,47449.639999999854,4821
IF0000,2021,4,50,140,1173.599999999974,61432.659999999996,4753
IF0000,2021,4,50,160,1178.6999999999807,69071.94999999959,4656
IF0000,2021,4,50,180,1158.2999999999565,73388.04999999944,4399
IF0000,2021,4,50,200,1154.2999999999602,74218.16999999933,3787
IF0000,2021,4,50,220,1002.4999999999636,62828.04999999965,2309
IF0000,2021,4,50,240,-41.39999999999873,685.4200000000042,31
IF0000,2021,4,60,60,597.4999999999845,27337.40999999981,4875
IF0000,2021,4,60,80,756.49999999997,33672.89000000015,4875
IF0000,2021,4,60,100,1178.1999999999862,39461.28000000057,4868
IF0000,2021,4,60,110,1287.3999999999505,42649.58000000037,4851
IF0000,2021,4,60,120,1482.999999999971,47089.320000000305,4821
IF0000,2021,4,60,140,1191.599999999934,61791.7400000004,4753
IF0000,2021,4,60,160,1189.0999999999458,69626.79000000012,4656
IF0000,2021,4,60,180,1180.6999999999325,74021.09000000016,4399
IF0000,2021,4,60,200,1154.49999999993,74663.80999999984,3787
IF0000,2021,4,60,220,1103.8999999999414,62628.13000000024,2309
IF0000,2021,4,60,240,-30.399999999996908,900.7400000000155,31
IF0000,2021,4,70,60,316.7000000000726,40701.92999999978,4875
IF0000,2021,4,70,80,475.700000000058,34400.60999999997,4875
IF0000,2021,4,70,100,898.2000000000753,40177.84000000022,4868
IF0000,2021,4,70,110,1002.00000000004,43442.26000000018,4851
IF0000,2021,4,70,120,1202.2000000000717,47429.48000000025,4821
IF0000,2021,4,70,140,932.2000000000398,62213.739999999874,4753
IF0000,2021,4,70,160,941.50000000006,70189.0699999995,4656
IF0000,2021,4,70,180,945.1000000000631,74681.20999999954,4399
IF0000,2021,4,70,200,910.3000000000657,74815.1299999993,3787
IF0000,2021,4,70,220,854.700000000028,62590.689999999704,2309
IF0000,2021,4,70,240,-29.199999999998,997.6599999999859,31
IH0000,2021,4,30,60,185.2999999999679,15515.130000000163,4807
IH0000,2021,4,30,80,294.1999999999839,18872.1600000001,4750
IH0000,2021,4,30,100,354.3999999999987,23039.799999999996,4656
IH0000,2021,4,30,110,323.3999999999737,24848.080000000038,4579
IH0000,2021,4,30,120,452.99999999997135,26099.880000000067,4462
IH0000,2021,4,30,140,313.1999999999807,30503.960000000017,4153
IH0000,2021,4,30,160,357.39999999998054,30741.8999999999,3451
IH0000,2021,4,30,180,188.89999999996144,28421.749999999927,2494
IH0000,2021,4,30,200,192.89999999998417,23345.309999999976,1488
IH0000,2021,4,30,220,57.999999999984084,15798.739999999954,670
IH0000,2021,4,30,240,-59.300000000002,1547.7300000000016,32
IH0000,2021,4,40,60,418.8999999999746,15394.249999999982,4807
IH0000,2021,4,40,80,536.9999999999932,18857.519999999924,4750
IH0000,2021,4,40,100,597.6000000000085,23053.479999999738,4656
IH0000,2021,4,40,110,575.9999999999841,25107.599999999642,4579
IH0000,2021,4,40,120,694.9999999999795,26538.239999999732,4462
IH0000,2021,4,40,140,553.7999999999865,30749.319999999687,4153
IH0000,2021,4,40,160,534.3999999999933,30974.0999999995,3451
IH0000,2021,4,40,180,334.0999999999849,28778.949999999615,2494
IH0000,2021,4,40,200,259.09999999998945,23504.389999999872,1488
IH0000,2021,4,40,220,65.19999999998117,15548.059999999728,670
IH0000,2021,4,40,240,-50.50000000000091,1468.9699999999416,32
IH0000,2021,4,50,60,532.5000000000105,15781.450000000172,4807
IH0000,2021,4,50,80,655.0000000000259,19175.279999999995,4750
IH0000,2021,4,50,100,700.0000000000364,23202.359999999793,4656
IH0000,2021,4,50,110,678.8000000000079,25388.319999999807,4579
IH0000,2021,4,50,120,800.6000000000017,27134.239999999692,4462
IH0000,2021,4,50,140,660.2000000000189,31408.91999999966,4153
IH0000,2021,4,50,160,599.6000000000377,31616.499999999673,3451
IH0000,2021,4,50,180,391.90000000002783,29107.14999999971,2494
IH0000,2021,4,50,200,314.30000000003656,23905.789999999837,1488
IH0000,2021,4,50,220,145.80000000001337,15679.739999999942,670
IH0000,2021,4,50,240,-36.100000000000364,1325.7300000000107,32
IH0000,2021,4,60,60,409.50000000002683,14554.689999999971,4807
IH0000,2021,4,60,80,529.8000000000497,18494.839999999964,4750
IH0000,2021,4,60,100,575.4000000000606,22566.91999999989,4656
IH0000,2021,4,60,110,542.0000000000277,24659.719999999812,4579
IH0000,2021,4,60,120,657.2000000000357,26360.39999999979,4462
IH0000,2021,4,60,140,511.40000000003147,30707.519999999808,4153
IH0000,2021,4,60,160,507.20000000002346,31353.89999999971,3451
IH0000,2021,4,60,180,378.49999999999454,28959.46999999964,2494
IH0000,2021,4,60,200,378.7000000000244,23520.58999999985,1488
IH0000,2021,4,60,220,209.60000000000173,15499.219999999772,670
IH0000,2021,4,60,240,-22.699999999998,1323.8899999999983,32
IH0000,2021,4,70,60,258.3000000000079,22285.309999999798,4784
IH0000,2021,4,70,80,388.80000000003065,18804.000000000047,4750
IH0000,2021,4,70,100,430.40000000004693,22637.59999999981,4656
IH0000,2021,4,70,110,394.40000000002465,24699.279999999788,4579
IH0000,2021,4,70,120,497.8000000000179,26422.639999999825,4462
IH0000,2021,4,70,140,367.2000000000271,30364.399999999565,4153
IH0000,2021,4,70,160,404.00000000001364,31196.259999999616,3451
IH0000,2021,4,70,180,312.1000000000131,28883.54999999961,2494
IH0000,2021,4,70,200,332.50000000001273,23511.62999999985,1488
IH0000,2021,4,70,220,190.000000000005,15900.059999999761,670
IH0000,2021,4,70,240,-12.699999999994361,1391.0100000000214,32
IC0000,2021,5,30,60,220.99999999996544,34191.42000000008,4194
IC0000,2021,5,30,80,473.5999999999476,42486.880000000354,4189
IC0000,2021,5,30,100,725.7999999999502,53567.14000000038,4165
IC0000,2021,5,30,110,844.699999999928,58791.8900000006,4133
IC0000,2021,5,30,120,807.9999999999345,65093.84000000062,4061
IC0000,2021,5,30,140,445.2999999999802,71647.89000000009,3822
IC0000,2021,5,30,160,273.0999999999667,71633.53000000028,3284
IC0000,2021,5,30,180,44.10000000003129,64992.81000000036,2432
IC0000,2021,5,30,200,17.900000000005093,52724.990000000325,1530
IC0000,2021,5,30,220,-184.10000000001492,35734.829999999805,695
IC0000,2021,5,30,240,12.99999999999909,1838.7799999999293,24
IC0000,2021,5,40,60,383.5999999999931,33969.500000000466,4194
IC0000,2021,5,40,80,632.1999999999753,41595.08000000049,4189
IC0000,2021,5,40,100,871.9999999999709,53246.340000000775,4165
IC0000,2021,5,40,110,989.0999999999531,58090.45000000043,4133
IC0000,2021,5,40,120,927.9999999999673,64350.88000000079,4061
IC0000,2021,5,40,140,606.2999999999984,71332.77000000062,3822
IC0000,2021,5,40,160,369.69999999993615,71494.89000000022,3284
IC0000,2021,5,40,180,114.50000000001819,63461.05,2432
IC0000,2021,5,40,200,-43.69999999997708,50801.550000000265,1530
IC0000,2021,5,40,220,-185.49999999998545,32492.270000000375,695
IC0000,2021,5,40,240,14.399999999998727,1557.2599999999356,24
IC0000,2021,5,50,60,353.99999999991996,32827.540000000474,4194
IC0000,2021,5,50,80,603.1999999999025,40719.36000000037,4189
IC0000,2021,5,50,100,845.7999999999065,51710.419999999875,4165
IC0000,2021,5,50,110,958.299999999892,56164.76999999946,4133
IC0000,2021,5,50,120,898.9999999998927,62065.39999999977,4061
IC0000,2021,5,50,140,604.8999999999314,69791.72999999962,3822
IC0000,2021,5,50,160,365.0999999999067,69897.28999999895,3284
IC0000,2021,5,50,180,146.89999999996508,61291.449999999124,2432
IC0000,2021,5,50,200,-35.90000000005966,48422.30999999978,1530
IC0000,2021,5,50,220,-260.9000000000251,31027.35000000003,695
IC0000,2021,5,50,240,28.19999999999618,1765.179999999921,24
IC0000,2021,5,60,60,223.20000000000618,32010.539999999684,4194
IC0000,2021,5,60,80,476.9999999999891,41274.0799999998,4189
IC0000,2021,5,60,100,721.3999999999869,51210.57999999958,4165
IC0000,2021,5,60,110,813.8999999999669,56157.32999999935,4133
IC0000,2021,5,60,120,730.5999999999658,61822.7999999995,4061
IC0000,2021,5,60,140,466.69999999998527,68929.24999999932,3822
IC0000,2021,5,60,160,191.8999999999496,69456.68999999923,3284
IC0000,2021,5,60,180,-18.499999999996362,61508.52999999924,2432
IC0000,2021,5,60,200,-157.30000000002292,48351.270000000346,1530
IC0000,2021,5,60,220,-286.9000000000415,30341.550000000218,695
IC0000,2021,5,60,240,18.800000000007458,1633.0600000000838,24
IC0000,2021,5,70,60,-112.50000000000728,49273.250000000684,4192
IC0000,2021,5,70,80,141.399999999976,40878.72000000044,4189
IC0000,2021,5,70,100,391.5999999999767,50203.74000000021,4165
IC0000,2021,5,70,110,485.69999999996253,55314.36999999986,4133
IC0000,2021,5,70,120,389.3999999999669,60695.43999999982,4061
IC0000,2021,5,70,140,109.69999999998345,68155.41000000003,3822
IC0000,2021,5,70,160,-133.30000000008022,67748.05000000013,3284
IC0000,2021,5,70,180,-302.8999999999978,60433.61000000013,2432
IC0000,2021,5,70,200,-365.7000000000171,46706.27000000021,1530
IC0000,2021,5,70,220,-344.8999999999978,29774.670000000275,695
IC0000,2021,5,70,240,-3.200000000001637,1783.220000000069,24
IF0000,2021,5,30,60,705.5000000001173,28082.290000000587,4206
IF0000,2021,5,30,80,956.5000000001492,34257.83000000046,4206
IF0000,2021,5,30,100,1172.6000000001677,40794.0800000009,4204
IF0000,2021,5,30,110,1276.6000000001422,44071.40000000049,4197
IF0000,2021,5,30,120,1352.8000000001557,49428.560000000696,4178
IF0000,2021,5,30,140,974.6000000001359,61312.30000000003,4103
IF0000,2021,5,30,160,997.8000000001484,68469.34000000024,3989
IF0000,2021,5,30,180,856.3000000001484,72214.78999999994,3707
IF0000,2021,5,30,200,692.2000000001299,72961.3000000001,3131
IF0000,2021,5,30,220,619.9000000000688,60409.98999999974,1943
IF0000,2021,5,30,240,46.09999999999491,2728.710000000066,46
IF0000,2021,5,40,60,623.1000000000413,28035.650000000303,4206
IF0000,2021,5,40,80,874.1000000000731,34110.910000000156,4206
IF0000,2021,5,40,100,1088.2000000000935,41031.120000000585,4204
IF0000,2021,5,40,110,1191.400000000067,44483.12000000003,4197
IF0000,2021,5,40,120,1247.200000000079,49983.64000000036,4178
IF0000,2021,5,40,140,861.8000000000675,62241.30000000005,4103
IF0000,2021,5,40,160,879.400000000087,69236.46000000002,3989
IF0000,2021,5,40,180,760.1000000000513,72469.78999999988,3707
IF0000,2021,5,40,200,593.2000000000935,72524.05999999997,3131
IF0000,2021,5,40,220,509.30000000011205,60424.82999999953,1943
IF0000,2021,5,40,240,55.700000000006185,2401.869999999937,46
IF0000,2021,5,50,60,489.50000000000455,28453.73000000015,4206
IF0000,2021,5,50,80,740.5000000000364,34691.99000000017,4206
IF0000,2021,5,50,100,957.6000000000549,41116.8400000006,4204
IF0000,2021,5,50,110,1068.0000000000255,44553.96000000028,4197
IF0000,2021,5,50,120,1136.600000000033,49970.8000000006,4178
IF0000,2021,5,50,140,747.8000000000256,62540.70000000014,4103
IF0000,2021,5,50,160,779.2000000000498,69636.10000000027,3989
IF0000,2021,5,50,180,690.1000000000458,72400.47000000004,3707
IF0000,2021,5,50,200,501.20000000007167,71606.34000000046,3131
IF0000,2021,5,50,220,427.10000000008586,58875.31000000053,1943
IF0000,2021,5,50,240,59.50000000001455,2236.3499999999635,46
IF0000,2021,5,60,60,315.50000000006094,28597.889999999734,4206
IF0000,2021,5,60,80,566.5000000000928,35301.829999999965,4206
IF0000,2021,5,60,100,784.4000000001124,41284.32000000039,4204
IF0000,2021,5,60,110,892.2000000000862,44437.1999999998,4197
IF0000,2021,5,60,120,961.0000000000982,49894.31999999998,4178
IF0000,2021,5,60,140,571.2000000000689,62297.699999999604,4103
IF0000,2021,5,60,160,615.0000000000964,69717.90000000018,3989
IF0000,2021,5,60,180,547.1000000000695,72636.79,3707
IF0000,2021,5,60,200,355.6000000000731,71608.94000000016,3131
IF0000,2021,5,60,220,332.50000000005457,58961.35000000034,1943
IF0000,2021,5,60,240,56.30000000000109,2028.4300000000442,46
IF0000,2021,5,70,60,105.29999999999109,41683.290000000015,4206
IF0000,2021,5,70,80,356.3000000000229,34808.63000000001,4206
IF0000,2021,5,70,100,571.2000000000426,40696.68000000047,4204
IF0000,2021,5,70,110,683.2000000000153,43934.67999999989,4197
IF0000,2021,5,70,120,749.4000000000251,48974.8400000003,4178
IF0000,2021,5,70,140,361.19999999999436,61748.78000000014,4103
IF0000,2021,5,70,160,391.40000000002146,69924.26000000024,3989
IF0000,2021,5,70,180,365.50000000001637,72838.11000000038,3707
IF0000,2021,5,70,200,229.80000000002474,72910.50000000074,3131
IF0000,2021,5,70,220,307.30000000001564,59574.07000000081,1943
IF0000,2021,5,70,240,55.70000000001892,2568.5500000000293,46
IH0000,2021,5,30,60,195.70000000001392,14942.88999999991,4166
IH0000,2021,5,30,80,381.70000000003574,18327.22999999977,4150
IH0000,2021,5,30,100,362.00000000004184,23004.099999999522,4088
IH0000,2021,5,30,110,381.4000000000465,25297.81999999957,4024
IH0000,2021,5,30,120,362.4000000000392,28017.659999999436,3948
IH0000,2021,5,30,140,235.30000000002747,33102.90999999952,3678
IH0000,2021,5,30,160,260.6000000000522,35562.01999999946,3197
IH0000,2021,5,30,180,126.49999999999272,35147.22999999934,2432
IH0000,2021,5,30,200,62.70000000000027,30853.789999999455,1634
IH0000,2021,5,30,220,-94.29999999998654,22823.049999999737,811
IH0000,2021,5,30,240,-64.20000000000209,1059.0600000000104,31
IH0000,2021,5,40,60,156.50000000000318,15006.690000000217,4166
IH0000,2021,5,40,80,342.30000000002065,18407.510000000126,4150
IH0000,2021,5,40,100,336.00000000002456,23129.100000000017,4088
IH0000,2021,5,40,110,351.40000000002556,25356.660000000094,4024
IH0000,2021,5,40,120,337.000000000015,27916.340000000047,3948
IH0000,2021,5,40,140,207.29999999999745,32764.5900000001,3678
IH0000,2021,5,40,160,184.60000000002492,35267.30000000025,3197
IH0000,2021,5,40,180,38.29999999996744,34405.3500000001,2432
IH0000,2021,5,40,200,17.29999999995971,30394.149999999958,1634
IH0000,2021,5,40,220,-87.70000000000164,22198.810000000165,811
IH0000,2021,5,40,240,-70.99999999999955,1112.0200000000289,31
IH0000,2021,5,50,60,178.89999999999918,15793.730000000087,4166
IH0000,2021,5,50,80,366.1000000000208,19329.029999999962,4150
IH0000,2021,5,50,100,367.6000000000204,23580.81999999981,4088
IH0000,2021,5,50,110,369.2000000000239,25937.699999999888,4024
IH0000,2021,5,50,120,350.40000000001737,28570.13999999992,3948
IH0000,2021,5,50,140,211.90000000001783,33550.62999999987,3678
IH0000,2021,5,50,160,181.2000000000544,35947.69999999966,3197
IH0000,2021,5,50,180,62.70000000002892,34977.14999999972,2432
IH0000,2021,5,50,200,43.700000000012096,30282.549999999777,1634
IH0000,2021,5,50,220,-33.899999999965075,21818.05000000002,811
IH0000,2021,5,50,240,-59.79999999999973,1163.3800000000617,31
IH0000,2021,5,60,60,173.900000000031,15923.20999999988,4166
IH0000,2021,5,60,80,353.500000000055,19597.189999999868,4150
IH0000,2021,5,60,100,359.00000000006276,23833.05999999976,4088
IH0000,2021,5,60,110,363.4000000000674,26243.21999999997,4024
IH0000,2021,5,60,120,330.8000000000661,28877.739999999907,3948
IH0000,2021,5,60,140,196.90000000006057,33975.469999999914,3678
IH0000,2021,5,60,160,142.60000000007585,36201.73999999994,3197
IH0000,2021,5,60,180,49.30000000002383,34740.26999999992,2432
IH0000,2021,5,60,200,-15.500000000000455,29962.74999999992,1634
IH0000,2021,5,60,220,-74.899999999986,21172.13000000013,811
IH0000,2021,5,60,240,-58.60000000000173,1150.5800000000263,31
IH0000,2021,5,70,60,-100.00000000005775,23985.16000000001,4163
IH0000,2021,5,70,80,82.09999999996444,19777.70999999988,4150
IH0000,2021,5,70,100,80.59999999997308,23737.499999999818,4088
IH0000,2021,5,70,110,93.19999999997754,25895.25999999992,4024
IH0000,2021,5,70,120,56.199999999976626,28190.579999999864,3948
IH0000,2021,5,70,140,-41.30000000002656,33126.149999999856,3678
IH0000,2021,5,70,160,-88.79999999999563,35306.85999999973,3197
IH0000,2021,5,70,180,-44.70000000002619,33876.10999999973,2432
IH0000,2021,5,70,200,-80.70000000002938,29205.549999999977,1634
IH0000,2021,5,70,220,-115.69999999999254,20217.73000000001,811
IH0000,2021,5,70,240,-49.800000000001546,1179.9399999999862,31
IC0000,2021,6,30,60,-12.50000000007185,35353.610000000444,4879
IC0000,2021,6,30,80,142.39999999995416,44717.78000000057,4864
IC0000,2021,6,30,100,317.3999999999505,55181.02000000045,4778
IC0000,2021,6,30,110,359.8999999999678,59633.77000000048,4685
IC0000,2021,6,30,120,364.8999999999587,64280.79000000058,4542
IC0000,2021,6,30,140,154.59999999993852,73464.67999999996,4169
IC0000,2021,6,30,160,-27.000000000045475,72761.68000000049,3639
IC0000,2021,6,30,180,63.39999999994234,69645.96000000095,2929
IC0000,2021,6,30,200,-54.50000000007822,60281.63000000027,2004
IC0000,2021,6,30,220,20.900000000033288,40613.83000000023,948
IC0000,2021,6,30,240,-30.699999999999818,1422.6500000000055,30
IC0000,2021,6,40,60,260.0999999999358,35816.13000000076,4879
IC0000,2021,6,40,80,428.99999999996726,44671.06000000069,4864
IC0000,2021,6,40,100,617.3999999999596,54531.30000000038,4778
IC0000,2021,6,40,110,648.6999999999816,59274.690000000424,4685
IC0000,2021,6,40,120,633.2999999999802,64418.75000000039,4542
IC0000,2021,6,40,140,370.3999999999887,74461.16000000018,4169
IC0000,2021,6,40,160,230.39999999994507,74225.00000000023,3639
IC0000,2021,6,40,180,221.99999999993906,70606.99999999997,2929
IC0000,2021,6,40,200,91.69999999993706,60732.99,2004
IC0000,2021,6,40,220,76.49999999998636,39648.90999999962,948
IC0000,2021,6,40,240,-8.100000000001273,1734.3699999998553,30
IC0000,2021,6,50,60,482.8999999999878,36320.530000000166,4879
IC0000,2021,6,50,80,649.2000000000116,45120.69999999985,4864
IC0000,2021,6,50,100,857.6000000000076,54067.82000000004,4778
IC0000,2021,6,50,110,897.5000000000264,58377.930000000284,4685
IC0000,2021,6,50,120,843.0999999999849,63256.590000000804,4542
IC0000,2021,6,50,140,567.5999999999822,74554.52000000027,4169
IC0000,2021,6,50,160,373.59999999999854,74328.04000000047,3639
IC0000,2021,6,50,180,349.7999999999656,70935.36000000047,2929
IC0000,2021,6,50,200,184.29999999997926,61003.1900000007,2004
IC0000,2021,6,50,220,82.89999999998963,39480.95000000009,948
IC0000,2021,6,50,240,2.8999999999896318,1600.6100000000063,30
IC0000,2021,6,60,60,476.89999999998236,36822.16999999974,4879
IC0000,2021,6,60,80,644.0000000000073,46084.579999999965,4864
IC0000,2021,6,60,100,823.7999999999993,54160.18000000018,4778
IC0000,2021,6,60,110,874.7000000000144,58466.76999999987,4685
IC0000,2021,6,60,120,837.1000000000031,63564.31000000018,4542
IC0000,2021,6,60,140,598.7999999999811,74490.91999999972,4169
IC0000,2021,6,60,160,390.00000000000364,75140.55999999965,3639
IC0000,2021,6,60,180,459.19999999998345,71535.03999999962,2929
IC0000,2021,6,60,200,161.8999999999287,60452.31000000014,2004
IC0000,2021,6,60,220,112.10000000000127,39414.949999999786,948
IC0000,2021,6,60,240,-7.10000000000673,1463.7299999999216,30
IC0000,2021,6,70,60,386.4999999999336,55327.210000000785,4877
IC0000,2021,6,70,80,551.1999999999625,46342.900000000554,4864
IC0000,2021,6,70,100,688.1999999999662,53867.580000001035,4778
IC0000,2021,6,70,110,760.0999999999922,58173.0500000012,4685
IC0000,2021,6,70,120,761.2999999999784,63299.87000000095,4542
IC0000,2021,6,70,140,514.1999999999662,73972.68000000087,4169
IC0000,2021,6,70,160,285.9999999999727,75372.08000000121,3639
IC0000,2021,6,70,180,301.59999999997035,71879.60000000052,2929
IC0000,2021,6,70,200,73.89999999995416,60791.23000000095,2004
IC0000,2021,6,70,220,-60.30000000002019,39777.23000000017,948
IC0000,2021,6,70,240,-11.10000000000855,1638.7300000000616,30
IF0000,2021,6,30,60,470.6000000000158,30093.06000000041,4888
IF0000,2021,6,30,80,618.2999999999893,38160.49000000009,4886
IF0000,2021,6,30,100,825.800000000022,45541.159999999734,4872
IF0000,2021,6,30,110,799.5000000000382,49752.04999999977,4851
IF0000,2021,6,30,120,912.00000000002,53443.89999999978,4830
IF0000,2021,6,30,140,780.5000000000391,66697.3099999995,4742
IF0000,2021,6,30,160,635.6000000000004,75280.93999999901,4625
IF0000,2021,6,30,180,505.60000000002583,79193.27999999956,4352
IF0000,2021,6,30,200,437.1000000000304,78654.0699999995,3652
IF0000,2021,6,30,220,515.8999999999933,66593.57000000017,2277
IF0000,2021,6,30,240,57.700000000008004,2077.610000000012,46
IF0000,2021,6,40,60,652.9999999999263,30120.740000000205,4888
IF0000,2021,6,40,80,799.2999999998983,37743.17000000017,4886
IF0000,2021,6,40,100,993.3999999999351,44673.44000000031,4872
IF0000,2021,6,40,110,973.4999999999527,48988.09000000015,4851
IF0000,2021,6,40,120,1086.9999999999382,53006.58000000008,4830
IF0000,2021,6,40,140,960.2999999999456,67056.4699999999,4742
IF0000,2021,6,40,160,813.3999999999178,75913.85999999942,4625
IF0000,2021,6,40,180,677.9999999999764,80504.96000000025,4352
IF0000,2021,6,40,200,574.6999999999871,79688.34999999966,3652
IF0000,2021,6,40,220,541.099999999974,66274.7700000004,2277
IF0000,2021,6,40,240,38.89999999999236,1809.2899999998745,46
IF0000,2021,6,50,60,866.1999999999416,31071.739999999685,4888
IF0000,2021,6,50,80,1015.2999999999147,38286.48999999931,4886
IF0000,2021,6,50,100,1213.9999999999482,44482.719999999645,4872
IF0000,2021,6,50,110,1189.2999999999702,48526.84999999948,4851
IF0000,2021,6,50,120,1301.3999999999523,52805.17999999963,4830
IF0000,2021,6,50,140,1169.4999999999663,66899.98999999887,4742
IF0000,2021,6,50,160,1009.5999999999276,75319.73999999868,4625
IF0000,2021,6,50,180,844.9999999999982,80418.75999999857,4352
IF0000,2021,6,50,200,703.2999999999802,79112.50999999902,3652
IF0000,2021,6,50,220,652.2999999999256,65230.289999999615,2277
IF0000,2021,6,50,240,27.899999999997817,1983.2499999997983,46
IF0000,2021,6,60,60,794.1999999999889,30856.05999999961,4888
IF0000,2021,6,60,80,940.6999999999616,38649.80999999991,4886
IF0000,2021,6,60,100,1140.5999999999995,43953.44000000002,4872
IF0000,2021,6,60,110,1112.7000000000135,47537.04999999989,4851
IF0000,2021,6,60,120,1230.3999999999996,52237.42000000005,4830
IF0000,2021,6,60,140,1119.9000000000115,67073.30999999952,4742
IF0000,2021,6,60,160,992.1999999999698,75712.93999999954,4625
IF0000,2021,6,60,180,829.4000000000269,80968.47999999985,4352
IF0000,2021,6,60,200,693.1000000000067,79367.34999999976,3652
IF0000,2021,6,60,220,549.6999999999671,64811.250000000204,2277
IF0000,2021,6,60,240,31.100000000000364,1743.1699999999028,46
IF0000,2021,6,70,60,777.7000000000371,45287.56999999966,4887
IF0000,2021,6,70,80,925.3000000000093,38180.929999999724,4886
IF0000,2021,6,70,100,1127.600000000043,43636.36,4872
IF0000,2021,6,70,110,1106.3000000000557,47097.64999999971,4851
IF0000,2021,6,70,120,1229.2000000000426,51455.29999999989,4830
IF0000,2021,6,70,140,1117.9000000000606,66222.38999999953,4742
IF0000,2021,6,70,160,986.0000000000164,74825.09999999883,4625
IF0000,2021,6,70,180,877.6000000000695,80371.51999999906,4352
IF0000,2021,6,70,200,654.1000000000377,79138.42999999874,3652
IF0000,2021,6,70,220,457.90000000000236,64915.76999999962,2277
IF0000,2021,6,70,240,44.299999999995634,1998.8499999999297,46
IH0000,2021,6,30,60,329.40000000008695,17244.680000000077,4863
IH0000,2021,6,30,80,409.1000000000813,22450.609999999717,4857
IH0000,2021,6,30,100,412.10000000004675,26799.049999999766,4835
IH0000,2021,6,30,110,459.80000000006703,29263.99999999992,4813
IH0000,2021,6,30,120,550.4000000000628,32325.499999999894,4767
IH0000,2021,6,30,140,527.8000000000616,38883.81999999977,4555
IH0000,2021,6,30,160,402.700000000058,41616.82999999998,3977
IH0000,2021,6,30,180,391.70000000004484,40401.98999999987,3047
IH0000,2021,6,30,200,393.90000000002965,34145.83000000001,1975
IH0000,2021,6,30,220,244.20000000002256,22725.000000000295,916
IH0000,2021,6,30,240,39.499999999997726,1034.2300000000264,29
IH0000,2021,6,40,60,395.0000000000482,17934.639999999858,4863
IH0000,2021,6,40,80,473.1000000000422,22737.249999999647,4857
IH0000,2021,6,40,100,472.700000000008,27118.529999999788,4835
IH0000,2021,6,40,110,520.0000000000323,30014.079999999838,4813
IH0000,2021,6,40,120,620.4000000000246,32899.57999999968,4767
IH0000,2021,6,40,140,601.8000000000252,39550.01999999952,4555
IH0000,2021,6,40,160,467.50000000003547,42216.269999999844,3977
IH0000,2021,6,40,180,433.1000000000281,40833.62999999971,3047
IH0000,2021,6,40,200,322.3000000000593,34319.94999999988,1975
IH0000,2021,6,40,220,142.8000000000302,23036.360000000204,916
IH0000,2021,6,40,240,21.300000000000637,1069.150000000013,29
IH0000,2021,6,50,60,520.7999999999847,17810.680000000033,4863
IH0000,2021,6,50,80,605.0999999999776,22262.249999999687,4857
IH0000,2021,6,50,100,597.6999999999443,26327.849999999755,4835
IH0000,2021,6,50,110,644.7999999999706,29065.439999999915,4813
IH0000,2021,6,50,120,727.3999999999601,31995.859999999797,4767
IH0000,2021,6,50,140,719.1999999999457,38503.49999999973,4555
IH0000,2021,6,50,160,611.2999999999702,41395.82999999971,3977
IH0000,2021,6,50,180,560.8999999999846,40071.909999999785,3047
IH0000,2021,6,50,200,351.2999999999847,33382.389999999985,1975
IH0000,2021,6,50,220,107.59999999998945,22368.60000000013,916
IH0000,2021,6,50,240,9.899999999999181,995.1900000000695,29
IH0000,2021,6,60,60,558.99999999999,17668.3599999998,4863
IH0000,2021,6,60,80,641.4999999999845,22660.88999999971,4857
IH0000,2021,6,60,100,634.8999999999533,26589.889999999825,4835
IH0000,2021,6,60,110,685.1999999999748,29211.919999999744,4813
IH0000,2021,6,60,120,776.5999999999708,32163.779999999755,4767
IH0000,2021,6,60,140,768.7999999999697,38732.779999999264,4555
IH0000,2021,6,60,160,655.0999999999676,41620.789999999804,3977
IH0000,2021,6,60,180,529.6999999999784,40127.66999999974,3047
IH0000,2021,6,60,200,294.29999999997926,33659.109999999986,1975
IH0000,2021,6,60,220,55.19999999999982,22157.36000000008,916
