date,o1415,c1429,minmove_sum,code,ym
2021-07-30,3128.5,3126.1000000000004,-2.4999999999986358,IH0000,2021-07
2021-08-02,6787.700000000001,6790.200000000001,3.2000000000007276,IC0000,2021-08
2021-08-03,6752.9,6749.1,-2.7000000000007276,IC0000,2021-08
2021-08-04,6837.4,6833.3,-1.9000000000005457,IC0000,2021-08
2021-08-05,6818.4,6821.200000000001,-0.5999999999994543,IC0000,2021-08
2021-08-06,6822.1,6827.7,5.5,IC0000,2021-08
2021-08-09,6876.3,6875.9,-0.5000000000027285,IC0000,2021-08
2021-08-10,6888.0,6892.5,4.400000000000546,IC0000,2021-08
2021-08-11,6938.200000000001,6949.799999999999,10.199999999997999,IC0000,2021-08
2021-08-12,7011.9,7008.5,-3.9999999999990905,IC0000,2021-08
2021-08-13,6992.5,7011.0,17.099999999999454,IC0000,2021-08
2021-08-16,6977.0,6981.1,4.0,IC0000,2021-08
2021-08-17,6870.5,6875.1,5.700000000001637,IC0000,2021-08
2021-08-18,6876.6,6866.9,-13.400000000001455,IC0000,2021-08
2021-08-19,6870.1,6869.1,0.3000000000020009,IC0000,2021-08
2021-08-20,6852.200000000001,6843.5,-9.200000000002547,IC0000,2021-08
2021-08-23,6946.700000000001,6953.9,8.400000000001455,IC0000,2021-08
2021-08-24,7025.7,7022.799999999999,-3.3000000000010914,IC0000,2021-08
2021-08-25,7064.9,7066.4,0.8999999999959982,IC0000,2021-08
2021-08-26,7095.799999999999,7083.3,-10.700000000001637,IC0000,2021-08
2021-08-27,7118.8,7112.299999999999,-6.4999999999990905,IC0000,2021-08
2021-08-30,7126.5,7125.200000000001,-2.8000000000010914,IC0000,2021-08
2021-08-31,7157.799999999999,7139.9,-17.19999999999709,IC0000,2021-08
2021-08-02,4909.5,4897.7,-10.49999999999909,IF0000,2021-08
2021-08-03,4905.1,4905.5,-0.7000000000007276,IF0000,2021-08
2021-08-04,4934.4,4931.0,-1.4000000000005457,IF0000,2021-08
2021-08-05,4904.3,4907.7,5.899999999999636,IF0000,2021-08
2021-08-06,4882.6,4882.5,-1.199999999999818,IF0000,2021-08
2021-08-09,4948.6,4946.1,-2.4000000000023647,IF0000,2021-08
2021-08-10,4989.1,4988.9,0.6000000000021828,IF0000,2021-08
2021-08-11,4972.1,4984.299999999999,11.600000000000364,IF0000,2021-08
2021-08-12,4930.1,4925.0,-7.000000000001819,IF0000,2021-08
2021-08-13,4882.3,4903.7,20.100000000001273,IF0000,2021-08
2021-08-16,4893.700000000001,4897.6,4.199999999999818,IF0000,2021-08
2021-08-17,4817.1,4808.6,-8.000000000001819,IF0000,2021-08
2021-08-18,4854.3,4852.7,-3.5000000000009095,IF0000,2021-08
2021-08-19,4821.9,4811.2,-11.199999999999818,IF0000,2021-08
2021-08-20,4723.1,4714.4,-10.80000000000291,IF0000,2021-08
2021-08-23,4787.7,4794.1,6.200000000001637,IF0000,2021-08
2021-08-24,4858.1,4853.2,-3.200000000001637,IF0000,2021-08
2021-08-25,4854.1,4848.0,-6.0000000000027285,IF0000,2021-08
2021-08-26,4791.1,4787.4,-4.300000000000182,IF0000,2021-08
2021-08-27,4801.299999999999,4794.0,-6.700000000000728,IF0000,2021-08
2021-08-30,4759.1,4760.700000000001,0.5000000000009095,IF0000,2021-08
2021-08-31,4770.1,4761.9,-7.500000000003638,IF0000,2021-08
2021-08-02,3205.3,3200.9,-4.700000000000273,IH0000,2021-08
2021-08-03,3213.8999999999996,3215.8,2.7000000000007276,IH0000,2021-08
2021-08-04,3215.2,3213.5,-1.3000000000006366,IH0000,2021-08
2021-08-05,3208.1,3211.7,5.3999999999991815,IH0000,2021-08
2021-08-06,3181.2,3179.1,-1.8999999999991815,IH0000,2021-08
2021-08-09,3217.8,3212.1000000000004,-5.299999999999272,IH0000,2021-08
2021-08-10,3259.2,3258.8,1.0,IH0000,2021-08
2021-08-11,3241.0,3250.6000000000004,9.900000000001,IH0000,2021-08
2021-08-12,3217.8999999999996,3215.3999999999996,-4.0999999999989996,IH0000,2021-08
2021-08-13,3196.5,3212.6,17.000000000000455,IH0000,2021-08
2021-08-16,3210.8999999999996,3214.1,3.200000000001637,IH0000,2021-08
2021-08-17,3144.1,3137.6000000000004,-7.199999999999818,IH0000,2021-08
2021-08-18,3173.5,3174.3,0.30000000000063665,IH0000,2021-08
2021-08-19,3131.9,3127.2,-5.699999999999818,IH0000,2021-08
2021-08-20,3067.9,3053.1,-14.400000000000546,IH0000,2021-08
2021-08-23,3086.0,3090.3,4.0000000000009095,IH0000,2021-08
2021-08-24,3145.2,3140.9,-5.900000000000091,IH0000,2021-08
2021-08-25,3151.5,3145.5,-5.900000000000546,IH0000,2021-08
2021-08-26,3093.6000000000004,3093.1,0.20000000000027285,IH0000,2021-08
2021-08-27,3116.9,3111.0,-5.099999999999909,IH0000,2021-08
2021-08-30,3095.8,3095.5,-0.40000000000009095,IH0000,2021-08
2021-08-31,3090.3999999999996,3084.8999999999996,-4.299999999998818,IH0000,2021-08
2021-09-01,7101.1,7126.2,26.899999999998727,IC0000,2021-09
2021-09-02,7210.7,7213.1,3.200000000001637,IC0000,2021-09
2021-09-03,7184.6,7187.3,3.600000000000364,IC0000,2021-09
2021-09-06,7256.3,7266.9,9.600000000002183,IC0000,2021-09
2021-09-07,7444.200000000001,7438.5,-4.899999999998727,IC0000,2021-09
2021-09-08,7500.9,7495.8,-6.399999999998727,IC0000,2021-09
2021-09-09,7542.9,7552.2,9.5,IC0000,2021-09
2021-09-10,7600.4,7597.299999999999,-6.199999999997999,IC0000,2021-09
2021-09-13,7615.799999999999,7610.799999999999,-7.099999999998545,IC0000,2021-09
2021-09-14,7335.8,7338.4,1.300000000000182,IC0000,2021-09
2021-09-15,7355.7,7360.1,3.700000000003456,IC0000,2021-09
2021-09-16,7223.6,7243.5,23.299999999999272,IC0000,2021-09
2021-09-17,7136.7,7148.6,5.200000000000728,IC0000,2021-09
2021-09-22,7221.3,7223.5,1.5,IC0000,2021-09
2021-09-23,7248.1,7262.4,15.400000000000546,IC0000,2021-09
2021-09-24,7209.4,7209.1,-0.7999999999983629,IC0000,2021-09
2021-09-27,7021.3,7012.4,-10.700000000000728,IC0000,2021-09
2021-09-28,7060.5,7065.200000000001,4.699999999998909,IC0000,2021-09
2021-09-29,6892.8,6909.3,16.700000000000728,IC0000,2021-09
2021-09-30,6968.5,6969.8,0.8999999999987267,IC0000,2021-09
2021-09-01,4853.4,4864.2,11.200000000000728,IF0000,2021-09
2021-09-02,4849.7,4849.4,0.5,IF0000,2021-09
2021-09-03,4837.9,4833.5,-3.8999999999987267,IF0000,2021-09
2021-09-06,4919.2,4927.2,6.400000000001455,IF0000,2021-09
2021-09-07,4987.5,4993.299999999999,5.800000000002001,IF0000,2021-09
2021-09-08,4974.1,4965.1,-9.599999999999454,IF0000,2021-09
2021-09-09,4954.9,4956.1,1.3999999999969077,IF0000,2021-09
2021-09-10,5025.3,5021.5,-1.6999999999970896,IF0000,2021-09
2021-09-13,4982.6,4976.700000000001,-4.799999999999272,IF0000,2021-09
2021-09-14,4916.1,4916.7,3.9999999999990905,IF0000,2021-09
2021-09-15,4852.0,4859.200000000001,8.699999999999818,IF0000,2021-09
2021-09-16,4763.700000000001,4772.6,9.799999999999272,IF0000,2021-09
2021-09-17,4840.7,4850.0,8.299999999997453,IF0000,2021-09
2021-09-22,4815.3,4811.8,-0.4999999999972715,IF0000,2021-09
2021-09-23,4823.5,4833.299999999999,10.300000000000182,IF0000,2021-09
2021-09-24,4868.5,4868.1,-0.9999999999990905,IF0000,2021-09
2021-09-27,4875.1,4874.4,-1.0999999999994543,IF0000,2021-09
2021-09-28,4876.700000000001,4878.7,3.0999999999994543,IF0000,2021-09
2021-09-29,4848.5,4855.1,7.099999999998545,IF0000,2021-09
2021-09-30,4877.7,4868.5,-8.199999999998909,IF0000,2021-09
2021-09-01,3162.8,3166.7,3.699999999998454,IH0000,2021-09
2021-09-02,3164.1,3164.6,1.399999999998272,IH0000,2021-09
2021-09-03,3180.7,3180.6000000000004,-0.2000000000007276,IH0000,2021-09
2021-09-06,3211.0,3215.2,4.9000000000010004,IH0000,2021-09
2021-09-07,3248.0,3251.3999999999996,1.7999999999992724,IH0000,2021-09
2021-09-08,3219.0,3213.3,-6.600000000002183,IH0000,2021-09
2021-09-09,3205.3999999999996,3203.5,-1.0,IH0000,2021-09
2021-09-10,3257.2,3258.3999999999996,1.7999999999997272,IH0000,2021-09
2021-09-13,3237.8,3235.1,-1.5000000000022737,IH0000,2021-09
2021-09-14,3193.2,3188.9,-3.9999999999986358,IH0000,2021-09
2021-09-15,3139.0,3142.0,1.7999999999992724,IH0000,2021-09
2021-09-16,3129.8,3136.6,6.700000000000273,IH0000,2021-09
2021-09-17,3160.3,3165.0,3.9000000000005457,IH0000,2021-09
2021-09-22,3124.8,3121.9,-3.5000000000004547,IH0000,2021-09
2021-09-23,3116.8,3124.1,7.200000000002092,IH0000,2021-09
2021-09-24,3162.2,3160.8,-0.8000000000001819,IH0000,2021-09
2021-09-27,3190.3,3195.1,4.5999999999989996,IH0000,2021-09
2021-09-28,3210.1,3212.5,2.8999999999987267,IH0000,2021-09
2021-09-29,3211.4,3217.9,5.399999999999636,IH0000,2021-09
2021-09-30,3207.9,3200.3,-7.599999999999454,IH0000,2021-09
2021-10-08,6959.6,6954.3,-5.200000000000728,IC0000,2021-10
2021-10-11,6967.7,6979.299999999999,13.199999999999818,IC0000,2021-10
2021-10-12,6816.4,6818.8,1.500000000003638,IC0000,2021-10
2021-10-13,6885.200000000001,6875.1,-10.299999999999272,IC0000,2021-10
2021-10-14,6919.1,6921.6,1.0000000000027285,IC0000,2021-10
2021-10-15,6943.200000000001,6950.9,6.4999999999990905,IC0000,2021-10
2021-10-18,6956.2,6950.5,-5.999999999998181,IC0000,2021-10
2021-10-19,7030.4,7028.6,-1.699999999999818,IC0000,2021-10
2021-10-20,7012.5,7012.200000000001,0.3000000000029104,IC0000,2021-10
2021-10-21,6980.1,6992.799999999999,13.400000000000546,IC0000,2021-10
2021-10-22,6949.5,6952.9,4.500000000001819,IC0000,2021-10
2021-10-25,7008.799999999999,7008.6,2.400000000001455,IC0000,2021-10
2021-10-26,6991.1,6994.0,6.899999999997817,IC0000,2021-10
2021-10-27,6923.5,6925.9,2.500000000001819,IC0000,2021-10
2021-10-28,6876.7,6883.700000000001,4.799999999998363,IC0000,2021-10
2021-10-29,6947.8,6960.6,10.100000000001273,IC0000,2021-10
2021-10-08,4938.8,4928.4,-9.100000000001273,IF0000,2021-10
2021-10-11,4952.5,4950.1,-4.099999999999454,IF0000,2021-10
2021-10-12,4841.4,4833.3,-7.599999999998545,IF0000,2021-10
2021-10-13,4922.5,4920.7,-0.7000000000007276,IF0000,2021-10
2021-10-14,4897.799999999999,4899.1,1.700000000001637,IF0000,2021-10
2021-10-15,4920.5,4922.4,1.1999999999989086,IF0000,2021-10
2021-10-18,4836.6,4834.9,-2.199999999999818,IF0000,2021-10
2021-10-19,4902.200000000001,4900.3,-2.299999999998363,IF0000,2021-10
2021-10-20,4893.7,4888.0,-5.199999999998909,IF0000,2021-10
2021-10-21,4886.7,4900.7,14.099999999999454,IF0000,2021-10
2021-10-22,4959.0,4957.200000000001,-1.9999999999972715,IF0000,2021-10
2021-10-25,4972.1,4972.7,2.4000000000023647,IF0000,2021-10
2021-10-26,4946.4,4948.1,0.8000000000038199,IF0000,2021-10
2021-10-27,4869.0,4866.1,-3.7999999999956344,IF0000,2021-10
2021-10-28,4862.5,4860.7,-1.6999999999989086,IF0000,2021-10
2021-10-29,4893.8,4900.1,5.100000000002183,IF0000,2021-10
2021-10-08,3262.5,3255.8999999999996,-7.5,IH0000,2021-10
2021-10-11,3290.7,3288.6000000000004,-1.6999999999989086,IH0000,2021-10
2021-10-12,3253.8,3245.0,-7.699999999999818,IH0000,2021-10
2021-10-13,3293.3,3295.6000000000004,3.099999999999909,IH0000,2021-10
2021-10-14,3281.2,3282.1000000000004,0.3000000000020009,IH0000,2021-10
2021-10-15,3302.9,3304.7,1.4999999999986358,IH0000,2021-10
2021-10-18,3224.8,3222.7,-0.9000000000005457,IH0000,2021-10
2021-10-19,3257.0,3255.5,-1.8999999999978172,IH0000,2021-10
2021-10-20,3258.7,3256.8999999999996,-2.2999999999992724,IH0000,2021-10
2021-10-21,3264.5,3272.5,7.599999999998545,IH0000,2021-10
2021-10-22,3324.5,3323.0,-2.5999999999989996,IH0000,2021-10
2021-10-25,3320.7,3319.2,-2.6000000000012733,IH0000,2021-10
2021-10-26,3294.2,3296.0,1.3999999999991815,IH0000,2021-10
2021-10-27,3245.6,3243.6000000000004,-1.4000000000014552,IH0000,2021-10
2021-10-28,3248.5,3248.3,-0.4000000000014552,IH0000,2021-10
2021-10-29,3260.7,3263.8,2.2000000000025466,IH0000,2021-10
2021-11-01,7002.4,7008.1,3.9000000000005457,IC0000,2021-11
2021-11-02,6902.9,6927.6,19.400000000002365,IC0000,2021-11
2021-11-03,6968.9,6984.200000000001,15.300000000001091,IC0000,2021-11
2021-11-04,7019.1,7026.799999999999,7.5,IC0000,2021-11
2021-11-05,6972.9,6973.9,0.1000000000003638,IC0000,2021-11
2021-11-08,6998.9,6996.1,-3.699999999999818,IC0000,2021-11
2021-11-09,7050.9,7039.0,-13.0,IC0000,2021-11
2021-11-10,6999.6,7000.6,0.7000000000034561,IC0000,2021-11
2021-11-11,7076.5,7078.9,1.2999999999956344,IC0000,2021-11
2021-11-12,7132.3,7129.1,-4.9999999999990905,IC0000,2021-11
2021-11-15,7068.4,7069.3,0.1999999999998181,IC0000,2021-11
2021-11-16,7041.6,7034.2,-7.900000000001455,IC0000,2021-11
2021-11-17,7066.299999999999,7069.5,3.3000000000010914,IC0000,2021-11
2021-11-18,7074.9,7073.2,-3.1000000000012733,IC0000,2021-11
2021-11-19,7151.6,7158.7,6.899999999996908,IC0000,2021-11
2021-11-22,7229.1,7225.5,-3.5,IC0000,2021-11
2021-11-23,7240.7,7235.4,-4.899999999999636,IC0000,2021-11
2021-11-24,7232.6,7225.3,-8.400000000002365,IC0000,2021-11
2021-11-25,7212.9,7209.3,-4.5000000000009095,IC0000,2021-11
2021-11-26,7188.1,7190.7,3.5000000000027285,IC0000,2021-11
2021-11-29,7194.8,7196.799999999999,1.3000000000010914,IC0000,2021-11
2021-11-30,7185.5,7207.799999999999,21.599999999998545,IC0000,2021-11
2021-11-01,4889.3,4894.2,5.200000000000728,IF0000,2021-11
2021-11-02,4815.7,4825.6,8.100000000001273,IF0000,2021-11
2021-11-03,4826.1,4829.9,3.300000000000182,IF0000,2021-11
2021-11-04,4856.1,4861.5,6.0,IF0000,2021-11
2021-11-05,4862.5,4861.200000000001,-1.8999999999996362,IF0000,2021-11
2021-11-08,4853.4,4851.5,-1.499999999998181,IF0000,2021-11
2021-11-09,4850.6,4837.200000000001,-12.799999999998363,IF0000,2021-11
2021-11-10,4795.3,4794.4,-0.8000000000010914,IF0000,2021-11
2021-11-11,4884.3,4890.6,5.199999999997999,IF0000,2021-11
2021-11-12,4891.6,4890.4,-1.5000000000009095,IF0000,2021-11
2021-11-15,4884.6,4887.5,2.599999999998545,IF0000,2021-11
2021-11-16,4890.4,4885.0,-7.600000000001273,IF0000,2021-11
2021-11-17,4879.1,4882.3,3.599999999998545,IF0000,2021-11
2021-11-18,4835.8,4835.3,-1.6999999999989086,IF0000,2021-11
2021-11-19,4887.9,4895.0,6.899999999997817,IF0000,2021-11
2021-11-22,4910.6,4909.9,-1.0999999999994543,IF0000,2021-11
2021-11-23,4909.5,4908.4,-1.2000000000007276,IF0000,2021-11
2021-11-24,4919.9,4919.5,0.3000000000020009,IF0000,2021-11
2021-11-25,4900.5,4897.4,-3.399999999999636,IF0000,2021-11
2021-11-26,4859.7,4858.7,-1.5000000000009095,IF0000,2021-11
2021-11-29,4838.8,4836.9,-2.9999999999990905,IF0000,2021-11
2021-11-30,4808.200000000001,4826.4,16.99999999999818,IF0000,2021-11
2021-11-01,3259.0,3260.2,0.6999999999993634,IH0000,2021-11
2021-11-02,3204.3,3211.0,5.999999999998181,IH0000,2021-11
2021-11-03,3193.1000000000004,3193.2,-0.6999999999998181,IH0000,2021-11
2021-11-04,3202.6,3205.9,3.300000000001546,IH0000,2021-11
2021-11-05,3218.8,3218.3,-1.4999999999990905,IH0000,2021-11
2021-11-08,3206.5,3205.3,-1.3999999999996362,IH0000,2021-11
2021-11-09,3197.0,3187.5,-9.499999999999545,IH0000,2021-11
2021-11-10,3156.6000000000004,3156.3,0.6999999999998181,IH0000,2021-11
2021-11-11,3227.9,3235.5,7.199999999999363,IH0000,2021-11
2021-11-12,3230.8,3231.1,0.0,IH0000,2021-11
2021-11-15,3227.3999999999996,3229.1,1.5999999999994543,IH0000,2021-11
2021-11-16,3230.7,3227.7,-2.700000000000273,IH0000,2021-11
2021-11-17,3215.4,3216.3999999999996,1.1999999999989086,IH0000,2021-11
2021-11-18,3180.8,3181.6000000000004,0.7000000000020918,IH0000,2021-11
2021-11-19,3219.8,3221.5,1.300000000000182,IH0000,2021-11
2021-11-22,3222.3,3220.5,-0.6999999999993634,IH0000,2021-11
2021-11-23,3229.8,3229.1,-0.9000000000010004,IH0000,2021-11
2021-11-24,3245.6000000000004,3245.1,-0.40000000000009095,IH0000,2021-11
2021-11-25,3227.1,3224.6000000000004,-1.5,IH0000,2021-11
2021-11-26,3193.6000000000004,3193.9,0.899999999998272,IH0000,2021-11
2021-11-29,3177.5,3176.2,-0.6999999999998181,IH0000,2021-11
2021-11-30,3157.3,3167.9,10.700000000001182,IH0000,2021-11
2021-12-01,7250.4,7255.6,7.300000000002001,IC0000,2021-12
2021-12-02,7207.700000000001,7213.1,4.699999999999818,IC0000,2021-12
2021-12-03,7280.2,7277.1,-1.7999999999974534,IC0000,2021-12
2021-12-06,7238.9,7238.1,-1.8999999999996362,IC0000,2021-12
2021-12-07,7159.200000000001,7144.4,-14.700000000000728,IC0000,2021-12
2021-12-08,7261.4,7274.6,11.199999999999818,IC0000,2021-12
2021-12-09,7325.6,7319.5,-5.899999999997817,IC0000,2021-12
2021-12-10,7301.6,7310.299999999999,9.099999999995816,IC0000,2021-12
2021-12-13,7344.7,7344.4,-0.2999999999983629,IC0000,2021-12
2021-12-14,7188.7,7187.0,-3.099999999998545,IC0000,2021-12
2021-12-15,7217.3,7209.200000000001,-6.399999999998727,IC0000,2021-12
2021-12-16,7244.4,7247.9,4.0000000000009095,IC0000,2021-12
2021-12-17,7214.4,7214.1,9.094947017729282e-13,IC0000,2021-12
2021-12-20,7132.700000000001,7124.9,-9.500000000003638,IC0000,2021-12
2021-12-21,7217.1,7204.0,-11.5,IC0000,2021-12
2021-12-22,7226.0,7224.799999999999,-0.7000000000016371,IC0000,2021-12
2021-12-23,7274.7,7268.2,-6.400000000000546,IC0000,2021-12
2021-12-24,7208.1,7221.4,13.700000000001637,IC0000,2021-12
2021-12-27,7218.6,7224.6,3.6999999999989086,IC0000,2021-12
2021-12-28,7217.1,7236.3,19.30000000000473,IC0000,2021-12
2021-12-29,7212.3,7211.299999999999,-0.8000000000020009,IC0000,2021-12
2021-12-30,7260.9,7263.3,0.3000000000029104,IC0000,2021-12
2021-12-31,7312.9,7312.5,0.1999999999989086,IC0000,2021-12
2021-12-01,4844.1,4846.8,3.5999999999976353,IF0000,2021-12
2021-12-02,4857.799999999999,4859.3,2.600000000002183,IF0000,2021-12
2021-12-03,4894.200000000001,4897.299999999999,3.2999999999974534,IF0000,2021-12
2021-12-06,4914.299999999999,4909.6,-5.400000000000546,IF0000,2021-12
2021-12-07,4915.0,4908.9,-5.299999999997453,IF0000,2021-12
2021-12-08,4981.9,4999.5,16.400000000000546,IF0000,2021-12
2021-12-09,5115.6,5107.799999999999,-7.700000000000728,IF0000,2021-12
2021-12-10,5058.1,5065.5,8.199999999997999,IF0000,2021-12
2021-12-13,5094.3,5085.1,-9.80000000000291,IF0000,2021-12
2021-12-14,5061.799999999999,5058.299999999999,-3.899999999999636,IF0000,2021-12
2021-12-15,5025.4,5024.200000000001,-0.8999999999959982,IF0000,2021-12
2021-12-16,5037.5,5039.4,1.0999999999985448,IF0000,2021-12
2021-12-17,4983.7,4979.1,-5.399999999997817,IF0000,2021-12
2021-12-20,4922.6,4906.9,-13.900000000000546,IF0000,2021-12
2021-12-21,4934.9,4925.0,-10.000000000002728,IF0000,2021-12
2021-12-22,4928.6,4929.9,1.0,IF0000,2021-12
2021-12-23,4961.5,4962.6,1.0999999999994543,IF0000,2021-12
2021-12-24,4929.9,4938.7,9.900000000002365,IF0000,2021-12
2021-12-27,4927.200000000001,4935.3,7.299999999998363,IF0000,2021-12
2021-12-28,4959.8,4981.5,20.599999999999454,IF0000,2021-12
2021-12-29,4913.4,4916.9,2.7999999999992724,IF0000,2021-12
2021-12-30,4937.299999999999,4942.3,6.199999999997999,IF0000,2021-12
2021-12-31,4949.5,4948.9,-0.999999999998181,IF0000,2021-12
2021-12-01,3181.8999999999996,3184.7,2.7999999999992724,IH0000,2021-12
2021-12-02,3196.8,3197.5,0.5,IH0000,2021-12
2021-12-03,3220.0,3222.8,3.0000000000009095,IH0000,2021-12
2021-12-06,3242.1,3238.1,-3.5000000000004547,IH0000,2021-12
2021-12-07,3252.6000000000004,3251.7,-0.8000000000006366,IH0000,2021-12
2021-12-08,3298.2,3308.7,10.499999999999545,IH0000,2021-12
2021-12-09,3390.3999999999996,3384.3,-5.399999999998727,IH0000,2021-12
2021-12-10,3348.1000000000004,3352.8,5.200000000000273,IH0000,2021-12
2021-12-13,3374.8,3370.0,-4.700000000001182,IH0000,2021-12
2021-12-14,3358.7,3356.6000000000004,-2.5000000000004547,IH0000,2021-12
2021-12-15,3335.7,3335.4,0.09999999999990905,IH0000,2021-12
2021-12-16,3326.7,3327.2,1.0999999999994543,IH0000,2021-12
2021-12-17,3297.6000000000004,3299.3,1.5000000000004547,IH0000,2021-12
2021-12-20,3272.6000000000004,3264.9,-8.299999999998818,IH0000,2021-12
2021-12-21,3291.8,3284.7,-6.800000000000182,IH0000,2021-12
2021-12-22,3279.4,3278.7,-0.10000000000127329,IH0000,2021-12
2021-12-23,3298.2,3301.7,3.0999999999994543,IH0000,2021-12
2021-12-24,3300.5,3303.2,2.7999999999992724,IH0000,2021-12
2021-12-27,3289.3999999999996,3293.5,3.4000000000005457,IH0000,2021-12
2021-12-28,3311.3,3320.8,8.900000000000091,IH0000,2021-12
2021-12-29,3263.9,3267.5,4.100000000001273,IH0000,2021-12
2021-12-30,3273.8999999999996,3276.1000000000004,3.3000000000010914,IH0000,2021-12
2021-12-31,3284.2,3286.0,1.3999999999996362,IH0000,2021-12
2022-01-04,7363.1,7361.7,0.7999999999983629,IC0000,2022-01
2022-01-05,7202.0,7184.7,-15.399999999996908,IC0000,2022-01
2022-01-06,7166.1,7159.0,-7.699999999998909,IC0000,2022-01
2022-01-07,7148.299999999999,7137.200000000001,-8.799999999997453,IC0000,2022-01
2022-01-10,7128.6,7131.4,4.600000000001273,IC0000,2022-01
2022-01-11,7098.7,7087.4,-12.800000000001091,IC0000,2022-01
2022-01-12,7150.7,7148.5,-1.699999999999818,IC0000,2022-01
2022-01-13,7104.700000000001,7085.5,-21.600000000003092,IC0000,2022-01
2022-01-14,7065.8,7052.700000000001,-12.899999999999636,IC0000,2022-01
2022-01-17,7149.8,7148.4,0.5999999999994543,IC0000,2022-01
2022-01-18,7127.5,7137.0,8.300000000002001,IC0000,2022-01
2022-01-19,7089.1,7092.5,1.4000000000005457,IC0000,2022-01
2022-01-20,7062.4,7074.200000000001,12.900000000001455,IC0000,2022-01
2022-01-21,6985.7,6984.1,-1.6000000000021828,IC0000,2022-01
2022-01-24,6981.799999999999,6984.1,1.9000000000014552,IC0000,2022-01
2022-01-25,6826.8,6800.5,-25.50000000000091,IC0000,2022-01
2022-01-26,6780.5,6773.9,-7.700000000002547,IC0000,2022-01
2022-01-27,6636.0,6638.8,4.800000000000182,IC0000,2022-01
2022-01-28,6584.3,6594.700000000001,10.30000000000291,IC0000,2022-01
2022-01-04,4916.4,4921.7,5.400000000004184,IF0000,2022-01
2022-01-05,4889.700000000001,4878.0,-11.099999999999454,IF0000,2022-01
2022-01-06,4821.6,4814.1,-8.0,IF0000,2022-01
2022-01-07,4843.0,4837.0,-4.299999999998363,IF0000,2022-01
2022-01-10,4839.9,4842.1,2.0000000000009095,IF0000,2022-01
2022-01-11,4814.799999999999,4809.3,-6.100000000001273,IF0000,2022-01
2022-01-12,4862.2,4857.4,-3.900000000001455,IF0000,2022-01
2022-01-13,4795.6,4780.5,-14.399999999997817,IF0000,2022-01
2022-01-14,4743.8,4738.3,-5.600000000001273,IF0000,2022-01
2022-01-17,4763.6,4766.1,2.699999999997999,IF0000,2022-01
2022-01-18,4798.1,4807.5,10.199999999997999,IF0000,2022-01
2022-01-19,4780.7,4784.3,4.5,IF0000,2022-01
2022-01-20,4845.1,4847.200000000001,3.000000000001819,IF0000,2022-01
2022-01-21,4803.0,4797.2,-4.9999999999990905,IF0000,2022-01
2022-01-24,4795.3,4802.1,7.0,IF0000,2022-01
2022-01-25,4735.299999999999,4726.700000000001,-9.19999999999709,IF0000,2022-01
2022-01-26,4721.700000000001,4726.4,3.399999999997817,IF0000,2022-01
2022-01-27,4656.5,4657.700000000001,-1.5999999999976353,IF0000,2022-01
2022-01-28,4598.7,4602.9,5.599999999997635,IF0000,2022-01
2022-01-04,3263.0,3266.3999999999996,3.199999999998454,IH0000,2022-01
2022-01-05,3268.5,3263.6000000000004,-4.900000000000091,IH0000,2022-01
2022-01-06,3219.6000000000004,3215.5,-2.9000000000005457,IH0000,2022-01
2022-01-07,3235.0,3232.4,-1.600000000001728,IH0000,2022-01
2022-01-10,3238.5,3239.7,1.4000000000005457,IH0000,2022-01
2022-01-11,3231.7,3229.0,-2.4999999999990905,IH0000,2022-01
2022-01-12,3248.0,3246.8,-1.5999999999994543,IH0000,2022-01
2022-01-13,3200.6000000000004,3190.3,-11.700000000000728,IH0000,2022-01
2022-01-14,3153.8999999999996,3152.6000000000004,-1.4999999999990905,IH0000,2022-01
2022-01-17,3149.6000000000004,3151.0,1.8000000000010914,IH0000,2022-01
2022-01-18,3186.5,3192.5,6.300000000000182,IH0000,2022-01
2022-01-19,3194.2,3198.0,3.5,IH0000,2022-01
2022-01-20,3256.3,3256.0,0.3999999999996362,IH0000,2022-01
2022-01-21,3240.3999999999996,3238.6,-1.7000000000011823,IH0000,2022-01
2022-01-24,3214.5,3221.1,6.0,IH0000,2022-01
2022-01-25,3181.3,3176.8999999999996,-5.699999999999363,IH0000,2022-01
2022-01-26,3177.5,3180.8999999999996,3.5000000000004547,IH0000,2022-01
2022-01-27,3147.0,3149.7,3.5000000000004547,IH0000,2022-01
2022-01-28,3089.3999999999996,3088.7,-0.5,IH0000,2022-01
2022-02-07,6649.0,6637.2,-11.200000000001637,IC0000,2022-02
2022-02-08,6687.7,6706.9,17.00000000000091,IC0000,2022-02
2022-02-09,6818.9,6828.5,9.30000000000382,IC0000,2022-02
2022-02-10,6805.6,6826.200000000001,23.400000000000546,IC0000,2022-02
2022-02-11,6752.2,6748.9,0.9000000000005457,IC0000,2022-02
2022-02-14,6697.7,6688.2,-8.799999999999272,IC0000,2022-02
2022-02-15,6716.0,6728.8,12.099999999997635,IC0000,2022-02
2022-02-16,6748.2,6756.799999999999,10.899999999997817,IC0000,2022-02
2022-02-17,6767.6,6765.8,0.500000000001819,IC0000,2022-02
2022-02-18,6816.299999999999,6817.9,1.200000000001637,IC0000,2022-02
2022-02-21,6832.1,6836.799999999999,4.699999999999818,IC0000,2022-02
2022-02-22,6743.3,6748.1,5.199999999997999,IC0000,2022-02
